ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
475,STALWART CRES,K1T 0H3,Ward 22,4M-1385,199,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling with attached garage; Models: Custom White Cedar 2011; Custom Hawthorn 2011,2,295757,4839,1107030,Construction,2011-10-11
477,STALWART CRES,K1T 0H3,Ward 22,4M-1385,199,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling with attached garage; Models: Custom White Cedar 2011; Custom Hawthorn 2011,2,295757,4839,1107030,Construction,2011-10-11
219,BROXBURN CRES,K2J 0N7,Ward 3,4M-1419,106,HOLITZNER HOMES INC.,Single,Nepean,"Construct a 2 storey detached dwelling with attached 2 car garage (Model:  Willowstone 2007, 3 Bedroom/Loft, Elevation B)",1,156000,2078,1107031,Construction,2011-10-11
207,BROXBURN CRES,K2J 0N7,Ward 3,,112,HOLITZNER HOMES INC.,Single,Nepean,"Construct a 2 storey detached dwelling with attached 2 car garage (Model:  Sunland 2010, Elevation B)",1,186500,2433,1107032,Construction,2011-10-11
800,ASHENVALE WAY,K4A 0R3,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Greenwich 2010 B Mid Unit,Hampton 2010 B,Hampton 2010 D,Astoria 2010 A,Mulberry 2010 C,Astoria 2010 A",6,758398,9864,1107033,Construction,2011-10-11
802,ASHENVALE WAY,K4A 0R3,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Greenwich 2010 B Mid Unit,Hampton 2010 B,Hampton 2010 D,Astoria 2010 A,Mulberry 2010 C,Astoria 2010 A",6,758398,9864,1107033,Construction,2011-10-11
804,ASHENVALE WAY,K4A 0R3,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Greenwich 2010 B Mid Unit,Hampton 2010 B,Hampton 2010 D,Astoria 2010 A,Mulberry 2010 C,Astoria 2010 A",6,758398,9864,1107033,Construction,2011-10-11
806,ASHENVALE WAY,K4A 0R3,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Greenwich 2010 B Mid Unit,Hampton 2010 B,Hampton 2010 D,Astoria 2010 A,Mulberry 2010 C,Astoria 2010 A",6,758398,9864,1107033,Construction,2011-10-11
808,ASHENVALE WAY,K4A 0R3,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Greenwich 2010 B Mid Unit,Hampton 2010 B,Hampton 2010 D,Astoria 2010 A,Mulberry 2010 C,Astoria 2010 A",6,758398,9864,1107033,Construction,2011-10-11
810,ASHENVALE WAY,K4A 0R3,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Greenwich 2010 B Mid Unit,Hampton 2010 B,Hampton 2010 D,Astoria 2010 A,Mulberry 2010 C,Astoria 2010 A",6,758398,9864,1107033,Construction,2011-10-11
207,RIVERSEDGE CRES,K1V 0Z7,Ward 22,,RL24,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 60-15 2010 B Opt Nanny Suite,1,277960,3828,1107034,Construction,2011-10-11
950,BANK ST,K1S 5G6,Ward 17,26085,,BRITT CONSTRUCTION,Institutional,Old Ottawa,Construct an enclosed barrier free ramp in a 2 storey institutional building ( Glebe centre),0,23000,248,1107035,Construction,2011-10-11
821,CONTOUR ST,K1W 0G6,Ward 2,,24(TS),RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: Custom 43-07 2007 A 4 bed,1,184930,2499,1107036,Construction,2011-10-11
306,CYR AVE,K1L 7N7,Ward 12,39,28,CONTRACTOR UNKNOWN,Retail,Vanier,Exterior repairs and renovations including rebuilding the deck at the rear of an existing  building,0,6000,226,1107037,Construction,2011-10-11
136,OSGOODE ST,K1N 6S4,Ward 12,37221,"20, 21",CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Construct a 3rd storey addition on top and at the rear to convert a 4 unit into a 5 unit, 3 storey apartment building",1,41667,302,1107038,Construction,2011-10-11
138,OSGOODE ST,K1N 6S4,Ward 12,37221,PT LOTS 21 & 22,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Construct a 3rd storey addition at the rear and on top of a 2 storey addition at the rear to add 2 units in a 3 storey, 8 unit apartment building",2,45356,605,1107039,Construction,2011-10-11
140,OSGOODE ST,K1N 6S4,Ward 12,37221,PT LOTS 21 & 22,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Construct a 3rd storey addition at the rear and on top of a 2 storey addition at the rear to add 2 units in a 3 storey, 8 unit apartment building",2,45356,605,1107039,Construction,2011-10-11
215,MADHU CRES,K2C 4J2,Ward 16,4M1258,84,CAMPANALE HOMES,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached 2 car garages,1,216721,2756,1107041,Construction,2011-10-11
149,SWEETLAND AVE,K1N 7V1,Ward 12,81868,45,"BAKER, MURRAY",Detached Garage/Shed,Old Ottawa,Construct a detached garage in the rear yard of a 1 storey detached dwelling,0,12000,364,1107042,Construction,2011-10-11
3712,INNES RD,K1W 0C8,Ward 2,4R-14748,3,CONTRACTOR UNKNOWN,Retail,Gloucester,"Tenant fit up in a 1 storey commercial building (Wild Wing, B1.2 - Unit 8)",0,112700,2992,1107043,Construction,2011-10-11
842,GIANT CEDARS CRES,K1V 1N9,Ward 22,4M-993,29,***CONTRACTOR***,Single,Gloucester,Construct a covered and screened-in deck at the rear of a 2 storey detached dwelling,0,3600,238,1107044,Construction,2011-10-11
277,FIRST AVE,K1S 2G7,Ward 17,89469,76,AMSTED CONSTRUCTION (RESTORAL) LTD.,Single,Old Ottawa,Construct a 2 storey addition at the rear of a 3 storey detached dwelling,0,250000,922,1107045,Construction,2011-10-11
1,STILL WATER DR,K2H 5J9,Ward 7,442519,536,WIGNEY HOMES,Single,Nepean,Construct a sunroom addition at the rear of a one storey detached dwelling,0,15000,144,1107046,Construction,2011-10-11
92,DROUIN AVE,K1K 2A7,Ward 13,590,11,"TRAN, TAM",Single,Old Ottawa,Remediation of a marijuana grow operation in a 1 storey detached dwelling,0,10000,1200,1107047,Construction,2011-10-11
335,SEAGRAM HGTS,,Ward 5,4M-1444,30,HOLITZNER HOMES INC.,Single,West Carleton,"Construct a 1 storey detached dwelling with attached 2 car garage (Model: Rosewood 2010, Elevation A)",1,175000,1975,1107048,Construction,2011-10-11
170,ABBOTSFORD RD,K2L 1C9,Ward 23,773,80,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1107049,Construction,2011-10-11
1,SIMS AVE,K1Y 3J9,Ward 15,106706,30,***CONTRACTOR***,Rowhouse,Old Ottawa,"Remove a shed in the rear yard, construct a 1 storey addition with a 2nd storey balcony at the rear of a 2 storey rowhouse.",0,6000,1145,1107050,Construction,2011-10-11
99,BELLWOOD AVE,K1S 1S8,Ward 17,116,PT LOT 48,OAKWOOD BUILDERS,Single,Old Ottawa,Interior Alterations to a 2 storey detached dwelling to renovate the kitchen and add a powder room,0,20500,511,1107051,Construction,2011-10-11
27,DICKSON ST,K2H 7H6,Ward 8,447764,167,CONTRACTOR UNKNOWN,Single,Nepean,Interior alterations to a 1 storey detached dwelling,0,1700,0,1107053,Construction,2011-10-11
35,BLUE HERON CRT,K1L 8J7,Ward 13,334,44,HICKORY DICKORY DECKS - OTTAWA EAST,Single,Rockcliffe Park,Remove and replace sundeck on a 2 storey detached dwelling,0,10000,350,1107054,Construction,2011-10-11
1568,CARRONBRIDGE CIRC,K2M 0G8,Ward 23,4M-1383,23,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached single family dwelling with attached garage,2,269170,4310,1107055,Construction,2011-10-11
1570,CARRONBRIDGE CIRC,K2M 0G8,Ward 23,4M-1383,23,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached single family dwelling with attached garage,2,269170,4310,1107055,Construction,2011-10-11
1572,CARRONBRIDGE CIRC,K2M 0G8,Ward 23,4M-1383,22,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garages,2,235868,3646,1107056,Construction,2011-10-11
1574,CARRONBRIDGE CIRC,K2M 0G8,Ward 23,4M-1383,22,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garages,2,235868,3646,1107056,Construction,2011-10-11
1841,BEATTIE AVE,K1H 5R7,Ward 18,784,5,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,5000,8,1107057,Construction,2011-10-11
3865,FARMERS WAY,K0A 1K0,Ward 19,,10,,Single,Gloucester,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1107058,Pool Enclosure,2011-10-11
185,WINDANCE CRES,K2W 0A5,Ward 4,4M-1326,62,PLATINUM CONSTRUCTION,Single,Kanata,Remove and replace a deck at the rear of a  2 storey detached dwelling,0,7000,75,1107059,Construction,2011-10-11
31,CHESTNUT ST,K1S 0Z9,Ward 17,110574,158,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,2500,-750,1107060,Demolition,2011-10-11
3865,FARMERS WAY,K0A 1K0,Ward 19,,PT LOT 10,***CONTRACTOR***,Single,Gloucester,Construct a deck in the rear yard of a detached dwelling,0,1500,441,1107061,Construction,2011-10-11
31,CHESTNUT ST,K1S 0Z9,Ward 17,110574,158,***CONTRACTOR***,Single,Old Ottawa,Construct a 2 storey detached dwelling with an attached garage,1,385000,2809,1107062,Construction,2011-10-11
6990,SHIELDS DR,K4P 1A7,Ward 20,M- 279,11,MERMAID POOLS (MERIVALE),Single,Osgoode,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1107063,Pool Enclosure,2011-10-11
906,BURWASH LANDING BAY,K2W 0C8,Ward 4,4M-1375,,***CONTRACTOR***,Single,Kanata,Construct a porch at the rear of a 1 storey detached dwelling,0,10800,144,1107064,Construction,2011-10-11
1295,BYRNES TER,K4C 1A9,Ward 19,50M-33,5,***CONTRACTOR***,Single,Cumberland,Construct a 2nd storey addition at the side of a 2 storey detached dwelling,0,39325,450,1107065,Construction,2011-10-11
23,BELGRAVE RD,K1S 0L9,Ward 17,M45,80,***CONTRACTOR***,Detached Garage/Shed,Old Ottawa,Construct a shed at the rear of a 1 storey detached dwelling,0,5000,128,1107066,Construction,2011-10-11
2814,GRAND CANAL ST,K2J 0W9,Ward 3,,11,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Valleyfield 2008 B,1,175410,2363,1107067,Construction,2011-10-12
20,BROOKDALE AVE,K2E 6X2,Ward 9,,pt lot 25,MEZ CONSTRUCTION AND RENOVATIONS INC,Single,Nepean,Remove and replace a detached garage at the side of a 1 storey detached dwelling,0,20000,576,1107068,Construction,2011-10-12
666,BIRCHLAND CRES,K2S 0S9,Ward 6,4M-,12,HOLITZNER HOMES INC.,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (Model: Rideau A 2007),1,237000,3025,1107069,Construction,2011-10-12
162,INGERSOLL CRES,K2T 0C9,Ward 4,4M-1413,97,FENCE MASTERS,Single,Kanata,Construct a deck at the rear of a 2 storey detached dwelling,0,12000,400,1107070,Construction,2011-10-12
1123,FALAISE RD,K2E 6R4,Ward 9,289002,176,"GONCALVES, SAMUEL",Demolition,Nepean,Demolish a 1 storey bungalow with attached garage,-1,10000,-1000,1107071,Demolition,2011-10-12
1101,NORMANDY CRES,,Ward 9,289002,111,***CONTRACTOR***,Single,Nepean,Construct a 2 storey semi - detached dwelling with attached garage,2,360000,4390,1107072,Construction,2011-10-12
1103,NORMANDY CRES,,Ward 9,289002,111,***CONTRACTOR***,Single,Nepean,Construct a 2 storey semi - detached dwelling with attached garage,2,360000,4390,1107072,Construction,2011-10-12
300,TOWHEE PL,K2J 5V2,Ward 3,4M-XXXX,28,TAMARACK (NEPEAN) CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage,1,221400,3020,1107073,Construction,2011-10-12
174,BRAMBLING WAY,K2J 5V2,Ward 3,,27,TAMARACK (NEPEAN) CORPORATION,Single,Nepean,Construct a 2 storey single family dwelling with attached garage,1,221400,3020,1107075,Construction,2011-10-12
99,CORMACK CIRC,K2J 5R9,Ward 22,,144,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hathaway 3 2007 A,1,143180,1974,1107076,Construction,2011-10-12
171,BRAMBLING WAY,K2J 5V2,Ward 3,4M-XXX,1,TAMARACK (NEPEAN) CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage,1,198160,2688,1107077,Construction,2011-10-12
68,MACDONALD ST,K2P 1H6,Ward 14,15558,58,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations to under pin foundation in a multiple attached dwelling,0,15000,760,1107078,Construction,2011-10-12
8695,MCARTON RD,K0A 1B0,Ward 5,,1,***CONTRACTOR***,Single,West Carleton,Construct a deck at the rear of a 1 storey detached dwelling,0,2400,240,1107079,Construction,2011-10-12
612,CLEARBROOK DR,K2J 5S2,Ward 22,,34,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Griffin 2011 B,1,130613,1715,1107081,Construction,2011-10-12
610,CLEARBROOK DR,K2J 5S2,Ward 22,,33,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 3 Storey Single with attached garage  Model: Hudson 2011 B,1,139890,1927,1107082,Construction,2011-10-12
2831,MOODIE DR,K2J 4S6,Ward 21,,,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a detached garage in rear yard of a 1 storey detached dwelling,0,8000,767,1107083,Construction,2011-10-12
3265,ST. JOSEPH BLVD,K1E 3Y2,Ward 1,709,,CCC #709-BRIDGEPORT REALTY,Apartment,Cumberland,Exterior alterations to remove and replace retaining walls,0,500000,5382,1107086,Construction,2011-10-12
3275,ST. JOSEPH BLVD,K1E 3Y3,Ward 1,709,,CCC #709-BRIDGEPORT REALTY,Apartment,Cumberland,Exterior alterations to remove and replace retaining walls,0,500000,5382,1107086,Construction,2011-10-12
4,WINLOCK CRES,K2G 3X4,Ward 9,645570,202,CONTRACTOR UNKNOWN,Semi - Detached,Nepean,Interior alteration to remove a non load bearing wall on the 2nd floor of a 2 storey semi-detached dwelling,0,100,10,1107087,Construction,2011-10-12
280  -25,MCCLELLAN RD,K2H 8P8,Ward 9,,,TONY OLSEN ENTERPRISES,Rowhouse,Nepean,Interior/exterior alteration to add 2 windows on the main floor and stairwell  of a 2 storey rowhouse,0,2500,0,1107088,Construction,2011-10-12
350,AMICI TER,K2S 0J4,Ward 23,4M-1330,,CLARIDGE HOMES (EAGLESON)  INC.,Rowhouse,Goulbourn,Change of Model (Model: Regent III 4 bed),0,8260,118,1107089,Construction,2011-10-12
311,BILLINGS AVE,K1H 5L2,Ward 18,550,3,SHANK POOL,Single,Old Ottawa,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1107090,Pool Enclosure,2011-10-12
8937,VICTORIA ST,K0A 2P0,Ward 20,,PT  S 1/2 LOT 20,CONTRACTOR UNKNOWN,Single,Osgoode,Install a fireplace insert in the basement of a 1 storey detached dwelling,0,5000,16,1107091,Construction,2011-10-12
301,SEAGRAM HGTS,,Ward 5,4M-1444,19,HOLITZNER HOMES INC.,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage (Model:  Rideau 2007  Elev A),1,235000,3003,1107092,Construction,2011-10-12
2030,FEATHERSTON DR,K1H 6P9,Ward 18,763,461,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct an addition of a secondary dwelling unit at the rear of a 2 storey detached dwelling,0,69000,718,1107093,Construction,2011-10-12
100,MALVERN DR,K2J 2G5,Ward 3,4M-,,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations install maglocks in a 2 storey institutional building (library),0,6000,344,1107094,Construction,2011-10-12
637,ROSEHILL AVE,K2S 0K2,Ward 6,4M-1356,64,MAYBACH HOMES INC,Single,Goulbourn,Interior alteration to finish the basement in a 2 storey detached dwelling,0,10500,800,1107095,Construction,2011-10-12
1495,THOMAS A. DOLAN PKWY,,Ward 5,,1,***CONTRACTOR***,Detached Garage/Shed,West Carleton,Construct a detached sauna structure,0,18000,344,1107096,Construction,2011-10-12
2865,RIVERSIDE DR,K1V 8N5,Ward 16,66,45- 46,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Construct a 5 storey  institutional residential building (St. Patrick's Home),0,39991670,216168,1107097,Construction,2011-10-12
6,BASFORD CRES,K2S 1G7,Ward 6,4M-671,236,CARLETON KITCHEN CREATIONS,Single,Goulbourn,Construct a covered porch at the rear of a 2 storey detached dwelling,0,20000,41,1107098,Construction,2011-10-12
2710,DONALD B. MUNRO DR,K0A 2H0,Ward 5,,PT LOT 6,FIFE AGRICULTURAL SERVICES LTD.,Farm,West Carleton,Construct a 42 x 60 machine storage building,0,25000,2520,1107099,Construction,2011-10-12
171,SUNITA CRES,K2J 5S8,Ward 3,4M-1423,40021,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Balsam 2011 B Lookout WOB,1,216724,2953,1107101,Construction,2011-10-12
611,AMELIA PL,K1W 0A4,Ward 2,4M-1318,179,***CONTRACTOR***,Single,Gloucester,Construct a deck at the rear of a 2 storey detached dwelling,0,2800,144,1107102,Construction,2011-10-12
169,SUNITA CRES,K2J 5S8,Ward 3,4M-1423,40022,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Nantucket 2010 C,1,190460,2578,1107103,Construction,2011-10-12
372,ROGER RD,K1H 5C4,Ward 18,620,9,TERRA NOVA BUILDING CORPORATION,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-1800,1107104,Demolition,2011-10-12
173,SUNITA CRES,K2J 5S8,Ward 3,4M-1423,40020,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Balsam 2011 A Lookout WOB,1,216724,2953,1107105,Construction,2011-10-12
372,ROGER RD,K1H 5C4,Ward 18,620,9,TERRA NOVA BUILDING CORPORATION,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached 2 car garage,1,615000,4100,1107106,Construction,2011-10-12
163,SUNITA CRES,K2J 5S8,Ward 3,4M-1423,40025,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Nantucket 2010 B,1,190460,2578,1107108,Construction,2011-10-12
167,SUNITA CRES,K2J 5S8,Ward 3,4M-1423,40023,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Balsam 2011 A Lookout WOB,1,216724,2953,1107109,Construction,2011-10-12
716,DOYON AVE,K2T 0E7,Ward 4,4m-1380,168,RICHCRAFT HOMES LIMITED,Single,Kanata,Construct a 1 Storey Single with attached garage  Model: 50-16 2007 B,1,133585,1755,1107110,Construction,2011-10-12
2263,PORTOBELLO BLVD,,Ward 19,,3-4,CONTRACTOR UNKNOWN,Institutional,Cumberland,"FOUNDATION ONLY- Construct a 1 storey institutional building- (City of Ottawa, East Pool)",0,12000000,51927,1107111,Construction,2011-10-12
372,ROGER RD,K1H 5C4,Ward 18,620,9,TERRA NOVA BUILDING CORPORATION,Single,Old Ottawa,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1107112,Pool Enclosure,2011-10-12
401,TILLSONBURG ST,K2T 0C3,Ward 4,4M-1413,67,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 50-2 2009 A,1,180700,2346,1107113,Construction,2011-10-12
201,KINLOCH CRT,K2J 5S9,Ward 3,4M-1423,50119,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Evergreen 2010 B Corner,1,260600,3580,1107114,Construction,2011-10-12
246,HUNTSVILLE DR,K2T 0C3,Ward 4,4M-1413,69,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Platina 2007 A,1,254160,3488,1107116,Construction,2011-10-12
3759,RIVER RD,K4M 1B4,Ward 20,,PT LOTS 34 & 35,J & R ADAM LTD.,Detached Garage/Shed,Osgoode,Construct an accessory building in the rear yard of a 1 storey detached dwelling,0,40000,1408,1107117,Construction,2011-10-12
110,SUNITA CRES,K2J 5S5,Ward 3,4M-1423,40090,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Nantucket 2010 B,1,190460,2578,1107118,Construction,2011-10-12
137,SUNITA CRES,K2J 5S8,Ward 3,4M-1423,40030,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Nantucket 2010 A,1,190460,2578,1107119,Construction,2011-10-12
540,PEPPERVILLE CRES,K2M 0E5,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-8 2010 B",3,371755,4954,1107120,Construction,2011-10-12
542,PEPPERVILLE CRES,K2M 0E5,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-8 2010 B",3,371755,4954,1107120,Construction,2011-10-12
544,PEPPERVILLE CRES,K2M 0E5,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-8 2010 B",3,371755,4954,1107120,Construction,2011-10-12
1572,MICHAEL ST,K1B 3T7,Ward 18,,27,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a patio at the front of a 1 storey commercial building,0,6400,400,1107121,Construction,2011-10-12
614,SIMONEAU WAY,K4A 1P7,Ward 1,96,184,***CONTRACTOR***,Single,Cumberland,Construct a 19'x12' addition to the rear of a 2 storey detached dwelling,0,12000,234,1107123,Construction,2011-10-12
61,ST. CLAIRE AVE,K2G 2A3,Ward 8,375,1683-1686,CAMBU CONSTRUCTION LTD,Single,Nepean,Construct a 2 storey detached dwelling with an attached garage,1,217500,2900,1107124,Construction,2011-10-12
70,VACHON AVE,K1L 5S8,Ward 12,M78,PT LOT 36,CONTRACTOR UNKNOWN,Single,Vanier,Interior alterations on the 1st floor of a 2 duplex with secondary dwelling unit,0,500,30,1107125,Construction,2011-10-12
162,DALY AVE,K1N 6E9,Ward 12,6,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations on the 1st floor of a 3 storey apartment building,0,4500,27,1107126,Construction,2011-10-12
546,PEPPERVILLE CRES,K2M 0E5,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 A,T9-4 2010 A,T9-8 2010 A",3,398010,5334,1107127,Construction,2011-10-12
548,PEPPERVILLE CRES,K2M 0E5,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 A,T9-4 2010 A,T9-8 2010 A",3,398010,5334,1107127,Construction,2011-10-12
550,PEPPERVILLE CRES,K2M 0E5,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 A,T9-4 2010 A,T9-8 2010 A",3,398010,5334,1107127,Construction,2011-10-12
1015,BANK ST,K1S 3W7,Ward 17,26085,25-29,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to the seating in a 2 storey complex building (Gold Circle Seats - Ottawa Civic Centre),0,45000,400,1107131,Construction,2011-10-13
2032,SUNLAND DR,K4A 3K8,Ward 19,50M-201,15,***CONTRACTOR***,Single,Cumberland,Interior Alterations to a 2 storey detached dwelling to remove a support wall on the main floor,0,2500,10,1107132,Construction,2011-10-13
889,ELMSMERE RD,K1J 9L5,Ward 11,,pt lot 19,SOLID GENERAL CONTRACTORS INC,Institutional,Gloucester,Interior alterations to install a sprinkler system on all floors of a 4 storey institutional building (Elmsmere Residence),0,183500,2426,1107133,Construction,2011-10-13
1048,BLACK CANARY DR,K4M 0A1,Ward 20,4M-1261,1,***CONTRACTOR***,Single,Gloucester,Construct a 1 storey detached dwelling with attached 3 car garage,1,276825,3091,1107134,Construction,2011-10-13
50,RIDEAU ST,K1N 9J7,Ward 12,,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Interior alterations on the 2nd floor of a 4 storey complex building (Apple Store, Unit 227)",0,55000,500,1107137,Construction,2011-10-13
1537,BONNEVILLE CRES,K1C 7M9,Ward 2,4M-983,12,***CONTRACTOR***,Single,Gloucester,Construct a 1 storey addition in the rear yard of a detached dwelling,0,25000,350,1107138,Construction,2011-10-13
11,MYRLE AVE,K2H 8E5,Ward 7,,12,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 2 storey detached dwelling with attached garages,1,800000,5231,1107139,Construction,2011-10-13
2875,ROGER STEVENS DR,K0A 2T0,Ward 21,,4,"O'CONNOR, TODD",Farm,Rideau,Construct a farm equipment storage building on farm property,0,75000,3000,1107140,Construction,2011-10-13
1300,BANKFIELD RD,,Ward 21,,1,***CONTRACTOR***,Single,Rideau,Construct a 2 storey detached dwelling with attached garage,1,332928,4306,1107141,Construction,2011-10-13
1825,ST. JOSEPH BLVD,K1C 7C6,Ward 1,4M-152,M-152,ALLAN DRUMMOND GENERAL CONTRACTING,Institutional,Gloucester,Interior alterations on the 1st floor of a daycare (Community Pentecostal Church),0,5000,1296,1107142,Construction,2011-10-13
303,PINTAIL TER,K1E 1Z9,Ward 1,50M15,70,HUBERT HEATING,Single,Cumberland,Install a woodstove in a detached dwelling,0,5000,15,1107144,Construction,2011-10-13
2915,HAUGHTON AVE,K2B 6Z4,Ward 7,,12-16,DICKIE MOORE RENTALS,Other,Old Ottawa,TEMPORARY PERMIT ONLY - Install a temporary trailer to be used as a seasonal changeroom (Belltown Dome Arena),0,11000,720,1107145,Construction,2011-10-13
647,CARACARA DR,K4M 0A1,Ward 20,4M1261,29,***CONTRACTOR***,Single,Gloucester,Construct a shed in the rear yard of a 2 storey detached dwelling,0,3300,258,1107146,Construction,2011-10-13
1419,CARLING AVE,K1Z 7L6,Ward 15,302312,10 to 13,LEVEL CONTRACTING,Retail,Old Ottawa,Interior alterations on the second floor medical office in a 2 storey commercial building (Hampton Park Shopping Centre-Unit 216),0,10000,500,1107147,Construction,2011-10-13
30,BRIAN CRES,K2H 6X4,Ward 8,479669,52,CONTRACTOR UNKNOWN,Single,Nepean,Remove and replace a sunroom at the rear of a 2 storey detached dwelling,0,20600,120,1107148,Construction,2011-10-13
2134,MAPLE FOREST DR,,Ward 21,4M-1209,32,***CONTRACTOR***,Single,Rideau,Interior alterations in the basement of a 1 storey detached dwelling,0,5000,272,1107149,Construction,2011-10-13
