ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
23,BROAD OAKS CRT,K2E 7C7,Ward 9,628300,90,MERMAID POOLS (MERIVALE),Single,Nepean,Enclosure of a semi inground pool in the rear yard of a detached dwelling,0,0,0,1106123,Pool Enclosure,2011-09-08
5538,MANOTICK MAIN ST,,Ward 21,18,36 PT LOT 27,CONTRACTOR UNKNOWN,Retail,Rideau,FOUNDATION ONLY - Construct the foundation for an addition to an existing 2 storey commercial (restaurant) building - Black Dog Tavern,0,600000,2443,1106124,Construction,2011-09-08
5540,MANOTICK MAIN ST,,Ward 21,18,36 PT LOT 27,CONTRACTOR UNKNOWN,Retail,Rideau,FOUNDATION ONLY - Construct the foundation for an addition to an existing 2 storey commercial (restaurant) building - Black Dog Tavern,0,600000,2443,1106124,Construction,2011-09-08
71,BRONSON AVE,K1R 6G6,Ward 14,3922,23,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations on the 1st and 2nd floors of a 3 storey mixed use building,0,82490,775,1106125,Construction,2011-09-08
562,CREEKVIEW WAY,K1T 0J9,Ward 22,4M-1426,42,TAMARACK DEVELOPMENT CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage ( 4340 2007),1,221400,3020,1106126,Construction,2011-09-08
558,CREEKVIEW WAY,K1T 0J9,Ward 22,4M-1426,43,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with an attached garage,1,231552,3020,1106127,Construction,2011-09-08
80,BARRETTE ST,K1L 8A3,Ward 12,101,39,***CONTRACTOR***,Single,Vanier,Construct a deck and add patio door at the rear of a 1 storey detached dwelling,0,3000,72,1106128,Construction,2011-09-08
6,MEADOWLANDS DR W,K2G 2R2,Ward 8,522,68,AUTUM HOMES LTD,Demolition,Nepean,Demolish a 1 storey single family dwelling,-1,6500,-1100,1106129,Demolition,2011-09-08
335,RIVER RD,K1V 1C7,Ward 10,904,lot 22,POLANE INC.,Institutional,Gloucester,Relocate fuel storage tanks at the rear of a 3 storey institutional building (Environment Canada),0,844923,1200,1106130,Construction,2011-09-08
1200,ST. LAURENT BLVD,K1K 4K9,Ward 13,747,,N-STYL CONSTRUCTION INC.,Retail,Old Ottawa,Interior alterations on the first floor of a 2 storey commerical building (Unit 511 - Moneysworth),0,10000,400,1106131,Construction,2011-09-08
4750,BANK ST,K1T 3W7,Ward 22,,pt lots 18 and 19,DORAN CONTRACTORS LTD.,Retail,Gloucester,"Construct a 1 storey commercial retail building (Findlay Creek Retail Centre (Bldg BA units 5a, 5b & 6)",0,845090,11563,1106132,Construction,2011-09-08
100,TRAINYARDS DR,K1G 3S2,Ward 18,4M-1283,,TEAM K5 CONSTRUCTION & DEVELOPMENT COORDINATIION LLC,Retail,Old Ottawa,"Tenant fit up in a 1 storey commercial bulding (David Bridal, Unit J)",0,141000,8267,1106133,Construction,2011-09-08
760,MARCH RD,K2K 0A5,Ward 4,,10,MINTO COMMUNITIES INC.,Retail,Kanata,Construct a temporary sales office for 24 months maximum,0,67200,960,1106134,Construction,2011-09-08
18,APPLEFORD ST,K1J 6T9,Ward 11,591 S,PT LOT 72,CONTRACTOR UNKNOWN,Single,Gloucester,Construct an addition at the front of a 2 storey detached dwelling,0,15000,187,1106135,Construction,2011-09-08
37,CLOVERLOFT CRT,K2S 1T3,Ward 6,4M-371,18,GUILDCREST HOMES,Single,Goulbourn,Construct a 1 storey detached dwelling,1,172500,1380,1106136,Construction,2011-09-08
114,DEERWOOD DR,K0A 2H0,Ward 5,M-253,2,TOP HAT HOME COMFORT SERVICES,Single,West Carleton,Install a fireplace insert on the main floor of a detached dwelling,0,10577,0,1106137,Construction,2011-09-08
235,BRIDGESTONE DR,K2M 0C5,Ward 23,4M-776,104,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling with attached 2 car garage (Model - Carmel 08),1,133410,1763,1106139,Construction,2011-09-08
243,BRIDGESTONE DR,K2M 0C5,Ward 23,4M-776,108,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling with attached 2 car garage (Model - Sapphire II 08),1,168900,2270,1106140,Construction,2011-09-08
300,SLATER ST,K1P 6A6,Ward 14,3922,27-30,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fitup on the ground floor of a 20 storey building (Citizenship and Immigration),0,195000,1744,1106142,Construction,2011-09-09
108,GRANVILLE ST,K1L 6Y4,Ward 12,681,39,CONTRACTOR UNKNOWN,Single,Vanier,Extend porch at the front of a 2 storey detached dwelling,0,8000,80,1106143,Construction,2011-09-09
1587,LANDEL DR,K2W 1C6,Ward 5,4M-1086,3,INVERNESS HOMES INC.,Single,Kanata,Construct a 2 storey detached dwelling with attached 3 car garage,1,297786,3550,1106144,Construction,2011-09-09
187,BANK ST,K2P 1W7,Ward 14,2996,35,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to a 1 storey retail building (Tim Horton's),0,132000,202,1106145,Construction,2011-09-09
4610,RAMSAYVILLE RD,K1G 3N4,Ward 20,,1/2 LOT 22,***CONTRACTOR***,Single,Gloucester,Construct a 2 storey detached dwelling with attached 3 car garage,1,277500,3500,1106146,Construction,2011-09-09
155,RUSKIN ST,K1Y 4B9,Ward 15,207509,,"BUCHLER, DAVID",Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,1500,1615,1106147,Construction,2011-09-09
127,RODEO DR,K2J 5K3,Ward 3,4M-1229,116,***CONTRACTOR***,Single,Nepean,Interior alterations to finish a basement in a 2 storey detached dwelling,0,6500,600,1106149,Construction,2011-09-09
2821,8TH LINE RD,K0A 2P0,Ward 20,,PT LOTS 22 AND 23,CONTRACTOR UNKNOWN,Other,Osgoode,"TEMPORARY PERMIT:  Erect 3 temporary tents (371 m2, 148 m2, 111m2) for special event (Metcalfe Fair)",0,5000,6781,1106150,Construction,2011-09-09
345,BAMBURGH WAY,K2J 5R1,Ward 3,4M-XXXX,30,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Yarmouth 2007 B alt 2nd floor,1,213910,2913,1106151,Construction,2011-09-09
5416,ANNABELLA ST,K0A 2W0,Ward 20,4M-693,30,***CONTRACTOR***,Single,Osgoode,Construct a 1 storey addition at the rear of a 1 storey detached dwelling,0,37500,500,1106152,Construction,2011-09-09
3332 N,RIVER RD,K4M 1B4,Ward 20,,30,***CONTRACTOR***,Single,Osgoode,Construct a 2 storey detached dwelling,1,143000,1215,1106153,Construction,2011-09-09
402,NITTANY CRES,K2J 5P1,Ward 22,4M-1272,95,***CONTRACTOR***,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1106154,Pool Enclosure,2011-09-09
1,PRETTY ST,K2S 1N4,Ward 6,745,9,LEISURE TIME POOLS,Single,Goulbourn,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1106155,Pool Enclosure,2011-09-09
18,BANNOCK CRES,K2K 2P8,Ward 4,4M-744,184,LEISURE TIME POOLS,Single,Kanata,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1106156,Pool Enclosure,2011-09-09
73,ABERDEEN ST,K1S 3J5,Ward 14,49700,10,***CONTRACTOR***,Mixed,Old Ottawa,Tenant fit-up on the 1st floor to construct an accessory apartment on the first floor and convert part of the 1st floor into a retail space in a 2 storey single family dwelling,1,6000,100,1106157,Construction,2011-09-09
187,GENERAL AVE,K1Z 7W9,Ward 16,268159,175,FOUR SEASON SUNROOMS,Single,Old Ottawa,Construct an addition and a deck at the rear of a 2 storey detached dwelling (sunroom),0,26718,146,1106158,Construction,2011-09-09
97,WHITESTONE DR,K2C 4C6,Ward 16,4m-1090,98,ASHCROFT HOMES,Single,Old Ottawa,Construct a 2 Storey Single with attached garage  Model: Fifth Avenue 2010 Std,1,228120,3116,1106159,Construction,2011-09-09
1511,CARRONBRIDGE CIRC,K2M 0G7,Ward 23,4M-1383,80-83,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 4, 2 storey rowhouses with attached garages (Models Lausannes / Marseilles)",4,492240,6482,1106160,Construction,2011-09-09
1513,CARRONBRIDGE CIRC,K2M 0G7,Ward 23,4M-1383,80-83,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 4, 2 storey rowhouses with attached garages (Models Lausannes / Marseilles)",4,492240,6482,1106160,Construction,2011-09-09
1515,CARRONBRIDGE CIRC,K2M 0G7,Ward 23,4M-1383,80-83,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 4, 2 storey rowhouses with attached garages (Models Lausannes / Marseilles)",4,492240,6482,1106160,Construction,2011-09-09
1517,CARRONBRIDGE CIRC,K2M 0G7,Ward 23,4M-1383,80-83,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 4, 2 storey rowhouses with attached garages (Models Lausannes / Marseilles)",4,492240,6482,1106160,Construction,2011-09-09
1600,WESTHALL WAY,K2M 0G8,Ward 23,4M-1383,56-61,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 6,  2 storey rowhouses with attached garages",6,733530,9697,1106162,Construction,2011-09-09
1602,WESTHALL WAY,K2M 0G8,Ward 23,4M-1383,56-61,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 6,  2 storey rowhouses with attached garages",6,733530,9697,1106162,Construction,2011-09-09
1604,WESTHALL WAY,K2M 0G8,Ward 23,4M-1383,56-61,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 6,  2 storey rowhouses with attached garages",6,733530,9697,1106162,Construction,2011-09-09
1606,WESTHALL WAY,K2M 0G8,Ward 23,4M-1383,56-61,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 6,  2 storey rowhouses with attached garages",6,733530,9697,1106162,Construction,2011-09-09
1608,WESTHALL WAY,K2M 0G8,Ward 23,4M-1383,56-61,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 6,  2 storey rowhouses with attached garages",6,733530,9697,1106162,Construction,2011-09-09
1610,WESTHALL WAY,K2M 0G8,Ward 23,4M-1383,56-61,VALECRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a block of 6,  2 storey rowhouses with attached garages",6,733530,9697,1106162,Construction,2011-09-09
602,SOMERSET ST W,K1R 5K2,Ward 14,30671,8,***CONTRACTOR***,Single,Old Ottawa,Construct a 2nd storey addition on to a 2 storey detached dwelling,0,13200,144,1106163,Construction,2011-09-09
1250,STITTSVILLE MAIN ST,K2S 1S9,Ward 6,,,CONTRACTOR UNKNOWN,Retail,Goulbourn,"Tenant fit-up in a 1 storey commercial building (Farm Boy, Unit C-21)",0,800000,13617,1106164,Construction,2011-09-09
479,CREEKVIEW WAY,K1T 0J4,Ward 22,4M-1426,167,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 1 storey detached dwelling with attached 2 car garage; Model: Custom Linden 2009 Standard,1,156991,1591,1106165,Construction,2011-09-09
160,CHAPEL ST,K1N 8P5,Ward 12,37122,E F G H  AB CD,WIRED SYNERGY INC,Apartment,Old Ottawa,Interior alterations to replace the main fire alarm control panel and smoke detectors only in a 22 storey apartment building,0,82800,1,1106166,Construction,2011-09-09
2749,PIMLICO CRES,K1T 2A7,Ward 10,216,,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations in the basement of a 2 storey detached dwelling,0,7500,500,1106167,Construction,2011-09-09
204,LENNOX PARK AVE,K1G 0K4,Ward 18,567,170,REVELSTOKE DEVELOPMENTS CORP.,Single,Old Ottawa,Construct a 2nd storey addition on a 1 storey detached dwelling,0,69000,920,1106168,Construction,2011-09-09
6977,FALLOWFIELD RD,K2S 1B8,Ward 21,,W PT LOT 17,RIVINGTON HOMES LTD.,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garages,1,215000,2650,1106169,Construction,2011-09-09
679,CHAPMAN BLVD,K1G 1T5,Ward 18,656,781 782,KELSA CONSTRUCTION,Single,Old Ottawa,Interior alterations to renovate the kitchen in a 1 storey detached dwelling,0,15000,529,1106170,Construction,2011-09-09
25,EMBER GLOW CRT,K2S 1C3,Ward 6,683,5,***CONTRACTOR***,Single,Goulbourn,Construct a 1 storey addtion at the side and rear of a 1 storey detached dwelling,0,85000,730,1106171,Construction,2011-09-09
626,BOW VALLEY DR,K1V 2G9,Ward 22,4M-1243,100,HICKORY DICKORY DECKS,Single,Gloucester,Construct a deck in rear yard of a detached dwelling,0,10000,280,1106172,Construction,2011-09-09
1559,LANDEL DR,K2W 1C6,Ward 5,4M-1086,8,POOL BUILDERS OTTAWA,Single,Kanata,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1106173,Pool Enclosure,2011-09-09
1076,WILLIAM MOONEY RD,K0A 1L0,Ward 5,,10,POOL BUILDERS OTTAWA,Single,West Carleton,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1106174,Pool Enclosure,2011-09-09
628,BOW VALLEY DR,K1V 2G9,Ward 22,4M-1243,101,HICKORY DICKORY DECKS,Single,Gloucester,Construct a deck in the rear yard of a detached dwelling,0,10000,280,1106175,Construction,2011-09-09
159,GLENNCASTLE DR,K0A 1L0,Ward 5,4M-1136,22,***CONTRACTOR***,Single,West Carleton,Enclose an above ground pool and hot tub in the rear yard of a detached dwelling,0,0,0,1106176,Pool Enclosure,2011-09-09
223,ROCHESTER ST,K1R 7M7,Ward 14,14 N,208,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations to a 2 storey detached dwelling to alter window opening,0,4000,97,1106177,Construction,2011-09-09
476,WOODLAND AVE,K2B 5E4,Ward 7,,24,***CONTRACTOR***,Single,Old Ottawa,Construct a deck at the front of a detached dwelling,0,2000,104,1106178,Construction,2011-09-09
7336,BLUE WATER CRES,K4P 0C5,Ward 20,4M-1398,10,PALMA CUSTOM HOMES,Single,Osgoode,Construct a 1 storey detached dwelling with attached garage,1,194217,2456,1106179,Construction,2011-09-09
61,BOULDER WAY,K2J 4R5,Ward 3,4M-886,104,MERMAID POOLS (MERIVALE),Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1106180,Pool Enclosure,2011-09-09
1378,REVELL DR,K4M 1K8,Ward 21,4M-716,48,PRESTIGE DESIGN AND CONSTRUCTION (OTTAWA) LTD.,Single,Rideau,Construct a 1 storey addition at the side of a 2 storey detached dwelling,1,45000,514,1106181,Construction,2011-09-12
4298,GOLDENEYE WAY,K1V 2G8,Ward 22,4M-1243,29,"FEDORCHUK, ROBERT",Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1106182,Pool Enclosure,2011-09-12
116,FRASER FIELDS WAY,K2J 0N7,Ward 3,4M-610,129,TARTAN HOMES CORPORATION,Semi - Detached,Nepean,Construct a 2 storey semi detached dwelling with attached garages (Models - Type W 2011 and Type M 2011 Reverse),2,272885,4714,1106183,Construction,2011-09-12
118,FRASER FIELDS WAY,K2J 0N7,Ward 3,4M-610,129,TARTAN HOMES CORPORATION,Semi - Detached,Nepean,Construct a 2 storey semi detached dwelling with attached garages (Models - Type W 2011 and Type M 2011 Reverse),2,272885,4714,1106183,Construction,2011-09-12
112,FRASER FIELDS WAY,K2J 0N7,Ward 3,4M-610,15,TARTAN HOMES CORPORATION,Semi - Detached,Nepean,"Construct a 2 storey semi-detached dwelling with attached garages   Model W 2011 Reverse, M 2011",2,272885,4714,1106184,Construction,2011-09-12
114,FRASER FIELDS WAY,K2J 0N7,Ward 3,4M-610,15,TARTAN HOMES CORPORATION,Semi - Detached,Nepean,"Construct a 2 storey semi-detached dwelling with attached garages   Model W 2011 Reverse, M 2011",2,272885,4714,1106184,Construction,2011-09-12
70,ANNA AVE,K1Z 7T4,Ward 16,332,75,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition at the rear of a 2 storey detached dwelling,0,12000,200,1106186,Construction,2011-09-12
475,CREEKVIEW WAY,K1T 0J4,Ward 22,4M-1426,166,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with an attached garage Model:  Bayfield A 2011 Reverse,1,185875,2366,1106187,Construction,2011-09-12
1128,HARTWELL RD,K4M 1E5,Ward 21,752,137,S.W. FARRELL & SONS (1979) LTD.,Single,Rideau,PLUMBING PERMIT ONLY - Changeover from Septic System to City Sewers in a detached dwelling,0,0,0,1106188,Construction,2011-09-12
6902,FOURTH LINE RD,K0A 2T0,Ward 21,,26,FIRST PLACE RENOVATIONS INC.,Single,Rideau,Construct a 1 storey addition at the front of a 1 storey detached dwelling,0,50000,357,1106189,Construction,2011-09-12
2405,ST. LAURENT BLVD,K1G 5B4,Ward 10,,1,WYMOR DRYWALL INC.,Office,Old Ottawa,Interior alterations in a 1 storey office building (Unit A),0,12000,194,1106192,Construction,2011-09-12
760,LAKEBREEZE CIRC,K4A 0R6,Ward 19,,127,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling with attached 3 car garage  Model: Rockliffe 2010 C 3 car,1,230600,3080,1106193,Construction,2011-09-12
7275,PARKWAY RD,K4P 1K7,Ward 20,902,32,HAWKEY CHURCH MANAGEMENT,Institutional,Osgoode,Construct a 1 storey addition at the side and interior alterations in the basement and 1st floor of a 1 storey institutional building - (Parkway Pentecostal Church),0,1700000,18008,1106194,Construction,2011-09-12
300,LISGAR ST,K2P 0E2,Ward 14,12281,37 - 38,BASSI CONSTRUCTION & MASONRY LTD.,Apartment,Old Ottawa,EXCAVATION ONLY - Construct a 12 storey apartment building,0,0,0,1106195,Construction,2011-09-12
10,REVOL RD,K2G 0B9,Ward 9,340423,45,CONTRACTOR UNKNOWN,Single,Nepean,Interior alterations to the basement of a 1 storey detached dwelling,0,1000,161,1106198,Construction,2011-09-12
21,WOODBURN DR,K1B 3A6,Ward 2,805,41,***CONTRACTOR***,Single,Gloucester,Interior Alterations to a 2 storey detached dwelling to renovate the kitchen,0,5000,1,1106199,Construction,2011-09-12
27,POWELL AVE,K1S 1Z9,Ward 17,M-19,39,***CONTRACTOR***,Single,Old Ottawa,Construct a carport with a 2nd storey balcony at the side of a 3 storey detached dwelling,0,12000,412,1106200,Construction,2011-09-12
29,LIGHTFOOT PL,K2L 3M6,Ward 23,,,"HUGHES, GREG",Rowhouse,Kanata,Interior alteration to relocate a door on the main floor of a 3 storey condominium unit,0,400,17,1106201,Construction,2011-09-12
1900  -33,MARQUIS AVE,K1J 8J2,Ward 11,39,,KHARMONT,Other,Gloucester,Interior alterations to add a main floor powder room in a 2 storey condominium unit,0,5000,18,1106202,Construction,2011-09-12
267,BLACK SAGE CRES,K1V 2J8,Ward 22,4M-1328,83,***CONTRACTOR***,Single,Gloucester,Construct a 2 tiered deck at the rear of a 2 storey detached dwelling,0,4000,86,1106203,Construction,2011-09-12
483,WESTMINSTER AVE,K2A 2T9,Ward 15,M-29,374,PARALLEL UNIVERSE CORPORATION,Single,Old Ottawa,Remove and replace a garage at the rear of a 2 storey detached dwelling,0,20000,366,1106205,Construction,2011-09-12
2130,ALTA VISTA DR,K1H 7L8,Ward 18,452,65,KICKING HORSE DESIGN & BUILD,Single,Old Ottawa,Interior alterations in a 2 storey detached dwelling,0,30000,269,1106206,Construction,2011-09-12
11,WILTON CRES,K1S 2T3,Ward 17,41591,5,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations in a 2 storey triplex,0,125000,3000,1106207,Construction,2011-09-12
2206,CARLING AVE,K2A 1H3,Ward 7,530,18-20,ALLCON CONSTRUCTION INC.,Retail,Old Ottawa,Tenant fit-up in a 1 storey commercial building (Easy Home),0,45000,4090,1106208,Construction,2011-09-12
27,WORTHINGTON PRIV,K2S 0H2,Ward 6,4M-1340,9,***CONTRACTOR***,Single,Goulbourn,Construct a 2 storey dwelling with attached garages,1,225000,2900,1106209,Construction,2011-09-12
3206,DOVETAIL HGTS,,Ward 3,4M-1428,144,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Wintergate 2007 A,1,120592,1651,1106210,Construction,2011-09-12
3017,FRESHWATER WAY,K2J 3V5,Ward 3,,93,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Highwood 2007 A,1,162297,2247,1106211,Construction,2011-09-12
3524,RIVER RUN AVE,K2J 3V5,Ward 3,,90,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Westlynn 2007 A,1,209640,2852,1106212,Construction,2011-09-12
3712,INNES RD,K1W 0C8,Ward 2,,3,CONTRACTOR UNKNOWN,Retail,Gloucester,"Tenant fit-up in a 1 storey commercial building (Booster Juice, Unit 2)",0,65000,921,1106213,Construction,2011-09-12
533,BRETBY CRES,K2J 5P9,Ward 3,4M-XXXX,37,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chesapeake 2007 B 4 bdrm,1,219440,2992,1106215,Construction,2011-09-12
537,BRETBY CRES,K2J 5P9,Ward 3,4M-XXXX,35,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chesapeake 2007 B 4 bdrm,1,219440,2992,1106217,Construction,2011-09-12
115,EAGLE CREEK CRT,,Ward 5,4M-770,18,ANN ARBOUR HOMES,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,220000,2900,1106218,Construction,2011-09-12
1576,CARRONBRIDGE CIRC,K2M 0G5,Ward 23,4M-1383,21,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garage (Model White Cedar 2011 Reverse and Magnolia G 2011),2,284226,4627,1106219,Construction,2011-09-12
1578,CARRONBRIDGE CIRC,K2M 0G5,Ward 23,4M-1383,21,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garage (Model White Cedar 2011 Reverse and Magnolia G 2011),2,284226,4627,1106219,Construction,2011-09-12
535,BRETBY CRES,K2J 5P9,Ward 3,4M-XXXX,36,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Harwich 2007 A,1,190950,2585,1106220,Construction,2011-09-12
1296,JOSEPH DROUIN AVE,K1C 7B1,Ward 1,4M-647,2,CAMPBELL POOLS,Single,Gloucester,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1106221,Pool Enclosure,2011-09-12
761,LAKEBREEZE CIRC,K4A 0R6,Ward 19,,133,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling with attached 2 car garage  Model: Riverbend 2009 A,1,228890,3127,1106222,Construction,2011-09-12
1790,VIGNEAULT ST,K1C 2H4,Ward 2,M-240,63,***CONTRACTOR***,Single,Gloucester,Enclosure of an above ground pool and hot tub in the rear yard of a detached dwelling,0,0,0,1106223,Pool Enclosure,2011-09-12
347,MIRABEAU TER,K4A 0R5,Ward 19,,87,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Dundas 3 2007 B,1,136320,1876,1106224,Construction,2011-09-12
343,ECKERSON AVE,K2S 0K9,Ward 6,4M-1377,148,***CONTRACTOR***,Single,Goulbourn,Construct a deck at the rear of a detached dwelling,0,6000,252,1106225,Construction,2011-09-12
170,WEST LAKE CIRC,K0A 1L0,Ward 5,4M-1316,2,***CONTRACTOR***,Single,West Carleton,Construct a 2 storey detached dwelling with attached 2 car garage,1,350000,2728,1106226,Construction,2011-09-12
500,SUNLIT CIRC,K4A 0V4,Ward 19,,41,MATTAMY DEVELOPMENT CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Summerbrook 2007 A,1,142311,1890,1106227,Construction,2011-09-13
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,86,37,CONTRACTOR UNKNOWN,Retail,Cumberland,"Tenant Fit-Up in a 2 storey shopping complex - [Bikini Bay, Unit # 0390]",0,25000,1134,1106228,Construction,2011-09-13
502,SUNLIT CIRC,K4A 0V4,Ward 19,,40,MATTAMY DEVELOPMENT CORPORATION,Single,Cumberland,Construct a 2 storey single family dwelling with attached 2 car garage  Model: Valleyfield 2008 A,1,176950,2385,1106229,Construction,2011-09-13
524,SUNLIT CIRC,K4A 0V4,Ward 19,,29,MATTAMY DEVELOPMENT CORPORATION,Single,Cumberland,Construct a 2 storey detached dwelling with attached 2 car garage  Model: Harrisbrook 2011 B,1,125850,1655,1106230,Construction,2011-09-13
1272,CARLING AVE,K1Z 7K8,Ward 16,221,17,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey retail building,0,40000,-4790,1106231,Demolition,2011-09-13
623,CALLA LILY TER,K4A 0V3,Ward 19,,65,MATTAMY DEVELOPMENT CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Highwood 2007 B,1,162297,2247,1106232,Construction,2011-09-13
607,CALLA LILY TER,K4A 0V3,Ward 19,,57,MATTAMY DEVELOPMENT CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Valleyfield 2008 A,1,176950,2385,1106233,Construction,2011-09-13
126,MARSHALL BAY LANE,,Ward 5,176,PT 13,RESTORE-ALL CORPORATION,Single,West Carleton,Interior and exterior alterations to the roof of a 2 storey detached dwelling,0,25000,151,1106234,Construction,2011-09-13
301,SUMMER SKY ST,K4A 0V3,Ward 19,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Cumberland,"Construct a block of 3, 2 storey rowhouses with attached garages  Models: Fernwater 2011 A,Maplefield 2011 End A,Queenscliff 2011 A",3,351770,4811,1106235,Construction,2011-09-13
303,SUMMER SKY ST,K4A 0V3,Ward 19,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Cumberland,"Construct a block of 3, 2 storey rowhouses with attached garages  Models: Fernwater 2011 A,Maplefield 2011 End A,Queenscliff 2011 A",3,351770,4811,1106235,Construction,2011-09-13
305,SUMMER SKY ST,K4A 0V3,Ward 19,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Cumberland,"Construct a block of 3, 2 storey rowhouses with attached garages  Models: Fernwater 2011 A,Maplefield 2011 End A,Queenscliff 2011 A",3,351770,4811,1106235,Construction,2011-09-13
80,HOLLAND AVE,K1Y 0X6,Ward 15,157,1710 & 1708,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,10000,-1200,1106236,Demolition,2011-09-13
80,HOLLAND AVE,K1Y 0X6,Ward 15,157,1710&1708,THE LAKE PARTNERSHIP INC.,Single,Old Ottawa,Construct a 3 storey detached dwelling with attached garage,1,231267,2530,1106237,Construction,2011-09-13
6654,SAPINIER ST,K1C 6V1,Ward 2,400,,***CONTRACTOR***,Rowhouse,Gloucester,Interior alterations to finish the basement in a 2 storey rowhouse,0,3000,1722,1106238,Construction,2011-09-13
1165,TISCHART CRES,K2T 0G4,Ward 4,,,RICHCRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Bolton 2007 A,Caledonia 2010 A,Caledonia 2010 A,Highland I 2008",4,490475,6496,1106239,Construction,2011-09-13
1167,TISCHART CRES,K2T 0G4,Ward 4,,,RICHCRAFT HOMES LIMITED,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Bolton 2007 A,Caledonia 2010 A,Caledonia 2010 A,Highland I 2008",4,490475,6496,1106239,Construction,2011-09-13
