ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
2260,WALKLEY RD,K1G 6A8,Ward 10,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 1st floor of a 2 storey office building (Canon),0,266667,5600,1301147,Construction,2013-03-06
5600,FIRST LINE RD,,Ward 21,,pt lot 3,***CONTRACTOR***,Retail,Rideau,Exterior alterations to a 1 storey retail building,0,1800,20,1301148,Construction,2013-03-06
1709,DES SAPINS GDN,K1C 8E3,Ward 2,4M618,51,CORNELIS GREY CONSTRUCTION INC.,Single,Gloucester,Interior alterations to the kitchen and living room in a detached dwelling,0,6000,420,1301149,Construction,2013-03-06
165,LILY POND ST,,Ward 23,,48,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Birchgrove 2012 E,1,224000,1507,1301150,Construction,2013-03-06
157,LILY POND ST,,Ward 23,,52,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Wildflower 2012 B,1,286429,1927,1301151,Construction,2013-03-06
526,KIRKWOOD AVE,K1Z 5X1,Ward 15,364,16,ALL ROOMS SOLUTIONS INC,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,10000,110,1301152,Construction,2013-03-06
645,GILMOUR ST,K1R 5L9,Ward 14,4M-30671,8,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations to enclose a porch and construct a 2nd storey addition above it at the front of a 2 storey detached dwelling,0,19754,133,1301153,Construction,2013-03-06
75,WATERBRIDGE DR,K2G 6T3,Ward 22,4M1093,,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations on the 1st floor of a 2 storey school (Farley Mowat Elementary School),0,136500,141,1301154,Construction,2013-03-06
129,LILY POND ST,,Ward 23,,64,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Berrywood 2011 B,1,252242,1697,1301155,Construction,2013-03-06
3791,STONECREST RD,K0A 3M0,Ward 5,4M-,,CONTRACTOR UNKNOWN,Institutional,West Carleton,Interior alterations to 3 classrooms and 2 kindergartens rooms in a 1 storey school - Stonecrest Elementary,0,213000,220,1301156,Construction,2013-03-06
640,SOMERSET ST W,K1R 5K4,Ward 14,22207,3 & 4,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations to create a place of assembly on the ground floor in an existing 2 storey residential duplex creating a mixed use building.,0,25000,1750,1301157,Construction,2013-03-06
2054,BAFFIN AVE,K1H 5X3,Ward 18,599,24,ARTICULOUS RENOVATIONS,Single,Old Ottawa,Interior alterations in a 1 storey detached dwelling,0,5000,53,1301158,Construction,2013-03-06
220,RIVERTREE ST,,Ward 23,,89,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Ferncliffe 2012 E,1,297725,2003,1301161,Construction,2013-03-06
222,RIVERTREE ST,,Ward 23,,90,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Poppy 2012 C,1,322251,2168,1301162,Construction,2013-03-06
242,RIVERTREE ST,,Ward 23,,98,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: The Riverport 2012 B,1,327305,2202,1301163,Construction,2013-03-06
111,LILY POND ST,,Ward 23,,73,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Vista 2012 C,1,412773,2777,1301164,Construction,2013-03-06
206,RIVERTREE ST,,Ward 23,,82,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Vista 2012 C,1,412773,2777,1301165,Construction,2013-03-06
258,RIVERTREE ST,,Ward 23,,106,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Flora 2012 A,1,277213,1865,1301166,Construction,2013-03-06
274,RIVERTREE ST,,Ward 23,,114,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner B,1,254174,1710,1301167,Construction,2013-03-06
400,MCARTHUR AVE,K1K 1G8,Ward 13,772,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations on the 1st floor of a 2 storey mixed use building (Heartwood House),0,10333,6575,1301168,Construction,2013-03-06
201,VIA SAN MARINO ST,,Ward 3,,18-19,TARTAN HOMES CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages (Topaz, Granite, Granite Rev., Topaz Rev.)",4,720570,7157,1301169,Construction,2013-03-07
203,VIA SAN MARINO ST,,Ward 3,,18-19,TARTAN HOMES CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages (Topaz, Granite, Granite Rev., Topaz Rev.)",4,720570,7157,1301169,Construction,2013-03-07
205,VIA SAN MARINO ST,,Ward 3,,18-19,TARTAN HOMES CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages (Topaz, Granite, Granite Rev., Topaz Rev.)",4,720570,7157,1301169,Construction,2013-03-07
207,VIA SAN MARINO ST,,Ward 3,,18-19,TARTAN HOMES CORPORATION,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses with attached garages (Topaz, Granite, Granite Rev., Topaz Rev.)",4,720570,7157,1301169,Construction,2013-03-07
616,VIA AMALFI ST,,Ward 3,4M-,18-19,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage,1,424664,2857,1301170,Construction,2013-03-07
190,O'CONNOR ST,K2P 2R3,Ward 14,2996,41,GLENVIEW CONSTRUCTION LIMITED,Office,Old Ottawa,Tenant fit up on the 2nd floor of an 11 storey office building ( First Nations),0,50000,1636,1301171,Construction,2013-03-07
628,VIA AMALFI ST,,Ward 3,4M-,1,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage (Ashton A 2012),1,387653,2608,1301172,Construction,2013-03-07
410,LAURIER AVE W,K1R 1B7,Ward 14,2996,22,GLENVIEW CONSTRUCTION LIMITED,Office,Old Ottawa,Interior alterations on the 6th floor of a 14 storey office building ( Parole Board),0,89000,11112,1301173,Construction,2013-03-07
7818,LAWRENCE ST,,Ward 20,93,1-3,CONTRACTOR UNKNOWN,Institutional,Osgoode,Interior alterations in a 1 storey museum (Osgoode Museum),0,43858,215,1301174,Construction,2013-03-07
569,ROOSEVELT AVE,K2A 2A2,Ward 15,235,30,ROCA DEVELOPMENTS INC.,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,520421,4170,1301177,Construction,2013-03-07
1861,MONTMERE AVE,K4A 0L7,Ward 19,4M-1382,NS351,RICHCRAFT HOMES LIMITED,Single,Cumberland,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 35-06 2010 A,1,321805,2165,1301178,Construction,2013-03-07
22,INUVIK CRES,K2L 1A2,Ward 23,898,871,KL RENOVATIONS,Single,Kanata,Interior alterations to add a 3 piece bathroom in the basement of a 2 storey detached dwelling,0,5000,45,1301179,Construction,2013-03-07
833,CONTOUR ST,K1W 0G6,Ward 2,4M-1450,18,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 35-01 Silverton 2010 A,1,277213,1865,1301180,Construction,2013-03-07
501,SMYTH RD,K1H 8L6,Ward 18,4M-,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to control air conditioning through the computer banks in the data room in the basement of a 7 storey hospital - Level S - The Ottawa Hospital -General Campus,0,97000,300,1301181,Construction,2013-03-07
501,SMYTH RD,K1H 8L6,Ward 18,405,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to renovate washroom in the rehabilitation wing on the 2nd flor of a 2 storey hospital - The Ottawa Hospital - General Campus,0,20000,45,1301182,Construction,2013-03-07
529,GRAND TULLY WAY,K1V 2M8,Ward 22,4M-1448,R732,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 43-09-1 2007 A,1,417678,2810,1301183,Construction,2013-03-07
918,WILDCARROT CRES,K1V 2M7,Ward 22,,R777,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 50-10 Wildwood 2010 B,1,541792,3645,1301184,Construction,2013-03-07
100,WATERFERN WAY,K4A 0T4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Hampton 2010 J,Greenwich 2010 G Mid Unit,Hampton 2010 H,Astoria 2010 G,Hampton 2010 I",5,550100,7116,1301185,Construction,2013-03-07
102,WATERFERN WAY,K4A 0T4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Hampton 2010 J,Greenwich 2010 G Mid Unit,Hampton 2010 H,Astoria 2010 G,Hampton 2010 I",5,550100,7116,1301185,Construction,2013-03-07
104,WATERFERN WAY,K4A 0T4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Hampton 2010 J,Greenwich 2010 G Mid Unit,Hampton 2010 H,Astoria 2010 G,Hampton 2010 I",5,550100,7116,1301185,Construction,2013-03-07
106,WATERFERN WAY,K4A 0T4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Hampton 2010 J,Greenwich 2010 G Mid Unit,Hampton 2010 H,Astoria 2010 G,Hampton 2010 I",5,550100,7116,1301185,Construction,2013-03-07
108,WATERFERN WAY,K4A 0T4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Hampton 2010 J,Greenwich 2010 G Mid Unit,Hampton 2010 H,Astoria 2010 G,Hampton 2010 I",5,550100,7116,1301185,Construction,2013-03-07
111,WATERFERN WAY,K4A 0T4,Ward 19,4M-1459,178,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Greenwich 2010 I End Unit,Astoria 2010 G,Greenwich 2010 H Mid Unit,Hampton 2010 G,Hampton 2010 I",5,554435,7212,1301186,Construction,2013-03-07
113,WATERFERN WAY,K4A 0T4,Ward 19,4M-1459,178,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Greenwich 2010 I End Unit,Astoria 2010 G,Greenwich 2010 H Mid Unit,Hampton 2010 G,Hampton 2010 I",5,554435,7212,1301186,Construction,2013-03-07
115,WATERFERN WAY,K4A 0T4,Ward 19,4M-1459,178,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Greenwich 2010 I End Unit,Astoria 2010 G,Greenwich 2010 H Mid Unit,Hampton 2010 G,Hampton 2010 I",5,554435,7212,1301186,Construction,2013-03-07
117,WATERFERN WAY,K4A 0T4,Ward 19,4M-1459,178,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Greenwich 2010 I End Unit,Astoria 2010 G,Greenwich 2010 H Mid Unit,Hampton 2010 G,Hampton 2010 I",5,554435,7212,1301186,Construction,2013-03-07
119,WATERFERN WAY,K4A 0T4,Ward 19,4M-1459,178,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 5, 2 storey rowhouses with attached garages  Models: Greenwich 2010 I End Unit,Astoria 2010 G,Greenwich 2010 H Mid Unit,Hampton 2010 G,Hampton 2010 I",5,554435,7212,1301186,Construction,2013-03-07
516,ADAMSON CRES,K2S 0S7,Ward 6,4M-1447,132,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (Model: Rathwell 5 Bedroom),1,405044,2725,1301187,Construction,2013-03-07
167,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouses",6,900000,7500,1301188,Construction,2013-03-07
169,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouses",6,900000,7500,1301188,Construction,2013-03-07
171,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouses",6,900000,7500,1301188,Construction,2013-03-07
173,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouses",6,900000,7500,1301188,Construction,2013-03-07
175,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouses",6,900000,7500,1301188,Construction,2013-03-07
177,WOODHURST CRES,K2S 0T5,Ward 6,4M-1107,,PATTEN HOMES 2000,Rowhouse,Goulbourn,"Construct a block of 6, 2 storey rowhouses",6,900000,7500,1301188,Construction,2013-03-07
22,WATERFORD WAY,K2E 7V4,Ward 9,680,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Finish the basement in a 1 storey rowhouse dwelling,0,5600,151,1301189,Construction,2013-03-07
1717,FISHER AVE,K2C 1X9,Ward 16,291190,,CAPITAL CITY PLUMBING % DAN WEST,Single,Old Ottawa,Interior alterations in the basement of a 1 storey detached dwelling,0,2000,80,1301190,Construction,2013-03-07
1,SHIRLEY BLVD,K2K 2W6,Ward 7,4M-,1 TO 5,CONTRACTOR UNKNOWN,Institutional,Nepean,Construct an open wood-framed canopy (Connaught Ranges),0,50850,3390,1301192,Construction,2013-03-08
866,SCALA AVE,K4A 4T6,Ward 19,4M-1139,2,SOLPOWERED ENERGY CORPORATION,Institutional,Cumberland,Install 40 solar panels with 6 restraint anchors on the roof of a 1 storey school - Elementaire catholique de la Decouverte,0,48838,0,1301193,Construction,2013-03-08
350,DEN HAAG DR,K1K 0W9,Ward 13,4M-,28 - 29,SOLPOWERED ENERGY CORPORATION,Institutional,Old Ottawa,Install 40 solar panels on the roof of a 3 storey school - Montfort Elementary,0,49161,0,1301194,Construction,2013-03-08
671,ISLAND PARK DR,K1Y 0B8,Ward 15,4M-220358,34,DALTON DISTINCTIVE RENOVATIONS,Single,Old Ottawa,Interior/Exterior alterations to the kitchen and to add 2 windows at the rear of a 2 1/2 storey detached dwelling,0,60000,700,1301195,Construction,2013-03-08
79,SOUTHPARK DR,K1B 3B5,Ward 2,805,179,CONTRACTOR UNKNOWN,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,17614,474,1301196,Construction,2013-03-08
12,ST. FRANCIS ST,K1Y 1W5,Ward 15,195,3,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 1st and 2nd floors to convert a 3 storey detached dwelling into a duplex,1,24000,1200,1301197,Construction,2013-03-08
2696,HOWE ST,K2B 6W7,Ward 7,227,7,***CONTRACTOR***,Duplex,Old Ottawa,Interior alterations in the basement to create a 3rd unit in a 2 storey duplex,1,18600,501,1301199,Construction,2013-03-08
134,PALFREY WAY,,Ward 6,,1162,MONARCH CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 46-4 2011 A,1,213560,2908,1301200,Construction,2013-03-08
388,THIRD AVE,K1S 2K5,Ward 17,187277,284,***CONTRACTOR***,Single,Old Ottawa,Construct an addition to the porch at the rear of a 2 storey detached dwelling,0,10000,280,1301201,Construction,2013-03-08
1602,BELCOURT BLVD,K1C 1M4,Ward 2,,2,***CONTRACTOR***,Single,Gloucester,Construct a 1 storey dwelling with attached garage,1,350000,3180,1301202,Construction,2013-03-08
2277,RIVERSIDE DR,K1H 7X6,Ward 17,,18-19,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior/Exterior alterations to a 1 storey retail building (Target),0,5800000,95100,1301204,Construction,2013-03-08
1858,RIDEAU GARDEN DR,K1S 1G6,Ward 17,407055,1,OAKWOOD BUILDERS,Single,Old Ottawa,Exterior renovations to add a gable roof and stone veneer to exterior of a detached dwelling,0,15000,0,1301205,Construction,2013-03-08
720,EAGLESON RD,K2M 2G9,Ward 23,4M-,31,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up to a 1 storey retail building (The Beer Store),0,245590,6609,1301206,Construction,2013-03-08
65,WHEATLAND AVE,K2M 2L1,Ward 23,4M-838,31,"KNAPP, ANDREW",Single,Kanata,Finish a basement in a 2 storey detached dwelling,0,18580,500,1301208,Construction,2013-03-08
43,QUEENSTON DR,K0A 2Z0,Ward 21,4M-1183,71,POOL BUILDERS OTTAWA,Single,Goulbourn,Enclosure of an inground pool in the rear of a detached dwelling,0,0,0,1301209,Pool Enclosure,2013-03-08
6622,BLOSSOM TRAIL DR,K4P 1R5,Ward 20,4M-1238,5,POOL BUILDERS OTTAWA,Single,Osgoode,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1301210,Pool Enclosure,2013-03-08
94,BELLEVIEW DR,K2L 1W3,Ward 23,,33,POOL BUILDERS OTTAWA,Single,Kanata,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1301211,Pool Enclosure,2013-03-08
71,AVOCADO ST,K1V 9C8,Ward 16,M139,135,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterationsin the basement of a 2 storey detached dwelling,0,20000,0,1301212,Construction,2013-03-08
110,HAVELOCK ST,K1S 5L3,Ward 17,346,,OAKWOOD BUILDERS,Rowhouse,Old Ottawa,Interior alterations to the kitchen in a rowhouse unit,0,20000,129,1301213,Construction,2013-03-08
1346,PAARDEBURGH AVE,K1V 6V7,Ward 16,321,20.0,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the 1st floor of a 1 storey detached dwelling,0,2000,10,1301214,Construction,2013-03-08
1040,PINEWOOD CRES,K2B 5Y5,Ward 7,33397,13,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations in a 1 storey detached dwelling,0,5500,230,1301215,Construction,2013-03-08
1689,BOTTRIELL WAY,K4A 1N4,Ward 1,50M-97,31,***CONTRACTOR***,Single,Cumberland,Install a fireplace insert on the main floor of a detached dwelling,0,800,0,1301216,Construction,2013-03-08
2001,NEEPAWA AVE,K2A 3L4,Ward 7,439405,3,***CONTRACTOR***,Single,Old Ottawa,Exterior alterations to alter flat roof to a pitched roof at the front and rear of a 2 storey detached dwelling,0,8000,455,1301217,Construction,2013-03-08
520,WESTMINSTER AVE,K2A 2V1,Ward 15,M29,501,***CONTRACTOR***,Single,Old Ottawa,Construct a deck at the rear yard of a 2 storey detached dwelling,0,4000,205,1301219,Construction,2013-03-11
46,MELANIE CRES,K2L 2J8,Ward 23,M-220,ptlot 1346,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on City Sewers in a detached dwelling,0,0,0,1301221,Construction,2013-03-11
4505,DONNELLY DR,,Ward 21,,27,CONTRACTOR UNKNOWN,Single,Rideau,Construct a 1 storey detached dwelling with attached garage,1,348561,2345,1301222,Construction,2013-03-11
102,WHERNSIDE TERR,K2W 0C7,Ward 4,4M-1345,49,CONTRACTOR UNKNOWN,Single,Kanata,Finish a basement in a 2 storey detached dwelling,0,26600,716,1301223,Construction,2013-03-11
383  -910,CUMBERLAND ST,K1N 1J7,Ward 12,,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations on the 9th floor of an 11 storey apartment building (Unit 910),0,15000,30,1301224,Construction,2013-03-11
721,HAZELNUT CRES,K1T 0K3,Ward 22,4m-1426,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached with attached garages  Models: Red Oak 2012,Hawthorn 2011",2,590546,3973,1301225,Construction,2013-03-11
723,HAZELNUT CRES,K1T 0K3,Ward 22,4m-1426,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached with attached garages  Models: Red Oak 2012,Hawthorn 2011",2,590546,3973,1301225,Construction,2013-03-11
160,ELGIN ST,K2P 2P7,Ward 14,2996,50-57,F. TROTTIER CONSTRUCTION LTD.,Office,Old Ottawa,Interior altertaions on the 22nd floor of a 26 storey complex building,0,37000,377,1301227,Construction,2013-03-11
5373,FERNBANK RD,,Ward 6,,ptlot 30,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up in a 1 storey retail building - Unit #2 - Super Cuts,0,36974,995,1301228,Construction,2013-03-11
6,ROCK AVE,K1M 1A6,Ward 13,M-51,161,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2nd storey addition on top of an addition at the rear of a 2 storey detached dwelling,0,40000,242,1301229,Construction,2013-03-11
800,SLATTERY'S FIELD ST,K1T 0J3,Ward 22,4M-1454,77,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage; Model: Custom Mansfield 2012 A,1,474905,3195,1301230,Construction,2013-03-11
42,NOEL ST,K1M 2A5,Ward 13,68,31,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling,0,80000,1878,1301231,Construction,2013-03-11
1672,RHODES CRT,K1H 5S9,Ward 18,791,283,FRANCIS PLUMBING LTD.,Single,Old Ottawa,PLUMBING ONLY- Install a mainline backwater valve on the sewer sanitary of a detached dwelling,0,0,0,1301232,Construction,2013-03-11
1457,EDGECLIFFE AVE,K1Z 8G2,Ward 16,327,452-453,DEYAR HOMES INC.,Single,Old Ottawa,Construct an accessory apartment in the basement of a 1 storey detached dwelling,1,20000,1260,1301233,Construction,2013-03-11
44,LEES AVE,K1S 0B9,Ward 17,28,5,JOBLIST INCORPORATED,Single,Old Ottawa,Interior alterations to convert a detached dwelling into a duplex.,1,25000,1000,1301234,Construction,2013-03-11
634,MOORPARK AVE,K2M 0H8,Ward 23,4M-1383,27,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garages (Models: White Cedar 2011 Rev & Red Oak 2012),2,604073,4892,1301235,Construction,2013-03-11
636,MOORPARK AVE,K2M 0H8,Ward 23,4M-1383,27,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garages (Models: White Cedar 2011 Rev & Red Oak 2012),2,604073,4892,1301235,Construction,2013-03-11
41,GLENCAIRN AVE,K1S 1M5,Ward 17,283252,80,CONTRACTOR UNKNOWN,Single,Old Ottawa,Finish the basement of a 2 storey detached dwelling,0,27999,753,1301236,Construction,2013-03-11
122,NOEL ST,K1M 2A5,Ward 13,99966,5,MAPLE LEAF HOMES DESIGN AND CONSTRUCTION INC.,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,5000,-800,1301237,Demolition,2013-03-11
144,GRANDPRE CRT,K4B 1K3,Ward 19,50M-178,4,CONTRACTOR UNKNOWN,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,38423,1034,1301238,Construction,2013-03-11
122 A,NOEL ST,,Ward 13,99966,5,MAPLE LEAF HOMES DESIGN AND CONSTRUCTION INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached 1 car garage.,1,800000,3994,1301239,Construction,2013-03-11
122 B,NOEL ST,,Ward 13,99966,5,MAPLE LEAF HOMES DESIGN AND CONSTRUCTION INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached 1 car garage.,1,800000,3994,1301239,Construction,2013-03-11
620,VIA AMALFI ST,,Ward 3,4M-1046,3,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Royal Edward 2009 B 4 bdrm,1,480999,3236,1301240,Construction,2013-03-11
5920,PRINCE OF WALES DR,K0A 2T0,Ward 21,,8,CONTRACTOR UNKNOWN,Retail,Rideau,PLUMBING ONLY -  Install a grease trap in the kitchen of a 2 storey clubhouse (Manderly on the Green),0,4000,5,1301241,Construction,2013-03-12
2731,CASSELS ST,K2B 1A8,Ward 7,4M-,21-22,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Interior alterations to a 1 storey water purification plant (Britannia),0,1750000,3498,1301242,Construction,2013-03-12
7311,MARCELLA DR,K4P 1P7,Ward 20,4M-1029,16,U & I  BUILDERS LTD.,Single,Osgoode,Construct a 1 storey addition at the front of a 1 storey detached dwelling,0,48150,1380,1301243,Construction,2013-03-12
52,MCKITRICK DR,K2L 1T7,Ward 23,M-220,1396,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on City Sewers in a detached dwelling,0,0,0,1301244,Construction,2013-03-12
48,BIRKENDALE DR,K2K 2X5,Ward 4,4M-975,,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Single,Kanata,Interior/Exterior alterations to repair the foundation on a 2 storey detached dwelling,0,3600,20,1301245,Construction,2013-03-12
36,RICKEY PL,K2L 2E3,Ward 23,M-220,1404,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on City Sewers in a detached dwelling,0,0,0,1301246,Construction,2013-03-12
22,RICKEY PL,K2L 2E3,Ward 23,M-220,1407,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on City Sewers in a detached dwelling,0,0,0,1301247,Construction,2013-03-12
7342,MITCH OWENS RD,K4P 1K8,Ward 20,,N PT LOT 1,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct an accessory building at the side of a 1 storey detached dwelling,0,11800,590,1301248,Construction,2013-03-12
170,TUNNEY'S PASTURE DRWY,,Ward 15,396,34,RETROFIT SOLUTIONS INC,Office,Old Ottawa,Interior alterations on the 7th floor of a 8 storey office building (Stats Can),0,102900,17310,1301249,Construction,2013-03-12
511,KENT ST,K2P 2B8,Ward 14,30,PT LOT 9,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Repair fire damage on all floors, remove and replace a 2nd storey addition at the rear and interior alterations to convert a 9 room bed and breakfast into a 5 unit, 2 1/2 storey apartment building",2,85000,2064,1301250,Construction,2013-03-12
12,BIE ST,K2G 0K7,Ward 9,340423,16,***CONTRACTOR***,Single,Nepean,Construct a 2 storey addition with attached garage at the rear of a 2 storey detached dwelling,0,110000,3000,1301251,Construction,2013-03-12
12,BIRCHDALE AVE,K2H 5A2,Ward 7,315,26,CONTRACTOR UNKNOWN,Single,Nepean,Interior alterations to remove a wall in a 2 storey detached dwelling,0,3500,60,1301252,Construction,2013-03-12
3415,D'AOUST AVE,K1T 4A8,Ward 10,,8,CONTRACTOR UNKNOWN,Single,Gloucester,Create an accessory apartment in the basement of a 2 storey semi-detached dwelling,1,40000,393,1301253,Construction,2013-03-12
306,LAUGHLIN CIR,K2T 0E1,Ward 4,4M-1380,4,***CONTRACTOR***,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,27870,750,1301254,Construction,2013-03-12
51,DALEHURST DR,K2G 3V1,Ward 9,645455,PT LOT 127,"CHEBBO, MIKE",Single,Nepean,Construct a 1 storey addition at the front of a 1 storey detached dwelling,0,4240,53,1301255,Construction,2013-03-12
305,EQUINE WAY,,Ward 6,4M-,81,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,"Construct a 2 storey detached dwelling with attached garage ( Inverness II, Elev A4)",1,332954,2252,1301256,Construction,2013-03-12
