ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
31,HIBISCUS WAY,,Ward 3,,47,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Stockholm II 2011 B,1,377396,2539,1308664,Construction,2013-12-05
32,HIBISCUS WAY,,Ward 3,,32,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 1 Storey Single with attached garage  Model: Lisbon 2007 C,1,197245,1327,1308665,Construction,2013-12-05
20,CLEARY AVE,K2A 3Z9,Ward 7,,pt 26 & 27,SIMPLEX GRINNELL,Institutional,Old Ottawa,Install magnetic locks and connect to fire panel (Unitarian House of Ottawa - ground and 2nd floor),0,25000,2153,1308666,Construction,2013-12-05
19,HIBISCUS WAY,,Ward 3,4M-,53,CLARIDGE HOMES CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Stockholm II 2011 B,1,377396,2539,1308667,Construction,2013-12-05
557,ADAMSON CRES,K2S 0S7,Ward 6,4M-1447,118,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling,1,334589,2251,1308668,Construction,2013-12-05
21,HIBISCUS WAY,,Ward 3,,52,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Helsinki II 2011 B,1,346331,2330,1308669,Construction,2013-12-05
139,BEGONIA AVE,K1H 6E3,Ward 18,4M-608,115,G. WEIMA ENTERPRISES INC.,Single,Old Ottawa,"Construct a 2 storey addition at the front, remove 1/2 storey, construct a 2nd storey, and interior alterations to a 2 storey detached dwelling",0,184210,1239,1308670,Construction,2013-12-05
15,HIBISCUS WAY,,Ward 3,,55,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Stockholm II 2011 B,1,377396,2539,1308671,Construction,2013-12-05
523,TWEEDSMUIR AVE,K1Z 5P1,Ward 15,272,30,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Exterior alterations to underpin the foundation of a 3 storey apartment building 3 stories,0,30000,1200,1308672,Construction,2013-12-05
17,HIBISCUS WAY,,Ward 3,,54,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Helsinki II 2011 B,1,346331,2330,1308673,Construction,2013-12-05
48,HIBISCUS WAY,,Ward 3,,40,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Oslo 2007 B 4 bed,1,315860,2125,1308674,Construction,2013-12-05
23,HIBISCUS WAY,,Ward 3,,51,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Stockholm II 2011 B,1,377396,2539,1308675,Construction,2013-12-05
1841 A,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1841 B,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1843 A,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1843 B,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1845 A,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1845 B,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1847 A,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1847 B,RIVERSIDE DR,,Ward 17,,,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct an 8 unit stacked dwelling,8,1239156,11537,1308676,Construction,2013-12-05
1811 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1811 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1813 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1813 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1815 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1815 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1817 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1817 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1819 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1819 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1821 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1821 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1823 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1823 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1825 A,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
1825 B,RIVERSIDE DR,,Ward 17,,pt lot 15,MINTO COMMUNITIES INC.,Stacked Rowhouse,Old Ottawa,Construct a 3 1/2 storey 16 unit stacked dwelling,16,2375321,22074,1308677,Construction,2013-12-05
392,BAMBURGH WAY,,Ward 3,,111,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 1 Storey Single with attached garage  Model: Lisbon 2007 C,1,197245,1327,1308678,Construction,2013-12-05
2092,JOCKVALE RD,,Ward 3,,12,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Copenhagen III 2013 B 4 bed,1,307536,2069,1308679,Construction,2013-12-05
386,BAMBURGH WAY,,Ward 3,,108,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Helsinki II 2011 B,1,346331,2330,1308680,Construction,2013-12-05
44,HIBISCUS WAY,,Ward 3,,38,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Oslo 2007 B 4 bed,1,315860,2125,1308681,Construction,2013-12-05
601,TENNANT WAY,K4M 0C6,Ward 22,,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,783556,7972,1308682,Construction,2013-12-05
603,TENNANT WAY,K4M 0C6,Ward 22,,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,783556,7972,1308682,Construction,2013-12-05
605,TENNANT WAY,K4M 0C6,Ward 22,,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,783556,7972,1308682,Construction,2013-12-05
607,TENNANT WAY,K4M 0C6,Ward 22,,,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,783556,7972,1308682,Construction,2013-12-05
475,CHURCHILL AVE N,K1Z 5E1,Ward 15,269,22,***CONTRACTOR***,Demolition,Old Ottawa,Demolition of a detached garage and a shed,0,1500,-360,1308683,Demolition,2013-12-05
38,VANSTONE DR,K2L 1W5,Ward 23,,,CONTRACTOR UNKNOWN,Demolition,Kanata,Demolish a detached dwelling,-1,5000,-3875,1308684,Demolition,2013-12-05
501,HILSON AVE,K1Z 6C6,Ward 15,237,13,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,1069475,7195,1308685,Construction,2013-12-06
505,HILSON AVE,,Ward 15,237,13,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,1069475,7195,1308685,Construction,2013-12-06
501,HILSON AVE,K1Z 6C6,Ward 15,237,13,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1 1/2 storey detached dwelling,-1,7000,-1200,1308686,Demolition,2013-12-06
228,MANCINI WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Astoria 2010 L,Hampton 2010 M,Hampton 2010 K,Mulberry 2010 B",4,655724,5882,1308687,Construction,2013-12-06
230,MANCINI WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Astoria 2010 L,Hampton 2010 M,Hampton 2010 K,Mulberry 2010 B",4,655724,5882,1308687,Construction,2013-12-06
232,MANCINI WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Astoria 2010 L,Hampton 2010 M,Hampton 2010 K,Mulberry 2010 B",4,655724,5882,1308687,Construction,2013-12-06
234,MANCINI WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Astoria 2010 L,Hampton 2010 M,Hampton 2010 K,Mulberry 2010 B",4,655724,5882,1308687,Construction,2013-12-06
220,MANCINI WAY,K2J 5X5,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 D,Astoria 2010 B,Hampton 2010 A,Mulberry 2010 G",4,668656,5998,1308688,Construction,2013-12-06
222,MANCINI WAY,K2J 5X5,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 D,Astoria 2010 B,Hampton 2010 A,Mulberry 2010 G",4,668656,5998,1308688,Construction,2013-12-06
224,MANCINI WAY,K2J 5X5,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 D,Astoria 2010 B,Hampton 2010 A,Mulberry 2010 G",4,668656,5998,1308688,Construction,2013-12-06
226,MANCINI WAY,K2J 5X5,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 D,Astoria 2010 B,Hampton 2010 A,Mulberry 2010 G",4,668656,5998,1308688,Construction,2013-12-06
3010,9TH LINE RD,,Ward 20,,PT 25,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 1 storey detached dwelling,1,179111,1205,1308689,Construction,2013-12-06
377,LANGRELL CRES,K2J 5R8,Ward 22,4M-1437,167,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hathaway 4 2007 A,1,321211,2161,1308690,Construction,2013-12-06
375,LANGRELL CRES,K2J 5R8,Ward 22,4M-1437,166,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Picadilly 2007 A,1,332656,2238,1308691,Construction,2013-12-06
379,LANGRELL CRES,K2J 5R8,Ward 22,4M-1437,168,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Picadilly 2007 C,1,332656,2238,1308692,Construction,2013-12-06
527,SUSSEX DR,K1N 6Z6,Ward 12,42482,pt 1-3,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 1st level of a 4 storey mixed use building (Moscow Cafe),0,40000,1589,1308693,Construction,2013-12-06
21,KINMOUNT PRIV,K2T 1K2,Ward 4,4M-1040,,CONSTRUCTION LINES INC.,Institutional,Kanata,Interior alterations to the basement of a 1 storey community building (Tweedsmuir on the Park),0,32500,270,1308694,Construction,2013-12-06
1450,EL PASEO CRT,K4P 0C4,Ward 20,4M-1496,6,PICASSO CUSTOM HOMES,Single,Osgoode,Construct a 2 storey detached dwelling,1,564832,3800,1308695,Construction,2013-12-06
14,MAITLAND ST,,Ward 21,D-11,,"CATHCART, DOUG",Single,Goulbourn,Interior alterations in a 1 storey detached dwelling (basement washroom in finished basement),0,372,10,1308696,Construction,2013-12-06
522,PINAWA CIR,,Ward 3,4M1423,50211,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Mahogany 2010 A,1,297725,2003,1308697,Construction,2013-12-06
2000,HORIZON DR,,Ward 19,4M1442,9,REMATEX CONSTRUCTION LTD.,Single,Cumberland,Construct a 1 storey detached dwelling,1,299956,2018,1308698,Construction,2013-12-06
306,DUNLIN RIDGE,,Ward 3,4M-1471,36,TAMARACK (MER BLEU) CORP.,Single,Nepean,Construct a 2 storey detached dwelling,1,529604,3563,1308700,Construction,2013-12-06
1315,MINOGUE CRES,,Ward 19,50M31,2,REMATEX CONSTRUCTION LTD.,Single,Cumberland,Construct a 2 storey detached dwelling,1,623099,4192,1308701,Construction,2013-12-06
798,BUNCHBERRY WAY,K1T 0K7,Ward 22,4M-1484,27,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Contruct a 2 storey detached dwelling,1,529604,3563,1308702,Construction,2013-12-06
1336,TURNER CRES,K1E 2Y4,Ward 1,50M-75,62,BYTOWN FENCES & DECKS,Single,Cumberland,Construct a 3 season sunroom at the rear of a 2 storey detached dwelling,0,25000,202,1308703,Construction,2013-12-06
839,KILBIRNIE DR,K2J 5T9,Ward 3,4M-1423,50194,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Aspen 2010 B,1,441163,2968,1308704,Construction,2013-12-06
410,WOOD AVE,K1M 1J9,Ward 13,4M-80,41,VERT DESIGN INC.,Single,Rockcliffe Park,Construct a 2 storey addition (side yard) and interior alterations on all floors of a 2 storey detached dwelling,0,640963,5865,1308705,Construction,2013-12-06
357,RIVER LANDING AVE,K2J 3V3,Ward 3,4M1428,43,***CONTRACTOR***,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,23039,620,1308706,Construction,2013-12-06
414,VIEWMOUNT DR,K2E 7P5,Ward 9,4M-345,226,CONTRACTOR UNKNOWN,Single,Nepean,Interior alterations on the 1st floor of a 2 storey detached dwelling (remove wall between living and family rooms),0,1000,256,1308707,Construction,2013-12-06
204,DAVY ST,K2M 0H5,Ward 23,4M-1495,66,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 1 storey detached dwelling,1,278589,2436,1308708,Construction,2013-12-06
127,STONEMEADOW DR,K2M 0H5,Ward 23,4M-1495,146,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 1 storey detached dwelling,1,234442,1620,1308709,Construction,2013-12-06
407,CAVESSON ST,K2V 0A8,Ward 6,4M-1491,68,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Inverness II 2012 A3,1,295199,1986,1308710,Construction,2013-12-09
320,CENTERRA CRT,K2J 5T9,Ward 3,4M-1423,50170,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Mahogany 2010 A with loft,1,410246,2760,1308711,Construction,2013-12-09
5507,HAZELDEAN RD,K2S 0P5,Ward 6,4M-1440,,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up in a 1 storey retail building (Unit #C3-5 - The Running Room),0,50000,2200,1308712,Construction,2013-12-09
790,CLEARBROOK DR,K2J 0B9,Ward 22,4M-1437,1,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hathaway 3 2007 C,1,293415,1974,1308713,Construction,2013-12-09
1550,LAPERRIERE AVE,K1Z 7T2,Ward 16,346,1150,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant Fit-up on the 2nd floor of a 2 storey office building (2keys, suite 200)",0,100000,3498,1308714,Construction,2013-12-09
324,BANK ST,K2P 1Y1,Ward 14,,,FIRSTLINE CONSTRUCTION SERVICES,Retail,Old Ottawa,Interior alterations to a 7 storey building ( Pho Hoan Two),0,20000,15,1308715,Construction,2013-12-09
217,ASTURCON ST,K2V 0B1,Ward 6,,1026,MONARCH CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Neopolitan 2012 B,1,406530,2735,1308716,Construction,2013-12-09
1252,MICHAEL ST,K1J 7T1,Ward 11,23,,"VOS, PETER",Retail,Gloucester,Interior alterations on the 1st floor of a 2 storey building (Comfort Inn),0,90000,65,1308717,Construction,2013-12-09
542,KATNICK WAY,K2T 0E7,Ward 4,,SK140,RICHCRAFT HOMES LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 50-10 Wildwood 2010 A,1,536144,3607,1308718,Construction,2013-12-09
305,TRESTLE ST,K4M 0G1,Ward 21,,10,MINTO COMMUNITIES INC.,Single,Rideau,Construct a 2 Storey Single with attached garage  Model: Lilac 60-7 A,1,372937,2592,1308719,Construction,2013-12-09
266,WESTBROOK RD,,Ward 21,M-300,,CONTRACTOR UNKNOWN,Retail,West Carleton,PARTIAL PERMIT: Interior/exterior alterations to a 1 storey warehouse,0,0,0,1308720,Construction,2013-12-09
50,PELLAN CRES,K2K 1J5,Ward 4,826,359,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations to a 2 storey detached dwelling (including the removal of 2 non-load bearing walls),0,5000,1000,1308721,Construction,2013-12-09
3247,TENTH LINE RD,K4B 1H8,Ward 19,,8,***CONTRACTOR***,Single,Cumberland,Install a woodstove in a 1 storey detached dwelling,0,2000,0,1308722,Construction,2013-12-09
251,LAURIER AVE W,K1P 5J6,Ward 14,3922,44-45,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit up on the 2nd floor of an 11 storey office building (Arguson Projects, 2nd floor)",0,95000,4454,1308723,Construction,2013-12-09
3938,LARMOURS RD,,Ward 19,4M-,12,SOLAR PURE ENERGIES INC.,Single,Cumberland,Install solar panels on a 1 storey detached dwelling (roof),0,16000,562,1308724,Construction,2013-12-09
557,QUEEN MARY ST,K1K 1V9,Ward 13,4M-333,21-43,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations to a 2 storey school (Queen Mary Public School, 1 storey pre-school portion, convert storage room into washroom)",0,6000,96,1308725,Construction,2013-12-09
1015,BANK ST,K1S 3W7,Ward 17,26085,17-18,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"PARTIAL PERMIT:  Fit-up for full garage to include acrhitectural, structural, mechanical, electrical designs and components",0,0,509192,1308726,Construction,2013-12-09
2620,DON ST,K2B 6Y3,Ward 7,42924,66,CO GOLDRIVA INC,Duplex,Old Ottawa,Interior alterations to finish basement for a rooming unit in a duplex,0,11000,433,1308727,Construction,2013-12-09
397,GLADSTONE AVE,K2P 0Y9,Ward 14,21612,PT 3,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,"Structural alterations to existing 2 storey single detached dwelling including underpinning, adding new steel beam in the basement and rear foundation wall for new unfinished basement.",0,18000,509,1308728,Construction,2013-12-09
54,KAYMAR DR,K1J 7C7,Ward 11,652,78,CONTRACTOR UNKNOWN,Single,Gloucester,Interior/Exterior alterations to a 1 storey detached dwelling (not including a secondary dwelling unit).,0,50000,1615,1308729,Construction,2013-12-09
1860,MAPLE GROVE RD,,Ward 6,4M-,9&10,TARTAN HOMES CORPORATION,Single,Goulbourn,TEMPORARY PERMIT - Create a temporary link between two garages to connect the two sales offices,0,5000,109,1308730,Construction,2013-12-09
1862,MAPLE GROVE RD,,Ward 6,4M-,9&10,TARTAN HOMES CORPORATION,Single,Goulbourn,TEMPORARY PERMIT - Create a temporary link between two garages to connect the two sales offices,0,5000,109,1308730,Construction,2013-12-09
19,TAUVETTE ST,K1B 3A1,Ward 2,,PT LOT 15,CONTRACTOR UNKNOWN,Single,Gloucester,Install solar panels on a 2 storey detached dwelling (roof),0,8250,120,1308731,Construction,2013-12-09
3187,ALBION RD S,K1V 8Y3,Ward 10,4,3,DORAN CONTRACTORS LTD.,Industrial,Old Ottawa,Interior alterations to create an oil storage room in a 2 storey garage,0,9000,183,1308732,Construction,2013-12-10
7490,LAWRENCE ST,,Ward 20,,PT LOT 40,TOP HAT HOME COMFORT SERVICES,Single,Osgoode,Install a wood stove in basement of a 1 storey detached dwelling,0,5200,0,1308733,Construction,2013-12-10
774,ECHO DR,K1S 5P2,Ward 17,,,INNOVATIVE CONSTRUCTION INC.,Industrial,Old Ottawa,Interior alterations on 3 floors of a 5 storey office building,0,92500,7750,1308734,Construction,2013-12-10
175,GRAND MANAN CIR,,Ward 4,,,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Kanata,Construct a 2 storey detached dwelling,1,300847,2024,1308735,Construction,2013-12-10
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1-67,JAMES MCNEIL CONSTRUCTION LTD.,Retail,Old Ottawa,"Interior alterations ro the 2nd floor suite, of a 3 storey retail building (Sirens)",0,50000,4871,1308736,Construction,2013-12-10
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,,37,TERLIN CONSTRUCTION LTD.,Retail,Cumberland,Interior alterations on the 1st floor of a 2 storey retail building to covert a portion of a retail suite into storage space. (Unit 1345),0,30000,500,1308737,Construction,2013-12-10
298,ZEPHYR AVE,K2B 5Z8,Ward 7,229,27,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling to add an ensuite bathroom,0,5000,58,1308739,Construction,2013-12-10
1230,OLD INNES RD,K1B 3V3,Ward 18,,PT LOT 25,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up in a 1 storey office/warehouse building (Public Works),0,530000,24187,1308740,Construction,2013-12-10
2362,RIVER MIST RD,K2J 0E4,Ward 3,,10,TAMARACK DEVELOPMENTS CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 4310 2007 A,1,405935,2731,1308741,Construction,2013-12-10
1,ANTARES DR,K2E 8C4,Ward 9,,PT LOT 27,ACC PAR SYSTEMS LTD.,Office,Nepean,"Interior alterations in a 5 storey office building (2nd & 3rd floor, Synopsys)",0,115000,4500,1308742,Construction,2013-12-10
320,WEST HUNT CLUB RD,K2E 0B7,Ward 9,,28,PLATINUM CONSTRUCTION,Retail,Nepean,Construct a storage building (refridgerated garbage storage),0,17753,319,1308743,Construction,2013-12-10
718,BUNCHBERRY WAY,K1T 0J8,Ward 22,,,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 4308 2007 C,1,380815,2562,1308744,Construction,2013-12-10
722,BUNCHBERRY WAY,K1T 0J8,Ward 22,,,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 3024 2012 B w Ext. Garage,1,291037,1958,1308745,Construction,2013-12-10
714,BUNCHBERRY WAY,K1T 0J8,Ward 22,4M-1454,45,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 4340 2007 D,1,446663,3005,1308746,Construction,2013-12-10
918,PINEWOOD CRES,K2B 5Y4,Ward 7,256,22-23,***CONTRACTOR***,Duplex,Old Ottawa,Finish basement and repair water damage in a 2 storey duplex,0,5000,605,1308747,Construction,2013-12-10
1015,BANK ST,K1S 3W7,Ward 17,26085,17-18,POMERLEAU INC.,Other,Old Ottawa,Construct a reinforced concrete foundation to support electronic art display on berm - Lansdowne (foundation system only),0,40000,4900,1308748,Construction,2013-12-10
560,MANSFIELD AVE,K2A 2T2,Ward 15,M-29,322,HASLETT CONSTRUCTION INC.,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-120,1308749,Demolition,2013-12-10
358,BAMBURGH WAY,,Ward 3,,,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 storey detached dwelling. Model: Amsterdam II 2013 Elevation A,1,341277,2296,1308750,Construction,2013-12-10
560,MANSFIELD AVE,K2A 2T2,Ward 15,M29,322,HASLETT CONSTRUCTION INC.,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,423996,4174,1308751,Construction,2013-12-10
230,RADHIKA CRT,K1W 0B3,Ward 2,4M1373,19,***CONTRACTOR***,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,29728,800,1308752,Construction,2013-12-10
288,TRAILGATE ST,K1V 0Z7,Ward 22,4M-1349,72,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling,1,477283,3211,1308753,Construction,2013-12-10
1565,CARLING AVE,K1Z 8R1,Ward 15,42,12-14,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit up in a 7 storey office building (3rd floor, Unit 300)",0,273810,1927,1308754,Construction,2013-12-10
