ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
2006,LEGRAND CRES,K1E 3T3,Ward 19,50M-140,49,CONTRACTOR UNKNOWN,Single,Cumberland,Interior alterations to the1st and 2nd floors of a detached dwelling (Group Home),0,4190,0,1402587,Construction,2014-05-07
37,WINCHESTER DR,K2L 2C8,Ward 23,M-222,1453,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1402588,Construction,2014-05-07
104,STIRLING AVE,K1Y 1R1,Ward 15,43,4,BRAYTON CONSTRUCTION,Single,Old Ottawa,Construct a 2 storey addition to a 2 storey detached dwelling,0,329120,2214,1402589,Construction,2014-05-07
100,ELGIN ST,K1P 5K8,Ward 14,3922,59,KSL CONSTRUCTION,Retail,Old Ottawa,Tenant fit up on the 1st floor of an 11 storey hotel (Starbucks),0,100000,1311,1402590,Construction,2014-05-07
413,RIVERBOAT HTS,K2J 3V4,Ward 3,4M-1428,81,***CONTRACTOR***,Single,Nepean,Finish the basement in 2 storey detached dwelling,0,1464,419,1402591,Construction,2014-05-08
166,GRAINSTONE WAY,K2T 0H2,Ward 4,4M- 1489,202,BRAEBURY HOMES CORPORATION,Single,Kanata,Construct a 2 storey detached dwelling,1,411436,2768,1402592,Construction,2014-05-08
5236,CLAYTON RD,K4B 1J1,Ward 19,50R-5660,21,CAMPBELL POOLS (YOUVILLE),Single,Cumberland,Install an enclosure for an above ground pool,0,0,0,1402593,Pool Enclosure,2014-05-08
1179,MEDOC CRT,K1C 2S6,Ward 1,M288,1,C.J.S CONSTRUCTION,Single,Gloucester,Construct a 1 storey addition to a 2 storey detatched dwelling with unfinished basement,0,56957,383,1402594,Construction,2014-05-08
1179,MEDOC CRT,K1C 2S6,Ward 1,M288,1,"TURNBULL, RICK",Single,Gloucester,Construct a 1 storey addition to a 2 storey detatched dwelling with unfinished basement,0,56957,383,1402594,Construction,2014-05-08
171,GENERAL AVE,K1Z 7W9,Ward 16,268159,171,***CONTRACTOR***,Single,Old Ottawa,Exterior alterations to a 1 storey detached dwelling (roof structure over existing sunroom),0,8000,336,1402595,Construction,2014-05-08
1067,BANK ST,K1S 3W9,Ward 17,,K,8850186 CANADA INC,Retail,Old Ottawa,PLUMBING ONLY - Install 3 plumbing fixtures in a 1 storey building to change its use from a bookstore to a hair salon (Jabbany Salon),0,3000,0,1402598,Construction,2014-05-08
2207,BELCOURT BLVD,K1C 1M7,Ward 2,5R-13966,2,***CONTRACTOR***,Single,Gloucester,Construct an attached deck (rear yard),0,1000,72,1402599,Construction,2014-05-08
124,SECOND AVE,K1S 2H5,Ward 17,4M-35085,33,PAUL MARCOTTE CONSTRUCTION,Duplex,Old Ottawa,"To lower the slab, install a bathroom and partially finish a rec room in the basement of a two unit dwelling (one half of semi-detached).",0,18000,327,1402600,Construction,2014-05-08
2063,CABOT ST,K1H 6J7,Ward 18,740,19,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 1 storey addition to a 1 storey semi-detached dwelling (rear yard),0,20810,140,1402601,Construction,2014-05-08
1194,EVANS AVE,K1H 7Z8,Ward 17,409,13 & 14,OTTAWA GENERAL CONTRACTING INC,Mixed,Old Ottawa,"PLUMBING ONLY - Install 7 sinks in a 2 storey office building ( Dr. Emad Abdul Krim PMC Inc, Ground floor)",0,0,0,1402602,Construction,2014-05-08
1587,PRESTWICK DR,K1E 2E6,Ward 1,M-23,78,***CONTRACTOR***,Single,Cumberland,Exterior alterations to the carport on a 1 storey detatched dwelling,0,297,0,1402603,Construction,2014-05-08
216,MARETH WAY,K4M 0C9,Ward 22,,63,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 35-18 Baldwin 2012 C,1,397314,2673,1402604,Construction,2014-05-08
1060,FISHER AVE,K1Z 6P6,Ward 16,,L,LUMBEC INC.,Detached Garage/Shed,Old Ottawa,Construct a shed (rear yard),0,7800,200,1402605,Construction,2014-05-08
284,WELLINGTON ST,K1A 0H8,Ward 14,3922,6-7,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant Fit-up on the 2nd floor of a 6 storey office building (Department of Justice),0,429554,17297,1402606,Construction,2014-05-08
475,MELBOURNE AVE,K2A 1W4,Ward 15,,PT LOT 15,JUST BASEMENTS,Single,Old Ottawa,Finish the basement in a 1 storey detached dwelling,0,26012,700,1402607,Construction,2014-05-08
1879,ROSEWIND CRT,K1C 7E3,Ward 2,4M-697,11,WILLIAMSBURG WOODS & GARDEN INC.,Single,Gloucester,Construct a deck(side/front yard),0,4500,90,1402608,Construction,2014-05-08
1520,CALDWELL AVE,K1Z 8M7,Ward 16,,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to a 1 storey Community Centre (Carlington Recreation Center),0,35305,183,1402609,Construction,2014-05-08
532,NEWBURGH PLACE,,Ward 3,,64,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,538709,4378,1402611,Construction,2014-05-08
696,WILLOWMERE WAY,K1T 0L5,Ward 22,4M-1484,77,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,391369,2633,1402612,Construction,2014-05-08
26,TIVERTON DR,K2E 6L5,Ward 9,427936,671,J.C. LANDSCAPING,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1402613,Pool Enclosure,2014-05-08
412,KEITH CRES,K1W 0A2,Ward 2,4M-1318,154,MERMAID POOLS (OGILVIE ROAD),Single,Gloucester,Install an enclosure for an inground pool (Rear yard),0,0,0,1402614,Pool Enclosure,2014-05-09
1395,LAROSE AVE,K1Z 7X6,Ward 16,346,836 to 837,HILLGREEN DESIGN AND BUILD LTD.,Single,Old Ottawa,Remove and replace deck (rear yard) and replace footings under sunroom,0,8750,144,1402615,Construction,2014-05-09
30,ORANGE BLOSSOM PRIV,,Ward 10,,8,830399 ONTARIO INC. O/A V.I.P. CONSTRUCTION AND ENGINEERING LTD.,Single,Gloucester,Construct a 2 storey detached dwelling,1,325522,2190,1402616,Construction,2014-05-09
1244,DONALD ST,K1J 8V6,Ward 11,,26,PAUL DAVIS SYSTEMS OF OTTAWA,Apartment,Gloucester,"Exterior alterations to the balconies on floors 1 to 7 of a 17 storey apartment building (Units 207, 208, 307, 308, 407, 408, 508 & 608)",0,280000,0,1402617,Construction,2014-05-09
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,17,SAJO CONSTRUCTION,Retail,Nepean,"Interior alterations in a retail building (Bayshore, E20, Lululemon Athletica)",0,200000,1470,1402618,Construction,2014-05-09
31,LONG GATE CRT,K2J 4E7,Ward 3,4M-801,95,CAMPBELL POOLS (YOUVILLE),Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1402619,Pool Enclosure,2014-05-09
97,PARK RD,K1M 0C1,Ward 13,M-22,,CAMPBELL POOLS (YOUVILLE),Single,Rockcliffe Park,Install an enclosure for an inground pool (rear yard),0,0,0,1402620,Pool Enclosure,2014-05-09
202,WESTHAVEN CRES,K1Z 7G3,Ward 15,355258,13,***CONTRACTOR***,Semi - Detached,Old Ottawa,Finish the basement of a 2 storey semi-detached dwelling,0,16000,431,1402621,Construction,2014-05-09
313,ARDMORE ST,K4M 0E2,Ward 22,,63,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 35-18 Baldwin 2012 C,1,397314,2673,1402622,Construction,2014-05-09
306,CADRIAN WALK,K2J 5S2,Ward 22,4M-1469,74,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Westminster 2007 C,1,403706,2716,1402623,Construction,2014-05-09
19,HEATHCLIFFE CRT,K2L 1P3,Ward 23,882,712,PURE WATER,Single,Kanata,Install an enclosure for a hot tub (rear yard),0,0,0,1402624,Pool Enclosure,2014-05-09
2202,YORKS CORNERS RD,K0A 1V0,Ward 20,,15,***CONTRACTOR***,Single,Osgoode,Interior/exterior alterations (change pitch of roof) and add a front porch to a 2 storey detached dwelling,0,21692,986,1402625,Construction,2014-05-09
2487,ORIENT PARK DR,K1B 4N2,Ward 2,,11,ISOLARA SOLAR POWER,Single,Gloucester,"Install solar panels on a 2 storey detached dwelling (roof, photovoltaic)",0,1500,35,1402626,Construction,2014-05-09
8605,MCARTON RD,K0A 1B0,Ward 5,.,PART LOT 1,CONTRACTOR UNKNOWN,Detached Garage/Shed,West Carleton,Construct a shed (rear yard),0,5500,520,1402628,Construction,2014-05-09
25,WOODSTOCK ST,K1Y 3S7,Ward 15,114306,,CONTRACTOR UNKNOWN,Detached Garage/Shed,Old Ottawa,Construct a detached garage (rear yard),0,35000,698,1402629,Construction,2014-05-09
320,MARCH RD,K2K 2E3,Ward 4,,6,CONTRACTOR UNKNOWN,Office,Kanata,Interior alterations on the 2nd floor of a 6 storey office building,0,80000,6178,1402630,Construction,2014-05-09
3535  -16,ST. JOSEPH BLVD,K1C 1T1,Ward 1,50R1628,33,"DECARIE, JOHANNE",Single,Cumberland,Install a wood pellet stove,0,2700,0,1402631,Construction,2014-05-09
651,ROCKROSE WAY,K1T 0K6,Ward 22,4m-1484,48,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 3 Storey Single with attached garage  Model: Mansfield 2012 A,1,474904,3195,1402632,Construction,2014-05-09
1670,COMSTOCK RD,K1B 5L2,Ward 11,OR-115,25,SIMLUC CONTRACTORS LTD,Demolition,Gloucester,Demolish a 2 storey storage building,0,25000,-8102,1402633,Demolition,2014-05-09
8253,VICTORIA ST,K0A 2P0,Ward 20,100,33,CONTRACTOR UNKNOWN,Demolition,Osgoode,Demolish of a 2 storey dwelling,-1,20000,-2200,1402634,Demolition,2014-05-09
112,ASHMORE DR,K2G 7B3,Ward 22,4M1202,142,STEAMATIC,Single,Nepean,Interior alterations in a detached dwelling,0,150000,1470,1402635,Construction,2014-05-09
249,HIGHPOINTE CRES,K2J 5Y4,Ward 22,4M-1469,98,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 storey detached dwelling,1,314820,2118,1402636,Construction,2014-05-09
4450,PIPERVILLE RD,K1G 3N4,Ward 20,,18,D&V CUSOM CARPENTRY,Single,Gloucester,Construct a deck (rear yard),0,10000,484,1402637,Construction,2014-05-09
45,ROTHESAY DR,K2L 1N6,Ward 23,879,pt lot 692,***CONTRACTOR***,Single,Kanata,Construct an attached deck (rear yard),0,5000,214,1402638,Construction,2014-05-09
164,KEYROCK DR,K2T 0A8,Ward 4,4M-1362,6,CONTRACTOR UNKNOWN,Detached Garage/Shed,Kanata,Construct a gazebo (rear yard),0,8500,192,1402639,Construction,2014-05-09
101,GRANGE AVE,K1Y 0P1,Ward 15,4M-52,739,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition and interior alterations to a 2 storey detached dwelling (rear yard),0,142049,1052,1402640,Construction,2014-05-09
228,THIRD AVE,K1S 2K3,Ward 17,4M-44183,66,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling (Sunroom),0,34782,234,1402641,Construction,2014-05-09
337,VISA CRT,K1E 1R9,Ward 1,27,168,***CONTRACTOR***,Single,Cumberland,Construct an accessory apartment in the basement of a detached dwelling,1,18942,861,1402642,Construction,2014-05-09
1900,CITY PARK DR,K1J 1A3,Ward 11,4M-648,,CONTRACTOR UNKNOWN,Retail,Gloucester,Interior alterations on the 1st floor of a 5 storey retail building ( Gymnatics Canada),0,24000,915,1402643,Construction,2014-05-12
70,CENTREPARK DR,K1B 3C1,Ward 2,827,491,STEADCRAFT RENOVATIONS INC.,Single,Gloucester,"Interior alterations on the 1st floor of a 2 storey detached dwelling (Kitchen, Remove 2 walls and install beams)",0,16013,258,1402644,Construction,2014-05-12
309,BOBOLINK RIDGE,,Ward 6,4M-1503,79,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 35-4 2009 B 4 bdrm,1,360303,2424,1402645,Construction,2014-05-12
2547,BIRCHGROVE RD,K4C 1K6,Ward 19,,4,"BEDARD, NORMAND",Single,Cumberland,Construct a 1 storey detached dwelling,1,315563,2123,1402646,Construction,2014-05-12
453,CAVESSON ST,K2V 0B8,Ward 6,4M-1503,42,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Chesapeake 2007 B 4 bdrm,1,444730,2992,1402647,Construction,2014-05-12
305,BOBOLINK RIDGE,,Ward 6,4M-1503,81,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 B,1,341209,2295,1402648,Construction,2014-05-12
4450,PIPERVILLE RD,K1G 3N4,Ward 20,,18,TREVI POOLS,Single,Gloucester,Installl an enclosure for a semi inground pool (rear yard),0,0,0,1402649,Pool Enclosure,2014-05-12
446,CAVESSON ST,K2V 0B8,Ward 6,4M-1503,32,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Yarmouth 2007 B,1,467918,3148,1402650,Construction,2014-05-12
647,ROCKROSE WAY,K1T 0K6,Ward 22,4M-1484,49,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,387653,2608,1402652,Construction,2014-05-12
18,MCLENNAN WAY,K2L 2M9,Ward 23,M231,58,K-DECK,Single,Kanata,Construct a deck (rear yard),0,10000,300,1402653,Construction,2014-05-12
5,HARTIN ST,K2S 1B9,Ward 6,4M-1390,1,***CONTRACTOR***,Single,Goulbourn,Construct a deck (rear yard),0,3000,178,1402654,Construction,2014-05-12
1010,BELFAST RD,K1G 4A2,Ward 18,725,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Exterior alterations on a 1 storey building,0,110600,5597,1402655,Construction,2014-05-12
628,INDUSTRIAL AVE,K1G 0Y9,Ward 18,560,60-67 pt 74,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey warehouse building,0,89000,-38892,1402656,Demolition,2014-05-12
936,MUSKOKA AVE,K2A 3H9,Ward 7,524,24,CONTRACTOR UNKNOWN,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1402657,Pool Enclosure,2014-05-12
39,GENEVA ST,K1Y 3N6,Ward 15,M-48,2428,"MARENGERE, JANET",Demolition,Old Ottawa,Demolition of a detached garage (side yard),0,1600,-240,1402658,Demolition,2014-05-12
39,GENEVA ST,K1Y 3N6,Ward 15,M48,2448,"MARENGERE, JANET",Detached Garage/Shed,Old Ottawa,Construct a detached garage (side yard),0,14000,288,1402659,Construction,2014-05-12
27,BALLANTRAE WAY,K2L 1N3,Ward 23,882,792,CLUB PISCINE NEPEAN,Single,Kanata,Install an enclosure for an above ground pool (rear yard),0,0,0,1402660,Pool Enclosure,2014-05-12
1930,CEDARLAKES WAY,K4P 0E4,Ward 20,4M-1479,39,"SEGUIN, ALAIN",Single,Osgoode,Construct a 1 storey detached dwelling,1,335510,2257,1402661,Construction,2014-05-12
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,17,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant fit up in a 2 storey retail building (Unit 226, New York Fries, Bayshore Mall)",0,50000,370,1402662,Construction,2014-05-12
54,SUNDRAGON WAY,K2J 5Z4,Ward 3,,242,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Valleyfield 2008 A,1,354506,2385,1402663,Construction,2014-05-12
430,ODESSA WAY,K2J 5X7,Ward 3,,71,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,429867,2892,1402664,Construction,2014-05-12
515,NEWBURGH PLACE,,Ward 3,,54,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 1 storey detached dwelling,1,345885,2327,1402665,Construction,2014-05-12
428,ODESSA WAY,K2J 5X7,Ward 3,4M-,72,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,419611,2823,1402666,Construction,2014-05-12
209,SOLDATS RIENDEAU ST,,Ward 3,,237,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Valleyfield 2008 A,1,354506,2385,1402667,Construction,2014-05-12
140,STONEMEADOW DR,K2M 0G9,Ward 23,4M-1495,130,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,439744,3105,1402668,Construction,2014-05-12
220,DAVY ST,K2M 0H6,Ward 23,4M-1495,74,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,455572,3198,1402669,Construction,2014-05-12
36,KILBARRY CRES,K1K 0H1,Ward 13,M85,243,A TO Z HOME SOLUTIONS,Single,Old Ottawa,"Construct a 1 storey addition, finish the basement and interior alterations in a 2 storey detached dwelling",0,103613,2690,1402671,Construction,2014-05-12
2489,RIVER MIST RD,K2J 5Z1,Ward 3,,170,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Westlynn 2009 C,1,426596,2870,1402672,Construction,2014-05-12
615,REMNOR AVE,K2T 0A6,Ward 4,4M-1362,,***CONTRACTOR***,Rowhouse,Kanata,Construct a deck (rear yard),0,1000,120,1402673,Construction,2014-05-12
94,DAVID DR,K2G 2N5,Ward 8,349783,40,PALVIEW PROPERTIES INC.,Single,Nepean,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,4000,861,1402674,Construction,2014-05-12
27,SMIRLE AVE,K1Y 0S2,Ward 15,M-52,656,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the 1st floor of a 1.5 storey detached dwelling,0,18000,226,1402675,Construction,2014-05-12
144,HILLMAN MARSH WAY,K1T 0A8,Ward 22,4M-1321,,TEGO CORP,Rowhouse,Gloucester,Interior alterations in the basement of 1 storey detached dwelling (bedroom),0,20000,234,1402676,Construction,2014-05-12
9,CRANBERRY CRT,,Ward 21,853,145,AMSTED CONSTRUCTION LTD,Single,Goulbourn,Interior alterations to relocate partition wall to create laundry room/bathroom in the basement of a 2 storey detached dwelling,0,6500,100,1402677,Construction,2014-05-12
1403,DU GOUVERNEUR DR,K4C 1E2,Ward 19,50M-183,13,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a shed (rear yard),0,4000,154,1402678,Construction,2014-05-12
142,COWLEY AVE,K1Y 0G6,Ward 15,219,,"KOT, JAMES",Detached Garage/Shed,Old Ottawa,Construct a detached garage (rear yard),0,2000,580,1402679,Construction,2014-05-13
175,MANOR AVE,K1M 0H1,Ward 13,4M-33,65 and 66,GEMLIE POOLS,Single,Rockcliffe Park,Install an enclosure for a inground pool and hot tub,0,0,0,1402680,Pool Enclosure,2014-05-13
142,COWLEY AVE,K1Y 0G6,Ward 15,219,9,***CONTRACTOR***,Single,Old Ottawa,Construct an ICF foundation for the placement of a relocated 2 storey detached dwelling. Construct new side entrance addition and cap rear portion of foundation for future addition.,1,23486,1060,1402681,Construction,2014-05-13
1921,CEDARLAKES WAY,K4P 0E4,Ward 20,4M-1479,5,***CONTRACTOR***,Single,Osgoode,Construct a 1 storey detached dwelling,1,460338,4252,1402682,Construction,2014-05-13
659,BIRCHLAND CRES,K2S 0S9,Ward 6,4M- 1447,80,***CONTRACTOR***,Single,Goulbourn,Construct a 3 season sunroom (rear yard),0,50000,300,1402683,Construction,2014-05-13
244,CARLETON AVE,K1Y 0J4,Ward 15,388,49,OTTAWA GENERAL CONTRACTORS,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,663083,5472,1402684,Construction,2014-05-13
246,CARLETON AVE,K1Y 0J4,Ward 15,388,49,OTTAWA GENERAL CONTRACTORS,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,663083,5472,1402684,Construction,2014-05-13
244,CARLETON AVE,K1Y 0J4,Ward 15,388,49,OTTAWA GENERAL CONTRACTORS,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,20000,-2000,1402685,Demolition,2014-05-13
246,CARLETON AVE,K1Y 0J4,Ward 15,388,49,OTTAWA GENERAL CONTRACTORS,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,20000,-2000,1402685,Demolition,2014-05-13
26,MAPLE STAND WAY,K2G 6P4,Ward 22,4M-1045,57,CLUB PISCINE,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1402686,Pool Enclosure,2014-05-13
185,CEDARSTONE ST,K0A 2Z0,Ward 21,4M-1456,20,CEDARSTONE HOMES LIMITED,Single,Goulbourn,Construct a 1 storey detached dwelling,1,324332,2182,1402687,Construction,2014-05-13
2260,RIVER RD,K4M 1B4,Ward 20,,16,,Single,Osgoode,Construct a deck (rear yard),0,4000,408,1402688,Construction,2014-05-13
103,LEOPOLDS DR,K1V 7E2,Ward 16,710,1,TRADE GUYS,Institutional,Old Ottawa,"Interior alterations to the cement slab foundation of a 2 storey treatment residence (Serenity House, Room #8)",0,5000,180,1402689,Construction,2014-05-13
4,SHADY BRANCH TRL,K2S 1E1,Ward 6,M-303,130,"STONE, CHRIS",Single,Goulbourn,Interior alterations on the main floor of a 2 storey detached dwelling (remove load bearing wall),0,7000,300,1402690,Construction,2014-05-13
5673,FOURTH LINE RD,K0A 2T0,Ward 21,4M-,4,***CONTRACTOR***,Retail,Rideau,Construct a boarding kennel,0,387180,3453,1402691,Construction,2014-05-13
66,CHANONHOUSE DR,K0A 2Z0,Ward 21,4M-1350,25,***CONTRACTOR***,Single,Goulbourn,Construct a two level deck in the rear yard of a two storey single family dwelling,0,5000,215,1402692,Construction,2014-05-13
203,CHARLIE'S LANE,K0A 1L0,Ward 5,4M-1444,11,"CLOUTHIER, SHAWN",Single,West Carleton,Construct a 1 storey detached dwelling,1,315860,2125,1402693,Construction,2014-05-13
5640,LOGGERS WAY,,Ward 5,,27,CONTRACTOR UNKNOWN,Single,West Carleton,Interior alterations to renovate staircase and ensuite washroom  in a 2 storey detached dwelling,0,6500,100,1402694,Construction,2014-05-13
10,BELTON AVE,K2S 1G7,Ward 6,4M-438,14,LJ CONSTRUCTION,Single,Goulbourn,Interior alterations to a 2 storey detached dwelling (2nd floor bathroom renovation),0,2000,108,1402695,Construction,2014-05-13
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1-10,TERLIN CONSTRUCTION LTD.,Retail,Old Ottawa,Tenant fit up in a 2 storey retail building (Purdy's Chocolates),0,167395,819,1402696,Construction,2014-05-13
420,HAZELDEAN RD,K2L 4B2,Ward 23,,,THE FIA GROUP (CONSTRUCTION DIVISION),Office,Kanata,Tenant Fit-up in a 1 storey retail building (Youth Justice Service West Probation Office),0,195000,1405,1402698,Construction,2014-05-13
89,GLACIER ST,K2J 1S6,Ward 3,M-207,,SUNROOM LIVING,Single,Nepean,Construct a 3 season sunroom ( rear yard),0,25000,150,1402699,Construction,2014-05-13
2599,REGINA ST,K2B 8B6,Ward 7,,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations in the childcare kitchenette of a 1 storey elementary school (Regina Street Public School),0,40000,194,1402700,Construction,2014-05-13
1509,QUEENSWOOD CRES,K1E 1L3,Ward 1,25,60,BASIC HOME IMPROVEMENTS,Single,Cumberland,Construct a carport,1,12000,276,1402701,Construction,2014-05-13
586,FRASER AVE,K2A 2R4,Ward 15,M29,139,***CONTRACTOR***,Single,Old Ottawa,Construct a roof overhang at the rear of a 2 storey detached dwelling,0,5000,70,1402702,Construction,2014-05-13
150,BATTERSEA CRES,,Ward 4,4M-1413,,D & H SITE FURNISHINGS,Detached Garage/Shed,Kanata,Install concrete pad and gazebo (Broughton Park),0,12500,400,1402703,Construction,2014-05-13
99,CONCORD ST N,K1S 0Y7,Ward 17,48,1,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior/exterior alterations on a 2 storey semi-detatched dwelling (windows),0,2000,10,1402704,Construction,2014-05-13
2491,FERRY ROAD LANE,K4C 1C6,Ward 19,50R4297,15,***CONTRACTOR***,Demolition,Cumberland,Demolish a 1 storey detatched dwelling,-1,5000,-1200,1402705,Demolition,2014-05-13
212,RIDEAU TERR,K1M 0Z2,Ward 13,189537,2,ISOLARA SOLAR POWER,Apartment,Old Ottawa,Install 36 solar panels on a flat roof of a 3 storey triplex,0,38098,710,1402706,Construction,2014-05-13
314,FIRST AVE,K1S 2G8,Ward 17,4M-97429,104,***CONTRACTOR***,Single,Old Ottawa,"Remove a porch (front), deck & 1 storey addition (rear) and replace with a porch (front), deck & screened in deck with roof (rear) on a 2 storey detached dwelling",0,6500,501,1402707,Construction,2014-05-13
1672,PLAYFAIR DR,K1H 5S7,Ward 18,791,306,***CONTRACTOR***,Single,Old Ottawa,Install an enclosure of a hot tub (rear yard),0,0,0,1402708,Pool Enclosure,2014-05-13
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,17,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant fit-up on the 2nd floor of a 3 storey retail buiilding (Jimmy the Greek, Bayshore Mall, CRV-FC07)",0,80000,387,1402709,Construction,2014-05-13
1559,RUMFORD DR,K4A 4C1,Ward 1,4M-1035,60,KENDALL ROSS CONTRACTING,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,26012,700,1402710,Construction,2014-05-13
3390,CARP RD,K0A 1L0,Ward 5,,14,***CONTRACTOR***,Detached Garage/Shed,West Carleton,Install an 8 X 40 sea container in the rear yard,0,2800,320,1402711,Construction,2014-05-13
250,SOMERSET ST E,K1N 6V6,Ward 12,15632,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations to a 1 storey institutional building (Sandy Hill Community Centre, accessibility retrofit)",0,56000,100,1402712,Construction,2014-05-13
16,KEYS WAY,K1G 4M5,Ward 10,4M-511,200,PORTELANCE,Single,Old Ottawa,Exterior alterations to enlarge a basement window in a 2 storey detached dwelling,0,400,1,1402713,Construction,2014-05-13
228,PEMBINA PRIV,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 14 unit block of stacked rowhouses,14,1745010,19389,1402714,Construction,2014-05-13
230,PEMBINA PRIV,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 14 unit block of stacked rowhouses,14,1745010,19389,1402714,Construction,2014-05-13
232,PEMBINA PRIV,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 14 unit block of stacked rowhouses,14,1745010,19389,1402714,Construction,2014-05-13
234,PEMBINA PRIV,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 14 unit block of stacked rowhouses,14,1745010,19389,1402714,Construction,2014-05-13
236,PEMBINA PRIV,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 14 unit block of stacked rowhouses,14,1745010,19389,1402714,Construction,2014-05-13
238,PEMBINA PRIV,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 14 unit block of stacked rowhouses,14,1745010,19389,1402714,Construction,2014-05-13
240,PEMBINA PRIV,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 14 unit block of stacked rowhouses,14,1745010,19389,1402714,Construction,2014-05-13
