ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
125,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
127,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
129,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
131,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
133,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
135,POPLIN ST,K4M 0G7,Ward 22,4M-1474,,URBANDALE CONSTRUCTION,Stacked Rowhouse,Gloucester,Construct a 3 storey 10 unit stacked dwelling,10,1504423,13495,1400704,Construction,2014-02-19
126,GRAINSTONE WAY,K2T 0H4,Ward 4,4M-1489,222,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Kanata,Construct a 2 storey detached dwelling,1,500954,4454,1400705,Construction,2014-02-19
404,GOLDEN SPRINGS DR,K4M 0B8,Ward 22,4M-1470,79,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 storey detached dwelling,1,386672,2601,1400706,Construction,2014-02-19
408,GOLDEN SPRINGS DR,K4M 0B9,Ward 22,4M-1470,81,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 storey detached dwelling,1,439974,2960,1400707,Construction,2014-02-19
711,FIDDLEHEAD ST,,Ward 22,4M-1462,85,CLARIDGE HOMES (LEITRIM) INC.,Single,Gloucester,Construct a 1 storey detached dwelling,1,197245,1327,1400708,Construction,2014-02-19
2750,IRIS ST,K2C 1E6,Ward 8,383390,,"ZAFARI, MOHAMMAD",Retail,Old Ottawa,Tenant fit up in a 1 storey retail building (Supreme Kabab House),0,80000,2200,1400709,Construction,2014-02-19
1545,CARLING AVE,K1Z 8P9,Ward 15,42,12-13,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Restoration of base building corridor & upgrades to a 7 storey office building  (Carling Executive Park, 7 th floor)",0,100000,7000,1400710,Construction,2014-02-19
115,CHAMPAGNE AVE S,,Ward 15,131037,12 TO 18 19 TO 21,BASSCON GROUP INC,Apartment,Old Ottawa,"EXCAVATION and SHORING ONLY - Construct a 22 storey, 200 unit residential building w/ 5 levels of underground parking and ground floor retail (Soho 2)",0,0,0,1400713,Construction,2014-02-19
25,HARWICK CRES,K2H 6R3,Ward 8,409252,544,CONTRACTOR UNKNOWN,Detached Garage/Shed,Nepean,Construct a detached garage (rear yard),0,13680,684,1400714,Construction,2014-02-19
111,TALOS CIR,,Ward 21,4M-,54,TALOS HOMES LIMITED,Single,Goulbourn,Construct a 2 storey detached dwelling,1,363425,2445,1400715,Construction,2014-02-20
1991,ST. JOSEPH BLVD,K1C 1E5,Ward 1,162,9 & 10,BARAZAN GENERAL CONTRACTING,Office,Gloucester,Tenant fit-up on the 1st floor of a 1 storey office building (Sutton Group),0,25000,969,1400716,Construction,2014-02-20
380,BRETTONWOOD RIDGE,,Ward 4,,42,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Bedford 2013 B,1,284348,1913,1400718,Construction,2014-02-20
74,FAIR OAKS CRES,K2G 4W3,Ward 9,4M-487,24,***CONTRACTOR***,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,9512,256,1400719,Construction,2014-02-20
200,MISSION TRAIL CRES,K2T 0H7,Ward 4,,23,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Parker 2011 C,1,271119,1824,1400720,Construction,2014-02-20
1279,WILLOWDALE AVE,K1H 7S7,Ward 18,4M-623,107,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/Exterior alterations to a 1 storey detached dwelling,0,6000,993,1400721,Construction,2014-02-20
1291,MEADOWLANDS DR E,K2E 6K4,Ward 9,4M-455921,PT LOT 714,"WILDGEN, DANIEL",Single,Nepean,"Interior alterations on the main floor of a 1 storey detached dwelling (Change staircase location, remove 2 load-bearing walls)",0,3000,161,1400722,Construction,2014-02-20
600,PINE VISTA DR,K4A 5B2,Ward 1,4M-1228,263,***CONTRACTOR***,Single,Cumberland,Exterior alterations to a 1 storey detached dwelling (install patio door in window opening),0,3000,0,1400723,Construction,2014-02-20
455,SHERBOURNE RD,K2A 3G1,Ward 15,314928,PT BLK 1,NOVATECH DKI,Other,Old Ottawa,Exterior renovations to repair the end garage of a 6 unit 1 storey garage structure,0,11000,86,1400724,Construction,2014-02-20
107,ROCK DOVE CRT,K0A 1L0,Ward 5,4M-1298,30,DELGANY HOMES LTD.,Single,West Carleton,Construct a 1 storey detached dwelling,1,400001,2691,1400726,Construction,2014-02-20
1195,WELLINGTON ST,K1Y 2Z6,Ward 15,58,pt C,BARBICAN CONSTRUCTION LTD. (DON WIGHT),Retail,Old Ottawa,Interior alterations to 2 levels of a 2 storey commercial building (Euphoria Hair Salon),0,221000,2476,1400727,Construction,2014-02-20
117,GRANTON AVE,K2G 1X4,Ward 8,375,2511 to 2514,***CONTRACTOR***,Single,Nepean,Construct a deck (rear yard),0,6000,500,1400728,Construction,2014-02-20
100,COLONNADE RD N,K2E 7L6,Ward 9,,pt 29,CONTRACTOR UNKNOWN,Office,Nepean,Tenant fit up on the 1st and 2nd floor of a 3 storey office building (Public Works),0,475000,54812,1400729,Construction,2014-02-20
130,COLONNADE RD S,K2E 1B6,Ward 9,,pt 29,CONTRACTOR UNKNOWN,Office,Nepean,Tenant fit up on the 1st and 2nd floor of a 3 storey office building (Public Works),0,475000,54812,1400729,Construction,2014-02-20
2179,MER BLEUE RD,K4A 3T9,Ward 19,,pt lot 2,GARLIMA GROUP,Commercial,Cumberland,Tenant fit up to 1 storey building (Office),0,105000,2745,1400730,Construction,2014-02-20
100,TUNNEY'S PASTURE DRWY,,Ward 15,396,34,NICOLINI CONSTRUCTION AND ENGINEERING  LTD.,Office,Old Ottawa,"Tenant fit-up on the 3rd, 12th and 13th floor of a 26 storey office building (R.H.Coats building)",0,532000,4219,1400731,Construction,2014-02-20
3,OSSINGTON AVE,K1S 3B3,Ward 17,98627,46,CONTRACTOR UNKNOWN,Single,Old Ottawa,Plumbing only - Install a backwater valve and change plumbing in basement of a 3 storey detached dwelling,0,0,0,1400732,Construction,2014-02-20
369,NESTLETON ST,K4A 0W2,Ward 19,4M1459,7,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling,1,457811,3080,1400733,Construction,2014-02-20
114,CAMERON AVE,K1S 0X1,Ward 17,133,13 to 14,MB FORD CONSTRUCTION LTD.,Institutional,Old Ottawa,Interior alterations to a 1 storey hospice (May Court),0,30000,150,1400734,Construction,2014-02-20
609,BIRCHLAND CRES,K2S 2A5,Ward 6,4M1447,48,***CONTRACTOR***,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,29728,800,1400735,Construction,2014-02-20
34,HIBISCUS WAY,K2J 6A6,Ward 3,4M-1504,33,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Stockholm II 2011 A,1,377396,2539,1400736,Construction,2014-02-20
367,NESTLETON ST,K4A 0W2,Ward 19,,8,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling,1,404300,2720,1400737,Construction,2014-02-20
314,CADRIAN WALK,K2J 5S2,Ward 22,,78,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Picadilly 2007 A,1,332656,2238,1400738,Construction,2014-02-20
141,CARTIER ST,K2P 1K7,Ward 14,M-3,D,OAKWOOD BUILDERS,Single,Old Ottawa,Exterior/Interior alterations to the 1st and 2nd floors of a 3 storey detached dwelling,0,20000,372,1400739,Construction,2014-02-20
151,PIAZZA CIR,,Ward 22,,86,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hathaway 4 2007 C,1,321211,2161,1400740,Construction,2014-02-20
316,CADRIAN WALK,K2J 5S2,Ward 22,,79,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hathaway 4 2007 C,1,321211,2161,1400741,Construction,2014-02-20
1055,ST. LAURENT BLVD,K1K 3B1,Ward 11,26,23-27,RELIANCE CONSTRUCTION,Commercial,Old Ottawa,Interior alterations to a 1 storey retail building (Target Phase 3),0,9790000,92442,1400742,Construction,2014-02-20
1405,CARRONBRIDGE CIR,K2M 0G4,Ward 23,4M-1383,,***CONTRACTOR***,Semi - Detached,Kanata,"Install an enclosure for a hot tub (back yard, cover)",0,0,0,1400743,Pool Enclosure,2014-02-20
1055,ST. LAURENT BLVD,K1K 3B1,Ward 11,26,23-27,RELIANCE CONSTRUCTION,Retail,Old Ottawa,"Construct an addition to a 1 storey retail building (Target, Phase 2, including all units except for the Metro)",0,804000,6734,1400744,Construction,2014-02-20
6816,MITCH OWENS RD,K4P 1M6,Ward 20,862,8,GENERAL DYNAMIC CONSTRUTION % ROSS FRISHECHEN,Single,Osgoode,Remediation of a Marijuana Grow Op (Repair / Alteration of a One-Storey Detached Dwelling),0,6000,1500,1400745,Construction,2014-02-20
118,HOLMWOOD AVE,,Ward 17,26085,PT LOTS 17-18,MINTO COMMUNITIES INC.,Mixed,Old Ottawa,Construct residential portion of a 12 storey mixed use building  (2-stories retail + condo residential) (Tower A - Vibe),78,13109971,88199,1400746,Construction,2014-02-21
717,ANNISETTES RIDGE,,Ward 19,4M1459,59,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Bedford 2013 B,1,284348,1913,1400747,Construction,2014-02-21
719,ANNISETTES RIDGE,,Ward 19,4M1459,58,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: Hathaway 3 2007 B,1,293415,1974,1400748,Construction,2014-02-21
1,CORKSTOWN RD,K2H 1B6,Ward 7,,pt 14 & 15,OTTAWA SPRINKLER INSTALLATIONS LIMITED,Apartment,Nepean,Interior alterations in a 4 storey retirement residence (install sprinkler system),0,477000,85000,1400749,Construction,2014-02-21
170,TUNNEY'S PASTURE DRWY,,Ward 15,396,34,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on the entire 4th floor of a 26 storey office building (Jean Talon building),0,427724,39482,1400750,Construction,2014-02-21
33,SULLIVAN AVE,K2G 1T8,Ward 8,,32,POOL TIME,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1400751,Pool Enclosure,2014-02-21
2045,BALHARRIE AVE,K1G 1G2,Ward 18,M-86,12,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,10000,-1700,1400752,Demolition,2014-02-21
246,LYON ST N,K1R 5V9,Ward 14,2996,18,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit-up in a 2 storey mixed use building (Coffee Shop, ground floor)",0,5500,278,1400753,Construction,2014-02-21
73,RIDEAU ST,K1N 5W8,Ward 12,42482,CDE,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 1st floor of a 6 storey retail building (TOPSHOP),0,1500000,9375,1400754,Construction,2014-02-21
72,SOUTHAM WAY,K2J 5Y4,Ward 22,,125,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 storey single with attached garage  Model: Rockliffe 2010 A,1,457811,3080,1400755,Construction,2014-02-21
50,MILNER DOWNS CRES,K2M 2S5,Ward 23,4M-980,,***CONTRACTOR***,Rowhouse,Kanata,Finish the basement in a 2 storey rowhouse unit,0,7302,197,1400756,Construction,2014-02-21
3027,BLANCHFIELD RD,K0A 2W0,Ward 20,,PT LOT 25,TOP HAT HOME COMFORT SERVICES,Single,Osgoode,Install a woodstove in a 1 storey detached dwelling (basement),0,5710,0,1400757,Construction,2014-02-21
68,SOUTHAM WAY,K2J 5Y4,Ward 22,4M-1469,127,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 1 storey detached dwelling,1,226780,1526,1400758,Construction,2014-02-21
112,CORIOLIS CRT,K2S 0P3,Ward 6,4M-1458,17,WOODLOCK,Single,Goulbourn,Construct a deck (rear yard),0,5000,288,1400759,Construction,2014-02-21
59,GOWRIE DR,K2L 2T5,Ward 23,4M-338,40,***CONTRACTOR***,Single,Kanata,Remove existing window and replace with patio door in a detached dwelling,0,1000,0,1400760,Construction,2014-02-21
226,CASTLEGARTH CRES,K2J 5N6,Ward 22,4M-1233,104,KEMPTVILLE POOL & SPA,Single,Nepean,Intsall an enclosure for an inground pool (rear yard),0,0,0,1400761,Pool Enclosure,2014-02-24
3828,MARBLE CANYON,K1V 1P9,Ward 22,4M-1013,,KEMPTVILLE POOL & SPA,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1400762,Pool Enclosure,2014-02-24
8465,NORTH SERVICE RD,K1C 1T1,Ward 1,4M-1425,2,BRIGIL PLATINUM,Other,Cumberland,Construct a 1 storey storage building (garbage and bicycle enclosure),0,35841,643,1400763,Construction,2014-02-24
423,HOLLAND AVE,K1Y 0Z3,Ward 15,157,pt 1659,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior alterations to a 3 storey semi-detached dwelling (basement washroom),0,1301,35,1400764,Construction,2014-02-24
1572,STITTSVILLE MAIN ST,,Ward 6,,23,CONTRACTOR UNKNOWN,Commercial,Goulbourn,Interior alterations to the 2nd floor of a 2 storey daycare (Brown Bear Day Care),0,7000,30,1400765,Construction,2014-02-24
528,SILVER SAGE AVE,K2J 5Z5,Ward 3,,FS15,RICHCRAFT HOMES LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 35-21 Cranbrook Corner 2013 C,1,300252,2020,1400766,Construction,2014-02-24
383,TWINFLOWER WAY,K2J 5Z5,Ward 3,,FS26,RICHCRAFT HOMES LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 35-01 Silverton 2010 A,1,277213,1865,1400767,Construction,2014-02-24
11,FESSENDEN WAY,K2L 3L1,Ward 23,4M-481,53,"MULHOLLAND, MARK",Single,Kanata,Interior alteration to open existing wall in kitchen,0,2500,36,1400768,Construction,2014-02-24
22,HAMILTON AVE N,K1Y 1B6,Ward 15,58,3 & 4,SIROIS & SONS GENERAL CONTRACTORS INC.,Office,Old Ottawa,Interior alterations to a 2 storey office building and construct a 1 storey addition at the 2nd floor,0,314433,3302,1400769,Construction,2014-02-24
2174,ST. JOSEPH BLVD,K1C 1E6,Ward 2,,4 & 5,CONTRACTOR UNKNOWN,Demolition,Gloucester,Demolish a 1 storey car wash,0,45000,-2002,1400770,Demolition,2014-02-24
2194,ST. JOSEPH BLVD,,Ward 2,,4 and 5,CONTRACTOR UNKNOWN,Demolition,Gloucester,Demolish a 1 storey convenience store and canopy,0,45000,-3315,1400771,Demolition,2014-02-24
17,ROCHE PL,K2H 5P8,Ward 7,420102,105,***CONTRACTOR***,Single,Nepean,Interior alterations in a 1 storey detached dwelling (renovate main floor and basement washrooms; relocate washer/dryer to main level),0,6500,108,1400772,Construction,2014-02-24
139,MARCH RD,K2K 2Y2,Ward 7,,6-7,DEL MANAGEMENT SOLUTIONS INC.,Demolition,Nepean,Demolish a 2 storey detached dwelling,-1,5000,-1000,1400773,Demolition,2014-02-24
913,BUNCHBERRY WAY,K1T 0L7,Ward 22,4M-1484,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2,586830,3948,1400774,Construction,2014-02-24
915,BUNCHBERRY WAY,K1T 0L7,Ward 22,4M-1484,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2,586830,3948,1400774,Construction,2014-02-24
14,BRIGHTSIDE AVE,K2S 1K5,Ward 6,4M-1163,187,JUST BASEMENTS,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,26012,700,1400775,Construction,2014-02-24
326,BANK ST,K2P 1Y1,Ward 14,,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations to a 6 storey mixed use building (minor repair ground floor slab),0,8500,0,1400776,Construction,2014-02-24
328,BANK ST,K2P 1Y1,Ward 14,,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations to a 6 storey mixed use building (minor repair ground floor slab),0,8500,0,1400776,Construction,2014-02-24
330,BANK ST,K2P 1Y1,Ward 14,,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations to a 6 storey mixed use building (minor repair ground floor slab),0,8500,0,1400776,Construction,2014-02-24
332,BANK ST,K2P 1Y1,Ward 14,,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations to a 6 storey mixed use building (minor repair ground floor slab),0,8500,0,1400776,Construction,2014-02-24
100,MURRAY ST,K1N 0A1,Ward 12,,12 & 13,BASSI CONSTRUCTION LTD,Office,Old Ottawa,Tenant Fit-up to the 4th and 5th floor of a 5 storey office building (Royal Canadian Mint),0,650000,13412,1400777,Construction,2014-02-24
136,KING GEORGE ST,K1K 1V3,Ward 13,4M-341,PT LOTS 36 AND 37,OTTAWA CARLETON CONSTRUCTION LTD,Duplex,Old Ottawa,Construct a 2 storey duplex,2,474389,3192,1400778,Construction,2014-02-24
138,KING GEORGE ST,K1K 1V3,Ward 13,4M-341,PT LOTS 36 AND 37,OTTAWA CARLETON CONSTRUCTION LTD,Duplex,Old Ottawa,Construct a 2 storey duplex,2,474389,3192,1400779,Construction,2014-02-24
50,O'CONNOR ST,K1P 6L2,Ward 14,3922,pt 9,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Interior alterations on the 17th floor of a 17 storey office building (Unit 1700, Canada Deposit Insurance Corporation)",0,32000,500,1400780,Construction,2014-02-24
6,VIRGIL RD,K2H 6B3,Ward 8,379443,43,CONTRACTOR UNKNOWN,Single,Nepean,Interior alterations to a 1 storey detached dwelling (opening up supporting wall in kitchen/living room to expand entrance),0,800,32,1400781,Construction,2014-02-24
33,VERMONT AVE,K2G 6M2,Ward 22,4M-979,,"DAMSBAEK, ERIK",Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,20438,550,1400782,Construction,2014-02-25
110,PLACE D'ORLEANS DR,K1C 2L9,Ward 1,,37,TERLIN CONSTRUCTION LTD.,Retail,Cumberland,Interior alterations on the 2nd storey of a 2 storey shopping mall (Place D'Orleans - food court washrooms and adjacent suites),0,550000,12000,1400783,Construction,2014-02-25
381,GREENWOOD AVE,K2A 4E5,Ward 15,257,68,RENOVATEK CONSTRUCTION,Single,Old Ottawa,Constuct an addition and a deck to a 2 storey semi detached dwelling,0,23296,215,1400784,Construction,2014-02-25
79,ROSSLAND AVE,K2G 2K7,Ward 8,375,215 216,***CONTRACTOR***,Single,Nepean,Construct a 2 storey detached dwelling,1,455388,3064,1400785,Construction,2014-02-25
2121,TENTH LINE RD,K4A 4C5,Ward 19,,1,POTENTIA SOLAR INC,Retail,Cumberland,Install 1989 solar panels on the roof of a 1 storey retail building  (Home Depot),0,248625,0,1400788,Construction,2014-02-25
10,FRANK NIGHBOR PL,K2V 1B9,Ward 23,4M-1012,2,AGT SOLAR,Retail,Kanata,Install 1872 solar panels on a the roof of a 1 storey retail building (Home Depot),0,234000,0,1400790,Construction,2014-02-25
1110,LONGFIELDS DR,K2J 0H9,Ward 22,4M-1303,,ECOLES CATHOLIQUES DU CENTRE-EST,Institutional,Nepean,Construct a prefabricated greenhouse at the rear of a 2 storey institutional building - [Ècole Secondaire Catholique Pierre-Savard],0,30000,750,1400791,Construction,2014-02-25
1730,ST. LAURENT BLVD,K1G 5L1,Ward 18,,pt 14,JP GRAVEL CONSTRUCTION  INC.,Commercial,Old Ottawa,"Interior alterations on the 4th floor of a 8 storey office building (Investors Group, unit 430)",0,78125,1642,1400792,Construction,2014-02-25
2869,GIBFORD DR,,Ward 16,,6,VERSATEK BUILDING CORP,Retail,Gloucester,Construct a 6 storey hotel building (Hampton Inn),0,7583333,65836,1400793,Construction,2014-02-25
475,RICHMOND RD,K2A 3Y8,Ward 15,4M-,PT LOT 29,CONTRACTOR UNKNOWN,Commercial,Old Ottawa,"Interior alterations to a 1 storey building (Rogers Communications, convert training rooms into telecommunication service room &  convert washrooms into mechanical service room)",0,100000,1823,1400795,Construction,2014-02-25
33,NANAIMO DR,K2H 6Y2,Ward 8,447764,41,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 1 storey addition to a 2 storey detached dwelling (close in front porch),0,7135,48,1400796,Construction,2014-02-25
676,EVERLASTING CRES,K4A 0K4,Ward 1,4M-1336,44,***CONTRACTOR***,Single,Cumberland,Finish the basement in a 2 storey detached dwelling,0,38386,1033,1400797,Construction,2014-02-25
318,CADRIAN WALK,K2J 5S2,Ward 22,4M-1469,80,MINTO COMMUNITIES INC.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Westminster 2007 C,1,403706,2716,1400798,Construction,2014-02-25
1547,MERIVALE RD,K2G 4V3,Ward 9,588810,,TERLIN CONSTRUCTION,Office,Nepean,"Tenant fit-up for dental office in a 5 storey office building (W. H. Wayne Dentistry Professional Corp., unit 230)",0,250000,2741,1400799,Construction,2014-02-25
300,SLATER ST,K1P 6A6,Ward 14,3922,27-30,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on the 7th floor of a 20 storey office building (Citizenship and Immigration Canada),0,321000,13896,1400801,Construction,2014-02-26
410,LAURIER AVE W,K1R 1B7,Ward 14,2996,22 & pt 21,GLENVIEW CONSTRUCTION LIMITED,Office,Old Ottawa,Tenant fit up on the 5th and 7th floors of an 11 storey office building,0,602000,14000,1400802,Construction,2014-02-26
32,STEEPLE CHASE DR,K2M 2K1,Ward 23,4M-803,109,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400803,Construction,2014-02-26
82,SEABROOKE DR,K2L 2K5,Ward 23,m-222,1514,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400804,Construction,2014-02-26
22,MONTEBELLO LANE,K2L 1X6,Ward 23,896,1106,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400805,Construction,2014-02-26
117,ABBEYHILL DR,K2L 1H4,Ward 23,773,158,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY- Install a protective Plumbing device on the building drain,0,0,0,1400806,Construction,2014-02-26
86,MERRITT AVE,K1S 0J6,Ward 17,242262,19,***CONTRACTOR***,Single,Old Ottawa,Construct a 2nd storey addition and 2 storey addition at the rear of a 1 storey detached dwelling,0,248678,3450,1400807,Construction,2014-02-26
69,SHOULDICE CRES,K2L 1M8,Ward 23,879 W,675,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1400808,Construction,2014-02-26
268,TRAILGATE ST,K1V 0Z7,Ward 22,4M-1349,77,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling,1,584304,3931,1400809,Construction,2014-02-26
153,BALFOUR AVE,K1G 0H1,Ward 18,4M-561,55,***CONTRACTOR***,Single,Old Ottawa,Interior/Exterior alterations to a 1 1/2 storey detached dwelling,0,15000,200,1400810,Construction,2014-02-26
10,MERGANSER ST,K1K 4T7,Ward 13,4M-1120,5,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Install solar panels on a 2 storey detached dwelling (roof, photovoltaic)",0,7000,50,1400811,Construction,2014-02-26
71,SHOULDICE CRES,K2L 1M8,Ward 23,879 E,675,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Instal a protective plumbing device on the building drain,0,0,0,1400812,Construction,2014-02-26
6357,ROSLYN AVE,K1C 2Z9,Ward 1,4M-1105,5,U & I BUILDERS LTD.,Single,Gloucester,Construct a 2nd storey addition to a 1 storey detached dwelling,0,202150,1360,1400813,Construction,2014-02-26
1877,MERIVALE RD,K2G 1E5,Ward 9,382,PT LOTS 75 TO 78,2054169 ONTARIO INC.,Mixed,Nepean,"Exterior alterations to a 2 storey mixed use buidling (replace front facade, windows & doors)",0,25000,900,1400814,Construction,2014-02-26
153,WESTPHALIAN AVE,K2V 0E3,Ward 6,4M-,30,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,814844,8390,1400815,Construction,2014-02-26
155,WESTPHALIAN AVE,K2V 0E3,Ward 6,4M-,30,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,814844,8390,1400815,Construction,2014-02-26
157,WESTPHALIAN AVE,K2V 0E3,Ward 6,4M-,30,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,814844,8390,1400815,Construction,2014-02-26
159,WESTPHALIAN AVE,K2V 0E3,Ward 6,4M-,30,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,814844,8390,1400815,Construction,2014-02-26
133,PRINCE ALBERT ST,K1K 1Z9,Ward 13,341,171 pt 172,MR. T PROPERTY MANAGEMENT,Semi - Detached,Old Ottawa,Construct a 3 storey semi-detached dwelling,2,804171,5410,1400816,Construction,2014-02-26
135,PRINCE ALBERT ST,K1K 1Z9,Ward 13,341,171 pt 172,MR. T PROPERTY MANAGEMENT,Semi - Detached,Old Ottawa,Construct a 3 storey semi-detached dwelling,2,804171,5410,1400816,Construction,2014-02-26
135,PRINCE ALBERT ST,K1K 1Z9,Ward 13,341,171 pt 172,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,10000,-3000,1400817,Demolition,2014-02-26
608,GOLDEN AVE,K2A 2G1,Ward 15,351,108,***CONTRACTOR***,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,483229,4819,1400818,Construction,2014-02-27
608,GOLDEN AVE,K2A 2G1,Ward 15,351,108,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling.,-1,2000,-1250,1400819,Demolition,2014-02-27
933,SOMERSET ST W,K1R 6R8,Ward 14,13,110,STALLION CONSTRUCTION,Single,Old Ottawa,Interior alterations to an existing 2 storey detached dwelling to create a home-based business on the 1st floor and dwelling unit on the 2nd floor,0,80000,1076,1400821,Construction,2014-02-27
524,BROADVIEW AVE,K2A 2L4,Ward 15,374,327,"WEERDENBURG, DON",Single,Old Ottawa,Construct a deck (rear yard),0,5000,420,1400822,Construction,2014-02-27
21,PRITCHARD DR,K2G 1B2,Ward 9,378656,331,***CONTRACTOR***,Single,Nepean,Construct a 1 storey addition to a 2 storey detached dwelling,0,43254,327,1400823,Construction,2014-02-27
