ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
1261,STITTSVILLE MAIN ST,K2S 2E4,Ward 6,4M-1103,,,Retail,Goulbourn,"Exterior alterations to install 2 doors in a 1 storey retail building (Unit #13, The Shops of Main Street)",0,20000,22,1408829,Construction,2014-12-04
173,PRESTON ST,K1R 7P6,Ward 14,62,2,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish 2 storey duplex to the foundation due to a fire damaged,0,12000,-646,1408830,Demolition,2014-12-04
117,KITSILANO CRT,,Ward 8,,10,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 2200A The Griffith 2013 A,1,335777,2259,1408831,Construction,2014-12-04
11,ARUNDEL AVE,K1K 0B1,Ward 13,4M-82,8,FIREPLACE CENTRE & PATIO SHOP,Single,Old Ottawa,Install a wood burning fireplace insert on the 1st floor of a 2 storey detached dwelling,0,5000,10,1408832,Construction,2014-12-04
1505,LAPERRIERE AVE,K1Z 7T1,Ward 16,387939,1,DYMON CONSTRUCTION LTD.,Office,Old Ottawa,Interior alterations to a 4 storey office building (removal of partitions and elevator cab on all 4 floors),0,10000,32292,1408833,Construction,2014-12-05
5841,QUEENSCOURT CRES,K4M 1K3,Ward 20,4M-750,5,"SEPOWICZ, WOJCIECH",Detached Garage/Shed,Osgoode,Construct an addition to a pool house (rear yard),0,13000,1066,1408834,Construction,2014-12-05
108,MORETTO CRT,K4M 0E9,Ward 21,4M-1494,3,MINTO COMMUNITIES INC.,Office,Rideau,TEMPORARY PERMIT ONLY - 24 MONTHS MAXIMUM:  Renewal of Mahogany Temporary Sales Office,0,5000,0,1408836,Construction,2014-12-05
118,BELMONT AVE,K1S 0V3,Ward 17,102636,49,L3 BUILDERS,Single,Old Ottawa,Construct an addition and deck and interior alterattions to a 2 storey detached dwelling,0,35838,140,1408837,Construction,2014-12-05
452,RIVER RD,K1V 1E7,Ward 22,,13,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 2 storey addition to a 2 storey detached dwelling (rear),0,282960,3000,1408838,Construction,2014-12-05
3771,SPRATT RD,K1V 2P3,Ward 22,,18-19,CONTRACTOR UNKNOWN,Retail,Gloucester,Interior alterations  in a 1 storey retail building,0,10000,70,1408839,Construction,2014-12-05
6559,BANK ST,K0A 2P0,Ward 20,,12,CONTRACTOR UNKNOWN,Office,Osgoode,Remediation of a marijuana grow operation in an existing 1storey commercial / industrial building,0,20000,4090,1408840,Construction,2014-12-05
1914,MERIVALE RD,K2G 1E8,Ward 9,,26,CONTRACTOR UNKNOWN,Retail,Nepean,Construct a 1 storey addition to existing 2 storey warehouse (Argos),0,2879625,23379,1408841,Construction,2014-12-05
1057,MERIVALE RD,K1Z 6A9,Ward 16,252,48 & 49,SHEPHERDS OF GOOD HOPE,Institutional,Old Ottawa,Interior alterations 1st floor of a 4 storey rooming house (Shepherds of Good Hope),0,30000,146,1408842,Construction,2014-12-05
109,TOPOL LANE,K0A 1L0,Ward 5,4M-402,8,CONTRACTOR UNKNOWN,Single,West Carleton,Construct a 2 storey detached dwelling,1,519943,3498,1408843,Construction,2014-12-05
725,ACACIA AVE,K1M 0M8,Ward 13,,,HOSKINS RESTORATION SERVICES (OTTAWA),Single,Rockcliffe Park,Interior alterations to a 3 storey embassy (The Embassy of Japan),0,750350,161458,1408844,Construction,2014-12-05
126,FLORA ST,K1R 5R5,Ward 14,30,24,SIERRA GATE HOMES,Single,Old Ottawa,Construct a lower deck with roof and upper deck on a detached dwelling,0,3600,121,1408845,Construction,2014-12-05
28,O'HARA DR,K2W 1A2,Ward 5,4M-504,6,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,1864,5,1408846,Construction,2014-12-05
32,SOUTHLAND CRES,K1G 5E5,Ward 10,4M-641,15,BELANGER PLUMBING & HEATING LTD.,Single,Old Ottawa,Interior alterations in the basement of a 2 storey detached dwelling (bathroom),0,2530,0,1408847,Construction,2014-12-05
1642,MERIVALE RD,K2G 4A1,Ward 8,401392,,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit up on the 1st floor of a 1 storey retail building (Pizza Pizza),0,125000,1539,1408849,Construction,2014-12-05
87,HELENA ST,K1Y 3M9,Ward 15,M48,2367,***CONTRACTOR***,Single,Old Ottawa,"Construct a 2 storey addtion, a detached garage (rear), and interior alterations on the 1st and 2nd floors of a 2 storey detached dwelling",0,85786,1706,1408850,Construction,2014-12-05
2055,TENTH LINE RD,K4A 4C5,Ward 19,,1,INTERIOR RESOURCES ASSOC INC,Retail,Cumberland,Tenant fit up in unit 7 floor of a 1 storey building (Manderin Buffet),0,400000,13797,1408851,Construction,2014-12-05
1308,THAMES ST,K1Z 7N4,Ward 16,4M-221,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Construct a 3 storey, 18 unit apartment building",18,1756607,17141,1408852,Construction,2014-12-05
721,HEMLOCK RD,K1K 0K7,Ward 13,M-89,442,2406780 ONTARIO INC,Single,Old Ottawa,Construct a 1 storey addition and Interior alterations to a 2 storey detached dwelling,0,23716,25,1408853,Construction,2014-12-05
177,LAMPREY ST,K2J 6C3,Ward 3,,26,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Lily 2012 A,1,301441,2028,1408855,Construction,2014-12-05
2991,LEO LANE,K4C 1A6,Ward 19,50,7,CONTRACTOR UNKNOWN,Demolition,Cumberland,Demolish detached dwelling,-1,1000,-80,1408856,Demolition,2014-12-05
730,MAYFLY CRES,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Majestic 2012 B Std,Oak End 2012 B,Fir 2012 B,Oak End 2012 B,Chestnut 2012 B",5,882139,7913,1408857,Construction,2014-12-05
732,MAYFLY CRES,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Majestic 2012 B Std,Oak End 2012 B,Fir 2012 B,Oak End 2012 B,Chestnut 2012 B",5,882139,7913,1408857,Construction,2014-12-05
734,MAYFLY CRES,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Majestic 2012 B Std,Oak End 2012 B,Fir 2012 B,Oak End 2012 B,Chestnut 2012 B",5,882139,7913,1408857,Construction,2014-12-05
736,MAYFLY CRES,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Majestic 2012 B Std,Oak End 2012 B,Fir 2012 B,Oak End 2012 B,Chestnut 2012 B",5,882139,7913,1408857,Construction,2014-12-05
738,MAYFLY CRES,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Majestic 2012 B Std,Oak End 2012 B,Fir 2012 B,Oak End 2012 B,Chestnut 2012 B",5,882139,7913,1408857,Construction,2014-12-05
701,MAYFLY CRES,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Berrygrove 2011 A,Fernwater A 2011 End Unit,Queenscliffe 2011 A,Eastland 2011 A Int Unit,Fernwater 2011 A",5,801873,7193,1408858,Construction,2014-12-08
703,MAYFLY CRES,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Berrygrove 2011 A,Fernwater A 2011 End Unit,Queenscliffe 2011 A,Eastland 2011 A Int Unit,Fernwater 2011 A",5,801873,7193,1408858,Construction,2014-12-08
705,MAYFLY CRES,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Berrygrove 2011 A,Fernwater A 2011 End Unit,Queenscliffe 2011 A,Eastland 2011 A Int Unit,Fernwater 2011 A",5,801873,7193,1408858,Construction,2014-12-08
707,MAYFLY CRES,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Berrygrove 2011 A,Fernwater A 2011 End Unit,Queenscliffe 2011 A,Eastland 2011 A Int Unit,Fernwater 2011 A",5,801873,7193,1408858,Construction,2014-12-08
709,MAYFLY CRES,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Berrygrove 2011 A,Fernwater A 2011 End Unit,Queenscliffe 2011 A,Eastland 2011 A Int Unit,Fernwater 2011 A",5,801873,7193,1408858,Construction,2014-12-08
644,O'CONNOR ST,K1S 3R8,Ward 17,33446,6,AMSTED CONSTRUCTION LTD,Single,Old Ottawa,Interior alterations in a 2 storey detached dwelling,0,50000,1000,1408859,Construction,2014-12-08
774,HALSTEAD ST,K1G 1M6,Ward 18,673,1057,EDINBURGH CONTRACTING INC,Single,Old Ottawa,Finish the basement in a detached dwelling,0,20847,561,1408860,Construction,2014-12-08
193,LAMPREY ST,K2J 6C3,Ward 3,,34,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Primrose 2012 C,1,275132,1851,1408861,Construction,2014-12-08
2781,BASELINE RD,K2H 7B5,Ward 8,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,TEMPORARY PERMIT - Install a temporary sales trailer,0,521726,3120,1408862,Construction,2014-12-08
197,LISGAR ST,K2P 0C3,Ward 14,2996,pt 50,CLARIDGE HOMES INC.,Apartment,Old Ottawa,Construct 2 additional storeys for 19 residential dwelling units above the one storey retail portion of a mixed use building,19,3394938,22840,1408863,Construction,2014-12-08
2430,FAIRMILE RD,,Ward 21,4M-718,27,HICKORY DICKORY DECKS - OTTAWA EAST,Single,Rideau,Construct a deck (rear yard),0,8000,187,1408864,Construction,2014-12-08
28,ARGUE DR,K2E 6S1,Ward 9,289002,10,***CONTRACTOR***,Demolition,Nepean,Demolilsh a 1 1/2 storey detached dwelling,-1,1500,-1000,1408865,Demolition,2014-12-08
7,DEERCHASE CRT,K2M 2R2,Ward 23,4M-902,,PROTECTIVE PLUMBING CANADA,Rowhouse,Kanata,Install a Protective Plumbing Device on the building drain,0,0,0,1408866,Construction,2014-12-08
35,BRIDLEGATE PL,K2G 6M5,Ward 9,4M-1004,38,PROTECTIVE PLUMBING CANADA,Single,Nepean,PLUMBING ONLY - Install an open port backwater valve on the sanitary & storm sewer in a detached dwelling,0,0,0,1408867,Construction,2014-12-08
502,SHAWONDASEE ST,K2S 0K4,Ward 6,4M1356,140,***CONTRACTOR***,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,27944,752,1408868,Construction,2014-12-08
229,METCALFE ST,K2P 2C2,Ward 14,12281,50,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to convert 2 consult rooms to one in a 7 storey office building (Dr. Dexter Johnson - Oral Surgeon),0,100000,161,1408869,Construction,2014-12-08
300,EARL GREY DR,K2T 1B8,Ward 4,4M-941,,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up in a 1 storey retail building (Unit A24 Dollarama),0,80000,10553,1408870,Construction,2014-12-08
176,LAMPREY ST,K2J 6C3,Ward 3,,45,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Lily 2012 B,1,301739,2030,1408871,Construction,2014-12-08
460,WHITE ARCTIC AVE,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 A,Fernwater 2011 A,Eastland 2011 A Int Unit,Fernwater A 2011 End Unit,Berrygrove 2011 A",5,801873,7193,1408872,Construction,2014-12-08
462,WHITE ARCTIC AVE,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 A,Fernwater 2011 A,Eastland 2011 A Int Unit,Fernwater A 2011 End Unit,Berrygrove 2011 A",5,801873,7193,1408872,Construction,2014-12-08
464,WHITE ARCTIC AVE,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 A,Fernwater 2011 A,Eastland 2011 A Int Unit,Fernwater A 2011 End Unit,Berrygrove 2011 A",5,801873,7193,1408872,Construction,2014-12-08
466,WHITE ARCTIC AVE,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 A,Fernwater 2011 A,Eastland 2011 A Int Unit,Fernwater A 2011 End Unit,Berrygrove 2011 A",5,801873,7193,1408872,Construction,2014-12-08
468,WHITE ARCTIC AVE,K2J 6C9,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 A,Fernwater 2011 A,Eastland 2011 A Int Unit,Fernwater A 2011 End Unit,Berrygrove 2011 A",5,801873,7193,1408872,Construction,2014-12-08
7245,EVENING SHADOW AVE,K4P 0C7,Ward 20,4M1403,12,CONTRACTOR UNKNOWN,Single,Osgoode,Finish the basement of a 1 storey detached dwelling,0,30471,820,1408873,Construction,2014-12-08
458,MONTREAL RD,K1K 0V3,Ward 13,750,5,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior demolition and repair for tenant fit-up preparation to a 2 storey auto dealership,0,80000,47469,1408874,Construction,2014-12-08
17,ROSEDALE AVE,K1S 4T2,Ward 17,36,11,CROCAN,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,10909,32,1408875,Construction,2014-12-08
2039,ROBERTSON RD,K2H 8R2,Ward 8,M-65,PT LOT 11,K.W. FIELDS CONSTRUCTION SERVICES LIMITED,Office,Nepean,"Tenant fit up in a 2 storey office building (suites 302 & 303, Dr.'s Office) - combine two suites to create one suite",0,8500,1349,1408877,Construction,2014-12-08
15,CRESTWAY DR,,Ward 22,4M-1093,,R.E. HEIN CONSTRUCTION,Institutional,Nepean,SHELL ONLY - Construct a 2 storey commercial building (The Athletic Club),0,14632500,75000,1408878,Construction,2014-12-08
18,RAPIDS-VIEW ST,K1V 1G9,Ward 10,708,27,CONTRACTOR UNKNOWN,Single,Gloucester,"Interior alterations in a 2 storey detached dwelling (Home office, lower level)",0,5000,120,1408879,Construction,2014-12-08
623,SMYTH RD,K1G 1N7,Ward 18,P370,17-19,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations on the 1st floor of a 2 storey secondary school (Franco Cité, washrooms)",0,89000,581,1408880,Construction,2014-12-08
204,MONACO PL,K4A 0G9,Ward 19,,38,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling,1,375316,2525,1408881,Construction,2014-12-08
20,BRIDLEGATE PL,K2G 6M6,Ward 9,4M-1004,40,MULTI-DRAIN INC,Single,Nepean,Plumbing only - Install a Protective Device on the building drain,0,0,0,1408882,Construction,2014-12-08
202,MONACO PL,K4A 0G9,Ward 19,,1,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling,1,375316,2525,1408883,Construction,2014-12-08
120,BONNIE LANE,K0A 2H0,Ward 5,850,22,TOP HAT HOME COMFORT SERVICES,Single,West Carleton,Install a woodstove in a 1 storey detached dwelling (basement),0,6000,0,1408885,Construction,2014-12-08
2346,WHITEHAVEN CRES,K2B 5H4,Ward 7,426858,84-85,OTTAWA HOUSEWORKS,Single,Old Ottawa,Interior alterations to the basement in a 2 storey detached dwelling,0,60000,1076,1408886,Construction,2014-12-08
171,MANCINI WAY,,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton II 2014 A,Astoria II 2014 A,Hampton II 2014 D,Mulberry II 2014 B",4,655724,5882,1408889,Construction,2014-12-09
173,MANCINI WAY,,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton II 2014 A,Astoria II 2014 A,Hampton II 2014 D,Mulberry II 2014 B",4,655724,5882,1408889,Construction,2014-12-09
175,MANCINI WAY,,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton II 2014 A,Astoria II 2014 A,Hampton II 2014 D,Mulberry II 2014 B",4,655724,5882,1408889,Construction,2014-12-09
177,MANCINI WAY,,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton II 2014 A,Astoria II 2014 A,Hampton II 2014 D,Mulberry II 2014 B",4,655724,5882,1408889,Construction,2014-12-09
1064,RIVER RD,K4M 1B4,Ward 20,,,REALIZA GROUP INC,Single,Osgoode,Construct a 1 storey detached dwelling with a finished basement,1,260863,2808,1408890,Construction,2014-12-09
421,CUMBERLAND ST,K1N 0B5,Ward 12,6,,BETTER LIVING SOLUTIONS,Apartment,Old Ottawa,Interior Fit-up to the ground floor of a 21 storey apartment building (H&R Block),0,45000,1206,1408891,Construction,2014-12-09
2452,YORKS CORNERS RD,K0A 1V0,Ward 20,,18,CONTRACTOR UNKNOWN,Retail,Osgoode,Repair to basement of the party hall (due to smoke damage),0,25000,2400,1408892,Construction,2014-12-09
141,LAURIER AVE W,K1P 5J3,Ward 14,3922,56-57,HONEY CONSTRUCTION LTD.,Office,Old Ottawa,Interior alterations on the 3rd floor of a 14 storey office building,0,20000,5221,1408893,Construction,2014-12-09
10,FIFTH AVE,K1S 5N5,Ward 17,26085,25,GLEBE PARENTS DAYCARE,Institutional,Old Ottawa,Interior alterations to convert a window into a door on the 1st floor of a 2 storey daycare,0,7200,3,1408894,Construction,2014-12-09
350,PALLADIUM DR,K2V 1A8,Ward 23,,pt lot 1,CONTRACTOR UNKNOWN,Office,Kanata,Interior alterations to a 2 storey office building (Unit 103 - SCM Insurance) - addition of 3 new private office spaces in existing suite on the ground floor,0,30000,345,1408895,Construction,2014-12-09
453,LOCKMASTER CRES,K4M 1L9,Ward 21,15,6,SPLASH POOLS & SPAS,Single,Nepean,Install an enclosure for a hot tub (rear yard),0,0,0,1408897,Pool Enclosure,2014-12-09
500,LAURIER AVE W,K1R 5E1,Ward 14,4M-95,,BROOK RESTORATION LTD,Apartment,Old Ottawa,Alterations to a 27 storey condominium (Parking structure and concrete roof repairs).,0,250000,0,1408898,Construction,2014-12-09
530,LAURIER AVE W,K1R 7T1,Ward 14,4M-95,,BROOK RESTORATION LTD,Apartment,Old Ottawa,Alterations to a 27 storey condominium (Parking structure and concrete roof repairs).,0,250000,0,1408898,Construction,2014-12-09
450,WHITE ARCTIC AVE,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 B,Berrygrove 2011 B,Eastland 2011 B Int Unit,Berrygrove 2011 B,Fernwater 2011 B end unit",5,769210,6900,1408899,Construction,2014-12-09
452,WHITE ARCTIC AVE,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 B,Berrygrove 2011 B,Eastland 2011 B Int Unit,Berrygrove 2011 B,Fernwater 2011 B end unit",5,769210,6900,1408899,Construction,2014-12-09
454,WHITE ARCTIC AVE,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 B,Berrygrove 2011 B,Eastland 2011 B Int Unit,Berrygrove 2011 B,Fernwater 2011 B end unit",5,769210,6900,1408899,Construction,2014-12-09
456,WHITE ARCTIC AVE,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 B,Berrygrove 2011 B,Eastland 2011 B Int Unit,Berrygrove 2011 B,Fernwater 2011 B end unit",5,769210,6900,1408899,Construction,2014-12-09
458,WHITE ARCTIC AVE,K2J 6C8,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Queenscliffe 2011 B,Berrygrove 2011 B,Eastland 2011 B Int Unit,Berrygrove 2011 B,Fernwater 2011 B end unit",5,769210,6900,1408899,Construction,2014-12-09
3088,DUNROBIN RD,K0A 1T0,Ward 5,,3,ENSTONE CONSTRUCTION INC,Institutional,West Carleton,Install 4 new portable classrooms at a secondary school  (West Carleton Secondary School),0,240000,3100,1408900,Construction,2014-12-09
5,MORTON DR,K2L 1W7,Ward 23,4M-896,,ENSTONE CONSTRUCTION INC,Institutional,Kanata,Install 1 new portable classroom at a 2 storey elementary school (John Young Elementary),0,60000,775,1408901,Construction,2014-12-09
1032,KLONDIKE RD,K2K 0H9,Ward 4,4M-1367,,ENSTONE CONSTRUCTION INC,Institutional,Kanata,Install 2 new portable classrooms at a 2 storey elementary school (South March Public School).,0,120000,1550,1408902,Construction,2014-12-09
642,O'CONNOR ST,K1S 3R8,Ward 17,33446,7,***CONTRACTOR***,Single,Old Ottawa,Interior alterations in a 2 storey detached dwelling,0,60000,1722,1408903,Construction,2014-12-09
801,KING EDWARD AVE,K1N 6N5,Ward 12,15632,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey institutional building (Health Services),0,20000,1221,1408904,Construction,2014-12-09
3826,NAVAN RD,K4B 1H9,Ward 19,,pt lot 7,BRAYTON CONSTRUCTION,Single,Cumberland,Construct a 1 storey detached dwelling (due to fire),1,204529,1376,1408905,Construction,2014-12-09
378,WILMONT AVE,K2A 0B1,Ward 15,179,19 & 20,FOYERS CADIEUX,Single,Old Ottawa,Install a woodburning stove in a 2 storey detached dwelling,0,5000,32,1408906,Construction,2014-12-09
5,CAMWOOD CRES,K2H 7X1,Ward 9,564018,131,OAKWOOD BUILDERS,Single,Nepean,Interior alterations to a 2 storey detached dwelling,0,10000,236,1408907,Construction,2014-12-09
430,WINDY LANE,K4M 0G2,Ward 21,4M-1494,58,MINTO COMMUNITIES INC.,Single,Rideau,Construct a 2 Storey Single with attached garage  Model: Arrowwood 2013 C,1,448744,3019,1408908,Construction,2014-12-09
230,PRIMROSE AVE,K1R 6M8,Ward 14,4M-13,42,CONTRACTOR UNKNOWN,Single,Old Ottawa,PLUMBING ONLY - Install 3 plumbing fixtures on the 3rd floor of a 3 storey detached dwelling,0,12000,0,1408909,Construction,2014-12-09
188,LAMPREY ST,K2J 6C3,Ward 3,,39,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Lily 2012 A,1,301441,2028,1408910,Construction,2014-12-09
50,RIDEAU ST,K1N 9J7,Ward 12,3922,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit up on the 1st floor of a 3 storey retail building (Rideau Centre, Starbucks)",0,500000,573,1408911,Construction,2014-12-09
1101,YORKS CORNERS RD,K0A 1V0,Ward 20,4M-,1,CONTRACTOR UNKNOWN,Farm,Osgoode,Construct  1 storey greenhouse(s) 30x300 & 30 x 92,0,50000,11760,1408912,Construction,2014-12-09
168,CULLODEN CRES,K2J 5Z9,Ward 22,4M-1519,1334,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Encore 2014 A Lookout,1,528266,3554,1408913,Construction,2014-12-09
8254,VICTORIA ST,,Ward 20,4M-5,6,LIFESTYLE SUNROOMS,Single,Osgoode,Construct a covered deck at the rear of a 2 storey detached dwelling,0,28688,193,1408914,Construction,2014-12-09
934,MEADOWLANDS DR,K2C 0K3,Ward 16,,34,***CONTRACTOR***,Rowhouse,Old Ottawa,Interior alterations to a 2 storey rowhouse (add basement window),0,1500,121,1408915,Construction,2014-12-09
2091,DEVINE RD,K0A 3H0,Ward 19,,25,***CONTRACTOR***,Single,Cumberland,Construct a 1 storey detached dwelling,1,322549,2170,1408916,Construction,2014-12-09
692,SANDRA AVE,K1G 2Z8,Ward 18,728,53,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to a 1 storey single family dwelling,0,6000,205,1408917,Construction,2014-12-10
99,BANK ST,K1P 6B9,Ward 14,,,GOVAN BROWN INC.,Office,Old Ottawa,Interior alterations on the 7th and 8th floor of a 21 storey office building,0,60000,11539,1408918,Construction,2014-12-10
17,LEATHERWOOD CRES,K2J 4X8,Ward 22,4M-1073,15,CONTRACTOR UNKNOWN,Single,Nepean,PLUMBING ONLY - rough in for 3 fixtures in basement,0,1800,1,1408919,Construction,2014-12-10
127,KITSILANO CRT,,Ward 8,,15,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 2600A Bancroft 2013 A,1,417678,2810,1408920,Construction,2014-12-10
6,FRINGEWOOD DR,K2S 1T1,Ward 6,4M-371,58,"LEIPER, COREY",Single,Goulbourn,Construct a new roof on a 1 storey detached dwelling,0,10000,0,1408921,Construction,2014-12-10
45,O'CONNOR ST,K1P 1A4,Ward 14,4M-3922,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 8th floor of a 21 storey mixed use building (Prospectus Associates),0,75000,1991,1408922,Construction,2014-12-10
64,DAVID DR,K2G 2N3,Ward 8,349783,139,***CONTRACTOR***,Single,Nepean,Finish the basement in a 1 storey detached dwelling,0,20066,540,1408923,Construction,2014-12-10
39,HYANNIS AVE,K2J 2W9,Ward 3,4M-540,129,"MCGUIRE, CHRIS",Single,Nepean,Construct a deck (rear),0,9500,156,1408924,Construction,2014-12-10
310,TITAN PRIV,K2G 0B1,Ward 9,4M-,31 & 32,CLARIDGE CONDOS (STIRLING PARK) LIMITED PARTNERSHIP,Apartment,Nepean,FOUNDATION ONLY - Construct the foundation and parking garage for a retirement building (157 units),0,2473184,44370,1408925,Construction,2014-12-10
28,BUCKINGHAM PRIV,K1V 0K8,Ward 16,4M-303,,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations on the 2nd floor of a 3 storey rowhouse (Remove a loadbearing wall),0,3000,108,1408926,Construction,2014-12-10
1241,DONALD ST,K1J 8W3,Ward 11,26,20 to 23,JANELLE RESTORATION,Retail,Gloucester,Tenant fit up in a 1 storey retail building (Sir Vapelot),0,14000,17,1408927,Construction,2014-12-10
138,CULLODEN CRES,K2J 5Z9,Ward 22,4M-1519,1319,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Amadeus 2014 B Lookout,1,441163,2968,1408928,Construction,2014-12-10
332,ANDALUSIAN CRES,K2V 0C2,Ward 6,4M-1521,2246,MONARCH CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 46-4 2011 A,1,432245,2908,1408929,Construction,2014-12-10
