ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
170,LAMPREY ST,,Ward 3,,48,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Elm 2012 C,1,285983,1924,1408609,Construction,2014-11-25
85,BRISTLING CRES,,Ward 3,,52,MATTAMY (STRANDHERD) LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2012 C,1,316008,2126,1408610,Construction,2014-11-25
194,LAMPREY ST,,Ward 3,,36,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner A,1,254323,1711,1408611,Construction,2014-11-25
83,BRISTLING CRES,,Ward 3,,53,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Forestlane 2012 C,1,306049,2059,1408612,Construction,2014-11-25
79,BRISTLING CRES,,Ward 3,,55,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Parkside 2012 C,1,396125,2665,1408613,Construction,2014-11-25
77,BRISTLING CRES,,Ward 3,,56,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Westlynn 2007 B,1,423029,2846,1408614,Construction,2014-11-25
73,BRISTLING CRES,,Ward 3,,58,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Hickory 2012 B,1,391963,2637,1408615,Construction,2014-11-25
71,BRISTLING CRES,,Ward 3,,59,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Sandpiper 2012 C,1,442055,2974,1408616,Construction,2014-11-25
69,BRISTLING CRES,,Ward 3,,60,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Magnolia B,1,323143,2174,1408617,Construction,2014-11-25
67,BRISTLING CRES,,Ward 3,,61,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Walnut 2012 A,1,449933,3027,1408618,Construction,2014-11-25
65,BRISTLING CRES,,Ward 3,,62,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Walnut 2012 C,1,442649,2978,1408619,Construction,2014-11-25
68,BRISTLING CRES,,Ward 3,,80,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner C,1,252836,1701,1408620,Construction,2014-11-25
63,BRISTLING CRES,,Ward 3,,63,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Sandpiper 2012 C,1,442055,2974,1408621,Construction,2014-11-25
59,BRISTLING CRES,,Ward 3,,65,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Magnolia C,1,321954,2166,1408622,Construction,2014-11-25
57,BRISTLING CRES,,Ward 3,,66,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Forestlane 2012 D,1,306049,2059,1408623,Construction,2014-11-25
55,BRISTLING CRES,,Ward 3,,67,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner B,1,254174,1710,1408624,Construction,2014-11-25
74,BRISTLING CRES,,Ward 3,,77,MATTAMY (STRANDHERD) LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner A,1,254323,1711,1408625,Construction,2014-11-25
72,BRISTLING CRES,,Ward 3,,78,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Westlynn 2009 C,1,426596,2870,1408626,Construction,2014-11-25
70,BRISTLING CRES,,Ward 3,,79,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Woodbury II 2014 B,1,332359,2236,1408627,Construction,2014-11-25
110,YORK ST,K1N 5T5,Ward 12,42482,18 19,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit-up on the 2nd floor of a 2 storey assembly building (restaurant),0,76364,3500,1408628,Construction,2014-11-25
475,RICHMOND RD,K2A 3Y8,Ward 15,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 1st floor of a 1 storey office building (Rogers),0,75000,4155,1408629,Construction,2014-11-25
122,PERCY ST,,Ward 14,22207,7 - 7A,MIROCA DESIGN CONSULTING SERVICES INC.,Apartment,Old Ottawa,Construct a triplex,3,505413,5441,1408630,Construction,2014-11-25
976,ARKELL ST,K2B 5R3,Ward 7,369009,92,WINMAR PROPERTY RESTORATION SPECIALISTS,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,15000,-1081,1408631,Demolition,2014-11-25
38,NORICE ST,K2G 2X5,Ward 8,4M-441938,6,***CONTRACTOR***,Single,Nepean,Install a wood burning fireplace,0,5400,0,1408632,Construction,2014-11-25
220,STEWART ST,K1N 6K2,Ward 12,6,27,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Exterior alterations to a 3 storey 6 unit apartment (enlarge basement window),0,2000,0,1408633,Construction,2014-11-25
284,SELBY AVE,K1Z 6R1,Ward 15,267,50,PINHEY ELECTRICAL SERVICES INC.,Single,Old Ottawa,Interior alterations in the basement of a 2 storey detached dwelling,0,8230,35,1408635,Construction,2014-11-25
310,GRACEWOOD CRES,K1T 0J7,Ward 22,4M-1507,89,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Ashton 2012 A,1,387653,2608,1408636,Construction,2014-11-25
41,BULLOCK AVE,K1S 1G9,Ward 17,278096,7,***CONTRACTOR***,Single,Old Ottawa,Install a fireplace insert on the 1st floor of a 2 storey detached dwelling,0,5500,21,1408637,Construction,2014-11-25
1869,8TH LINE RD,K0A 2P0,Ward 20,,11,TOP HAT,Single,Osgoode,Install a woodstove in the living room of a detached dwelling,0,3000,1,1408638,Construction,2014-11-25
131,MARGARET ANNE DR,K0A 1L0,Ward 5,4M-503,4,***CONTRACTOR***,Single,West Carleton,Construct a detached garage (convert carport to garage),0,10000,575,1408639,Construction,2014-11-25
8620,COPELAND RD,K0A 1B0,Ward 21,,3,CAM'S CONTRACTING,Detached Garage/Shed,Goulbourn,Construct a storage building (rear yard),0,36000,2400,1408640,Construction,2014-11-26
463,GOLDEN AVE,K2A 2E4,Ward 15,235,12,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,371600,2800,1408641,Construction,2014-11-26
2665,MONCTON RD,K2B 8C7,Ward 7,369009,242,FIRST GENERAL SERVICES U-R-A,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling,0,184000,1400,1408642,Construction,2014-11-26
6525,CARP RD,K0A 2H0,Ward 5,,PART LOT 19,TOP HAT HOME COMFORT SERVICES,Single,West Carleton,Install a pellet stove in a 2 storey detached dwelling (kitchen),0,6300,0,1408643,Construction,2014-11-26
174,LAMPREY ST,,Ward 3,,46,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Lily 2012 B,1,301739,2030,1408644,Construction,2014-11-26
724,MAYFLY CRES,,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Maplefield 2011 End B,Eastland 2011 B Int Unit,Fernwater 2011 B end unit",3,507121,4549,1408645,Construction,2014-11-26
726,MAYFLY CRES,,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Maplefield 2011 End B,Eastland 2011 B Int Unit,Fernwater 2011 B end unit",3,507121,4549,1408645,Construction,2014-11-26
728,MAYFLY CRES,,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Maplefield 2011 End B,Eastland 2011 B Int Unit,Fernwater 2011 B end unit",3,507121,4549,1408645,Construction,2014-11-26
89,BRISTLING CRES,,Ward 3,,50,MATTAMY (STRANDHERD) LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner B,1,254174,1710,1408646,Construction,2014-11-26
112,MIDVALE DR,K0A 1L0,Ward 5,4M-382,30,TOP HAT HOME COMFORT SERVICES,Single,West Carleton,Install a woodstove in a 2 storey detached dwelling (basement),0,2500,0,1408649,Construction,2014-11-26
100,KINGDON MINE RD,K7S 3G7,Ward 5,,PART LOT 23,CONTRACTOR UNKNOWN,Detached Garage/Shed,West Carleton,Construct a detached garage,0,22400,1120,1408650,Construction,2014-11-26
51,YORK ST,K1N 9B7,Ward 12,,,LARIVIERE CONSTRUCTION Ontario Ltd.,Retail,Old Ottawa,Exterior alterations to a 2 storey retail building (modifications to handicap ramp on the east entrance),0,20000,108,1408651,Construction,2014-11-26
4311,IVY ACRES RD,,Ward 5,,PART LOT 16,M. SULLIVAN & SON LTD.,Demolition,West Carleton,Demolish a 1 storey detached dwelling,-1,1000,-1450,1408652,Demolition,2014-11-26
4311,IVY ACRES RD,,Ward 5,,PART LOT 16,GUILDCREST BUILDING CORPORATION,Single,West Carleton,Construct a 1 storey detached dwelling,1,163801,1102,1408653,Construction,2014-11-26
54,CLEGG ST,K1S 0H8,Ward 17,208,,***CONTRACTOR***,Single,Old Ottawa,Interior alterations and new cathedral roof in a 1 storey detached dwelling,0,25900,550,1408654,Construction,2014-11-26
1303,CHATTAWAY AVE,K1H 7S2,Ward 18,736,33,HUBERTS HEATING,Single,Old Ottawa,Install a woodstove in a 2 storey detached dwelling,0,4500,1,1408655,Construction,2014-11-26
433,KILSPINDIE RIDGE,,Ward 22,4M-1518,101,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 2800A The Whitney 2013 A,1,416192,2800,1408656,Construction,2014-11-26
396,KILSPINDIE RIDGE,,Ward 22,4M-1518,22,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 2600A Bancroft 2013 A,1,417678,2810,1408657,Construction,2014-11-26
400,KILSPINDIE RIDGE,,Ward 22,4M-1518,20,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 2600B Addington 2013 A,1,327453,2203,1408658,Construction,2014-11-26
99,BANK ST,K1P 6B9,Ward 14,4M-,,M & M INTERIOR CONTRACTING,Office,Old Ottawa,Interior alterations on the 10th & 11th  floors of a 15 storey office building,0,151025,6458,1408659,Construction,2014-11-26
7165,FERNBANK RD,K2S 1B6,Ward 21,,PART LOT 15,TOP HAT HOME COMFORT SERVICES,Single,Goulbourn,Install a fireplace insert in a 2 storey detached dwelling (main floor),0,4200,0,1408660,Construction,2014-11-26
275,SLATER ST,K1P 5H9,Ward 14,3922,27 to 31,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on the 12th floor of a 21 storey office building,0,21000,2152,1408661,Construction,2014-11-26
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1 to 10,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit up on the 3rd floor of a 3 storey retail building (Rideau Centre, Unit 329B, Michael Kors)",0,250000,3498,1408662,Construction,2014-11-26
3700,DOWNPATRICK RD,K1V 8Y9,Ward 10,4M-129,,CONTRACTOR UNKNOWN,Mixed,Gloucester,Construct a 3 storey mixed use building with 10 dwelling units,10,1503882,14575,1408663,Construction,2014-11-26
3700,DOWNPATRICK RD,K1V 8Y9,Ward 10,4M-129,,CONTRACTOR UNKNOWN,Stacked Rowhouse,Gloucester,Construct a 3 storey block of 3 rowhouse dwellings & construct a 3 storey 4 unit stacked dwelling,7,952517,9125,1408664,Construction,2014-11-26
48,CHARTWELL AVE,K2G 6L7,Ward 9,4M-1004,83,PROTECTIVE PLUMBING CANADA,Single,Nepean,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1408667,Construction,2014-11-26
130,BELL ST N,K1R 7C9,Ward 14,2545,9,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey accessory garage,0,6000,-400,1408668,Demolition,2014-11-26
3318,DREW HENRY DR,K0A 2W0,Ward 20,4M-657,29,HICKORY DICKORY DECKS - OTTAWA EAST,Single,Osgoode,Replace deck at the front of a 2 storey detached dwelling,0,1000,50,1408670,Construction,2014-11-26
236,HARCOURT AVE,K2B 5C3,Ward 7,407,224,2379244 ONTARIO INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2,598573,4027,1408671,Construction,2014-11-26
238,HARCOURT AVE,K2B 5C3,Ward 7,407,224,2379244 ONTARIO INC.,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling,2,598573,4027,1408671,Construction,2014-11-26
578,SOMERSET ST W,K1R 5K2,Ward 14,30671,11,CONTRACTOR UNKNOWN,Single,Old Ottawa,Rebuild a second storey balcony (rear yard),0,10000,236,1408672,Construction,2014-11-26
21,RUTHERGLEN TERR,K2K 3A5,Ward 4,4M-1024,112,***CONTRACTOR***,Single,Kanata,Interior alterations to finish basement in a 2 storey detached dwelling,0,6000,267,1408673,Construction,2014-11-26
300,NELSON ST,K1N 7S4,Ward 12,14349,2,TOP HAT,Semi - Detached,Old Ottawa,Install a woodstove in a 2 storey semi-detached dwelling (1st floor),0,5000,20,1408674,Construction,2014-11-27
22,HENFIELD AVE,K2J 1J8,Ward 3,M189,17,***CONTRACTOR***,Single,Nepean,Exterior alterations to a 2 storey detached dwelling (foundation repairs),0,3000,0,1408675,Construction,2014-11-27
704,BRIERWOOD AVE,K2A 2J2,Ward 15,469,16,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition (side yard) and interior alterations on the 1st floor of a 2 storey detached dwelling,0,73716,398,1408676,Construction,2014-11-27
2717,STEVENAGE DR,K1G 3N2,Ward 10,,3,MCDONALD BROS. CONSTRUCTION INC..,Industrial,Gloucester,Construct a 2 storey industrial  building (Urban Quarry),0,3658249,43872,1408677,Construction,2014-11-27
255,NEPEAN ST,K2P 0B7,Ward 14,2996,27,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Exterior alterations to repair foundation and to reinstate brick vaneer on the east wall .,0,24000,0,1408678,Construction,2014-11-27
230,VIEWMOUNT DR,K2E 8B6,Ward 9,530290,,CONTRACTOR UNKNOWN,Industrial,Nepean,FOUNDATION with a 1 storey pre-manufactured  Hydro Building,0,188973,2396,1408679,Construction,2014-11-27
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1 to 10,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit up on the 2nd floor of a 3 storey retail building (Rideau Centre, Unit 295, Lush Cosmetics)",0,100000,1005,1408680,Construction,2014-11-27
93,MALHOTRA CRT,K1V 1K3,Ward 16,4M-947,11,GREENMARK BUILDERS INC.,Single,Old Ottawa,Interior/exterior alterations to a 2 storey detached dwelling,0,180000,2049,1408682,Construction,2014-11-27
5580,DALMENY RD,K0A 2W0,Ward 20,,36,CONTRACTOR UNKNOWN,Single,Osgoode,Install a woodstove on the 1st floor of a 1.5 storey detached dwelling,0,5000,0,1408683,Construction,2014-11-27
80,ELGIN ST,K1P 5K7,Ward 14,3922,28 29,PARANIS CONSTRUCTION INC.,Office,Old Ottawa,Exterior alterations to an 8 storey office building (British High Commission),0,220000,0,1408684,Construction,2014-11-27
506,NEWBURGH PLACE,,Ward 3,,46,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,407905,3153,1408685,Construction,2014-11-27
436,ODESSA WAY,K2J 5X7,Ward 3,4M-,68,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,398652,2682,1408686,Construction,2014-11-27
3412,SUMMERBREEZE DR,K0A 2W0,Ward 20,4M-1457,23,THE FINISHING TOUCH CONSTRUCTION,Single,Osgoode,Construct a 1 storey detached dwelling,1,216271,1455,1408687,Construction,2014-11-27
162,NORICE ST,K2G 2Y4,Ward 8,,,CONTRACTOR UNKNOWN,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,10000,-1400,1408688,Demolition,2014-11-27
91,POLO LANE,K2M 2Y4,Ward 23,4M-1248,95,JOHN THE PLUMBER,Single,Kanata,PLUMBING PERMIT ONLY: Install a mainline backwater valve on the sanitary sewer in a 2 storey detached dwelling,0,0,0,1408689,Construction,2014-11-27
55,BREEZEHILL AVE N,K1Y 2H6,Ward 15,73,4,BELFOR PROPERTY RESTORATION,Retail,Old Ottawa,Interior/Exterior alterations to repair fire damage in a 1 storey auto repair garage (Ming Auto Service),0,92000,100,1408690,Construction,2014-11-27
8,DEERCHASE CRT,K2M 2R2,Ward 23,4M-902,,PROTECTIVE PLUMBING CANADA,Single,Kanata,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a detached dwelling (Mainline),0,2900,1,1408691,Construction,2014-11-27
1253,DONALD ST,K1J 8W3,Ward 11,26,20 23,MENRY DEVELOPMENT 2448785 ONTARIO LTD.,Retail,Gloucester,Tenant fit-up in a 1 storey mixed use building (H&R Block - Unit 9),0,30000,0,1408692,Construction,2014-11-27
1254,TARA DR,K2C 2H5,Ward 8,345926,706,CONSTRUCTION OUTAOUAIS,Single,Old Ottawa,Interior alterations on the 1st storey of a 1.5 storey dwelling,0,18000,0,1408693,Construction,2014-11-27
226,HERRICK DR,,Ward 5,,pt lot 27,D. WOOD CONSTRUCTION,Detached Garage/Shed,West Carleton,Construct a detached garage/work shop (rear yard),0,35000,384,1408694,Construction,2014-11-27
85,MURRAY ST,K1N 5M5,Ward 12,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 1st floor of a 4 storey mixed use building,0,160000,5683,1408695,Construction,2014-11-27
841,CONTOUR ST,K1W 0G6,Ward 2,4M-1450,14,***CONTRACTOR***,Single,Gloucester,Install an enclosure for a hot tub (rear yard),0,0,0,1408696,Pool Enclosure,2014-11-27
45,ROSEBERY AVE,K1S 1W1,Ward 17,71572,10,THE VILLAGE G.C.,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling,0,6800,53,1408697,Construction,2014-11-27
1095,CARLING AVE,K1Y 4P6,Ward 15,207509,61,CONTRACTOR UNKNOWN,Office,Old Ottawa,Install two structurally tied array of total 186 solar panels on the roof of a 5 storey building.,0,200000,0,1408698,Construction,2014-11-27
176,GLOUCESTER ST,K2P 0A6,Ward 14,4M-2996,35,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up in a 4 storey office building with retail on the ground floor (Unit 200, 2nd floor, Klipfolio Inc)",0,177000,2600,1408700,Construction,2014-11-28
11,MEADOWLANDS DR W,K2G 2R1,Ward 8,299087,24,JEFF HAYES CONTRACTING,Single,Nepean,Construct a 1 storey addition on a 1 storey detached dwelling (rear yard),0,29728,200,1408701,Construction,2014-11-28
16,BANNER RD,K2H 5T2,Ward 9,485324,48,CONTRACTOR UNKNOWN,Single,Nepean,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,32000,925,1408702,Construction,2014-11-28
4606,STONECREST RD,K0A 3M0,Ward 5,,W PART LOT 19,TOP HAT HOME COMFORT SERVICES,Single,West Carleton,Install a fireplace insert in a 1 storey detached dwelling (basement),0,4347,0,1408703,Construction,2014-11-28
925,BELFAST RD,K1G 0Z4,Ward 18,4M-725,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations in a 1 storey retail building (OC Transpo - formerly Euro Tile & Stone),0,2100000,14000,1408704,Construction,2014-11-28
319,MCRAE AVE,,Ward 15,,32,BROCCOLINI CONSTRUCTION,Mixed,Old Ottawa,SUPERSTRUCTURE ONLY - Construct a 9-storey mixed use building (7-storey residential tower and 5-storey office tower on 2-storey podium - residential/office/retail use),139,36749930,259270,1408705,Construction,2014-11-28
1252,NOTTING HILL AVE,K1V 6T7,Ward 16,M-24,312,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 1/2 storey detached dwelling,-1,15000,-685,1408706,Demolition,2014-11-28
4,LYALL ST,K2E 5G6,Ward 9,4M-310509,145,CONTRACTOR UNKNOWN,Single,Nepean,Install a woodburning insert in a 2 storey detached dwelling (main floor),0,4600,360,1408707,Construction,2014-11-28
6160,VOYAGEUR DR,K1C 2W3,Ward 1,4M-216,374,L3 BUILDERS,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,21070,567,1408708,Construction,2014-11-28
6,BRANCHWOOD ST,K2G 6X9,Ward 22,4M-1140,132,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,14492,390,1408709,Construction,2014-11-28
431,KILSPINDIE RIDGE,,Ward 22,4M-1518,100,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 1900E Touchstone 2013,1,286280,1926,1408710,Construction,2014-11-28
250,TREMBLAY RD,K1G 3J8,Ward 18,320,58-71,M&M CONTRACTING,Office,Old Ottawa,Interior alterations on the 1st and 2nd floor of a 6 storey office building (PIPSC),0,75000,1615,1408712,Construction,2014-11-28
912,BANK ST,K1S 3W6,Ward 17,26085,24,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a 1 storey addition at the side and at the front  of an existing 1 storey restaurant (Kettleman's Bagels),0,61697,604,1408713,Construction,2014-11-28
605,EASTVALE DR,K1J 6Z4,Ward 11,824,473,***CONTRACTOR***,Single,Gloucester,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,10000,1000,1408714,Construction,2014-11-28
164,MAIN ST,K1S 1C2,Ward 17,,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Tenant fit up on 1st floor of a 3 storey mixed use building (Subway),0,65000,1822,1408715,Construction,2014-11-28
176,RIDEAU ST,K1N 5X6,Ward 12,3922,20,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Installation of kitchen exhaust system.,0,20000,399,1408716,Construction,2014-11-28
1500,SHEA RD,K2S 0B2,Ward 6,,,CONTRACTOR UNKNOWN,Institutional,Goulbourn,Adjustments to the car charging stations and related electrical work (Goulbourn Recreation Complex),0,35000,17360,1408717,Construction,2014-11-28
13,BARRAN ST,K2J 1G3,Ward 3,M105,59,TOP HAT HOME COMFORT SERVICES,Single,Nepean,Install a fireplace insert in a 1 storey detached dwelling,0,5000,10,1408718,Construction,2014-11-28
2700,CONN ST,K2B 7C7,Ward 7,227,6,LEGACY HOMES,Duplex,Old Ottawa,Construct a secondary dwelling unit in a 2 storey duplex (basement),1,25000,410,1408719,Construction,2014-11-28
985,GREAT LAKES AVE,K2K 0H6,Ward 4,4M-1325,,CONTRACTOR UNKNOWN,Apartment,Kanata,SUPERSTRUCTURE ONLY - Construct a 5 and a 12 storey apartment building with underground parking,0,2954554,26503,1408720,Construction,2014-11-28
1203,MARITIME WAY,K2K 0H5,Ward 4,4M-1325,,CONTRACTOR UNKNOWN,Apartment,Kanata,SUPERSTRUCTURE ONLY - Construct a 5 and a 12 storey apartment building with underground parking,0,2954554,26503,1408720,Construction,2014-11-28
76,LAVAL ST,K1L 7Z6,Ward 12,101,65,"YAZBECK, JOHN",Single,Vanier,Foundation repair of a 1 storey detached dwelling,0,2000,108,1408721,Construction,2014-11-28
879,HIAWATHA PARK RD,K1C 2Z6,Ward 1,,,CONTRACTOR UNKNOWN,Apartment,Gloucester,Install 4 electromagnetic locks in a 4 storey seniors residence,0,3800,0,1408722,Construction,2014-11-28
2652,DON ST,K2B 6Y3,Ward 7,427924,32,***CONTRACTOR***,Apartment,Old Ottawa,Legalize the basement apartment to create a secondary dwelling unit in a duplex.  Interior alterations on the 1st and 2nd floor of a 2 storey multi-unit residential building.,1,14086,640,1408723,Construction,2014-11-28
