ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
72,NUTTING CRES,,Ward 22,,21,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,"Construct a block of 4, 2 storey rowhouses with attached garages. Models: Magellan 2010, Thompson 2010 (x2), & Drake 2010.",4,509975,8179,1207762,Construction,2012-11-09
74,NUTTING CRES,,Ward 22,,21,URBANDALE CONSTRUCTION,Rowhouse,Gloucester,"Construct a block of 4, 2 storey rowhouses with attached garages. Models: Magellan 2010, Thompson 2010 (x2), & Drake 2010.",4,509975,8179,1207762,Construction,2012-11-09
4615,BOUNDARY RD,K4B 1P5,Ward 19,,17,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a detached garage in the side yard of a detached dwelling,0,30000,603,1207763,Construction,2012-11-09
1056,FALAISE RD,,Ward 16,489,7,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached 2 car garage,1,280000,4082,1207764,Construction,2012-11-09
1015,BANK ST,K1S 3W7,Ward 17,26085,PT LOTS 17-18,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey institutional building (Eddie Friel Centre),0,100000,-4090,1207765,Demolition,2012-11-09
30,LEWIS ST,K2P 0S3,Ward 14,15558,62,"LAURIN, JAMIE",Single,Old Ottawa,Construct a deck at the front of a detached dwelling,0,4500,122,1207766,Construction,2012-11-09
203,BREEZEHILL AVE N,K1Y 2J1,Ward 15,92 1/2,35,***CONTRACTOR***,Detached Garage/Shed,Old Ottawa,Construct a 1 storey detached garage,0,10560,528,1207767,Construction,2012-11-09
203,BREEZEHILL AVE N,K1Y 2J1,Ward 15,92,35-36,***CONTRACTOR***,Single,Old Ottawa,Remove existing rear addition and reconstruct a 2 storey addition at the side of a 2 storey semi-detached dwelling,0,180000,422,1207768,Construction,2012-11-09
269,LAURIER AVE W,K1A 0P8,Ward 14,3922,38 39 and 40,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 18th floor of an 18 storey office building,0,10000,2153,1207769,Construction,2012-11-09
95,INVERKIP AVE,K1T 4B9,Ward 10,4M-997,13,STEAMATIC,Rowhouse,Old Ottawa,Remove and replace 2nd storey due to fire damage to a 2 storey rowhouse,0,200000,1560,1207770,Construction,2012-11-09
503,DAWSON AVE,K1Z 5V6,Ward 15,448,8,STEAMATIC,Single,Old Ottawa,Interior alterations due to fire in a 2 storey detached dwelling,0,71000,1300,1207771,Construction,2012-11-09
9,TRINITY DR,K2H 6H3,Ward 8,425894,755,CONTRACTOR UNKNOWN,Single,Nepean,Exterior alterations to add a door at the side of a 1 storey detached dwelling,0,4500,39,1207772,Construction,2012-11-09
850,SEYTON DR,K2H 9G7,Ward 8,M230,,VISIO ENERGY INC,Rowhouse,Nepean,Install 46 solar panels on the roof of a 2 storey rowhouse co-operative (Eileen Tallman Co-op),0,70000,800,1207773,Construction,2012-11-09
6536,HARVEST GROVE DR,K4P 1E9,Ward 20,4M-646,19,TEGO CORP,Single,Osgoode,Interior alterations on the 1st floor of a 1 storey detached dwelling,0,25000,134,1207774,Construction,2012-11-09
102,CORMACK CIR,K2J 5R9,Ward 22,4M-1437,109,"BAROUD, MICHEL",Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,10000,520,1207775,Construction,2012-11-09
6724,CHRIS TIERNEY PRIV,K4P 1H4,Ward 20,,S PT LOT 15,2318970 ON INC. C.O.B. AS MEADOWLANDS VILLAGE MOBILE HOME PARK,Single,Osgoode,Construct 1 storey modular home,1,80000,1604,1207776,Construction,2012-11-09
410,HARESFIELD CRT,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Custom Cambridge III 2010 A,Stirling III 2010 A,Regent III 2010 3 Bed,Queensby III 2010 A,Wembley III 2010 A,Cambridge III 2010 A",6,670550,8795,1207777,Construction,2012-11-09
412,HARESFIELD CRT,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Custom Cambridge III 2010 A,Stirling III 2010 A,Regent III 2010 3 Bed,Queensby III 2010 A,Wembley III 2010 A,Cambridge III 2010 A",6,670550,8795,1207777,Construction,2012-11-09
414,HARESFIELD CRT,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Custom Cambridge III 2010 A,Stirling III 2010 A,Regent III 2010 3 Bed,Queensby III 2010 A,Wembley III 2010 A,Cambridge III 2010 A",6,670550,8795,1207777,Construction,2012-11-09
416,HARESFIELD CRT,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Custom Cambridge III 2010 A,Stirling III 2010 A,Regent III 2010 3 Bed,Queensby III 2010 A,Wembley III 2010 A,Cambridge III 2010 A",6,670550,8795,1207777,Construction,2012-11-09
418,HARESFIELD CRT,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Custom Cambridge III 2010 A,Stirling III 2010 A,Regent III 2010 3 Bed,Queensby III 2010 A,Wembley III 2010 A,Cambridge III 2010 A",6,670550,8795,1207777,Construction,2012-11-09
420,HARESFIELD CRT,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Custom Cambridge III 2010 A,Stirling III 2010 A,Regent III 2010 3 Bed,Queensby III 2010 A,Wembley III 2010 A,Cambridge III 2010 A",6,670550,8795,1207777,Construction,2012-11-09
841,CONTOUR ST,K1W 0G6,Ward 2,,TS14,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 35-17 Cranbrook 2009 A,1,131730,1739,1207778,Construction,2012-11-09
1611,BANK ST,K1V 7Y8,Ward 18,M23,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations in a 1 storey retail building (Tim Hortons),0,210000,1903,1207779,Construction,2012-11-09
216,LENNOX PARK AVE,K1G 0K4,Ward 18,567,167,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition at the front of a 2 storey detached dwelling,0,27000,218,1207781,Construction,2012-11-09
1375,PRINCE OF WALES DR,K2C 3L5,Ward 16,32,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Exterior repairs to a parking garage,0,1200000,25833,1207782,Construction,2012-11-09
679,DEANCOURT CRES,K4A 3E1,Ward 1,4M-,,CONTRACTOR UNKNOWN,Institutional,Cumberland,Install 741solar panels and 215 anchors on the roof of a 1 storey school (Fallingbrook Elementary School),0,168633,0,1207783,Construction,2012-11-09
500,TERMINAL AVE,K1G 0Z3,Ward 18,4M-1283,,BONDFIELD CONSTRUCTION COMPANY LTD,Retail,Old Ottawa,Install 1378 solar panels with 125 restraint anchors on the roof of a 2 storey retail building (Controlex),0,152070,0,1207784,Construction,2012-11-09
1708,GREY NUNS DR,K1C 1C1,Ward 1,889,,BONDFIELD CONSTRUCTION COMPANY LTD,Institutional,Gloucester,Install 260 solar panels with 47 restraint anchors on the roof of an institutional building (Convent Glen Elementary School),0,59900,0,1207785,Construction,2012-11-09
975,ORLEANS BLVD,K1C 2Z5,Ward 1,,,BONDFIELD CONSTRUCTION COMPANY LTD,Institutional,Gloucester,Install 520 solar panels with 67 restraint anchors on the roof of an institutional building (Cairine Wilson Secondary School),0,83768,0,1207786,Construction,2012-11-09
27,MOODIE DR,K2H 8G1,Ward 7,,PT 11,CONTRACTOR UNKNOWN,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,40000,-1356,1207787,Demolition,2012-11-09
227,VISION ST,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon III 2010 A,Wimbledon III 2010 A,Bexley III 2010 A,Wimbledon III 2010 A",4,485955,6370,1207788,Construction,2012-11-09
229,VISION ST,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon III 2010 A,Wimbledon III 2010 A,Bexley III 2010 A,Wimbledon III 2010 A",4,485955,6370,1207788,Construction,2012-11-09
231,VISION ST,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon III 2010 A,Wimbledon III 2010 A,Bexley III 2010 A,Wimbledon III 2010 A",4,485955,6370,1207788,Construction,2012-11-09
233,VISION ST,,Ward 22,,,CLARIDGE HOMES (RIVER ROAD) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon III 2010 A,Wimbledon III 2010 A,Bexley III 2010 A,Wimbledon III 2010 A",4,485955,6370,1207788,Construction,2012-11-09
309,JAMES ST,K1R 5M8,Ward 14,30671,PT 5,CONTRACTOR UNKNOWN,Single,Old Ottawa,Replace a deck at the rear of a 2 1/2 storey detached dwelling,0,1600,160,1207789,Construction,2012-11-09
25,WOODRIDGE CRES,K2B 7T4,Ward 7,465465,,CONTRACTOR UNKNOWN,Apartment,Nepean,Minor repairs to the underground parking garage in a 7 storey apartment building,0,41046,5000,1207790,Construction,2012-11-09
37,WESTPARK DR,K1B 3G6,Ward 2,805,396,OAKWOOD BUILDERS,Single,Gloucester,Interior alterations to the kitchen and powder room on the 1st floor of a 2 storey detached dwelling,0,30000,255,1207791,Construction,2012-11-09
3,PINEVIEW RD,K2L 3G3,Ward 23,,33,OAKWOOD BUILDERS,Single,Kanata,Interior alteration to the bathrooms on 2nd floor of a 2 storey detached dwelling,0,20000,257,1207792,Construction,2012-11-09
829,MAPLECREST AVE,K2A 2Z7,Ward 7,498,5,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations in a 2 storey detached dwelling,0,6500,151,1207793,Construction,2012-11-09
646,MOORPARK AVE,K2M 0B5,Ward 23,4M-1383,,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garage (Models: Magnolia G 2011 Rev & Hawthorn 2011),2,278730,4532,1207794,Construction,2012-11-09
648,MOORPARK AVE,K2M 0H8,Ward 23,4M-1383,,TARTAN HOMES CORPORATION,Semi - Detached,Kanata,Construct a 2 storey semi-detached dwelling with attached garage (Models: Magnolia G 2011 Rev & Hawthorn 2011),2,278730,4532,1207794,Construction,2012-11-09
5044,OPEONGO RD,K0A 3M0,Ward 5,474,10,TOP HAT,Single,West Carleton,Install a wood burning fireplace insert on the 1st floor of 2 storey detached dwelling,0,5000,0,1207795,Construction,2012-11-09
3023,CEDARVIEW RD,K2J 4A8,Ward 3,4M610,,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING PERMIT ONLY: Install a grease trap in a 1 storey commercial building (Willy's Pizza),0,0,0,1207796,Construction,2012-11-09
601,FRASER AVE,K2A 2R6,Ward 15,M29,51,CONTRACTOR UNKNOWN,Single,Old Ottawa,Finish basement in a 2 storey detached dwelling,0,30000,800,1207797,Construction,2012-11-09
1015,BANK ST,K1S 3W7,Ward 17,26085,17-18,POMERLEAU,Institutional,Old Ottawa,EXCAVATION ONLY - Permit for excavation only within limits shown on site plan.,0,0,0,1207798,Construction,2012-11-09
830,OAKSIDE CRES,K2W 0A3,Ward 4,4M-1309,27,"PATERSON, JUSTIN",Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,12800,700,1207799,Construction,2012-11-13
100,TRAINYARDS DR,K1G 3S2,Ward 18,4M-1283,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Install 1105 solar panels with 74 restraint anchors on the roof of a 1 storey retail building,0,113433,0,1207800,Construction,2012-11-13
550,TERMINAL AVE,K1G 0Z3,Ward 18,4M-1283,,BONDFIELD CONSTRUCTION COMPANY LTD,Retail,Old Ottawa,Install 936 solar panels with 93 restraint anchors on the roof of a 2 storey retail building,0,135450,0,1207801,Construction,2012-11-13
32,HILLVIEW RD,K2H 5G5,Ward 7,4M-412421,129,INSTILE DESIGN BUILD,Single,Nepean,Interior alterations to alter kitchen wall in a 1 storey detached dwelling,0,4000,107,1207802,Construction,2012-11-13
302,BYRON AVE,K1Z 6Z1,Ward 15,309,44,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached 1 car garages,2,301000,3700,1207803,Construction,2012-11-13
304,BYRON AVE,,Ward 15,309,44,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached 1 car garages,2,301000,3700,1207803,Construction,2012-11-13
302,BYRON AVE,K1Z 6Z1,Ward 15,309,44,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling with attached carport,-1,5000,-1800,1207804,Demolition,2012-11-13
302,BYRON AVE,K1Z 6Z1,Ward 15,309,44,"MAISONNNEUVE, STEPHAN",Demolition,Old Ottawa,Demolish a 2 storey detached dwelling with attached carport,-1,5000,-1800,1207804,Demolition,2012-11-13
60,ROSWELL DR,K2J 0H1,Ward 22,4M1301,51,MERMAID POOLS (MERIVALE),Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1207805,Pool Enclosure,2012-11-13
474,ELGIN ST,K2P 2J6,Ward 14,4M-,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 1st floor of a 3 storey institutional building (Communications Room - Police Headquaters),0,800000,4435,1207806,Construction,2012-11-13
141,OLD COLONY RD,K2L 1M3,Ward 23,839,498,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on a City Sewer in a detached dwelling,0,0,0,1207807,Construction,2012-11-13
16,SPEARMAN LANE,K2L 1Y5,Ward 23,896,pt Lot 1190,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on a City Sewer in a detached dwelling,0,0,0,1207809,Construction,2012-11-13
20,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
22,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
24,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
26,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
28,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
30,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
32,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
34,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
36,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
38,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
40,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
42,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
44,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
46,MEACH PRIV,,Ward 6,4R-10461,24,DEMARCO CONSTRUCTION,Stacked Rowhouse,Goulbourn,"Construct a block of 14, 3 storey stacked rowhouses (East Block)",14,2250000,25392,1207810,Construction,2012-11-13
24,HALKIRK AVE,K2V 1B5,Ward 23,4M-956,30,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on a City Sewer in a detached dwelling,0,0,0,1207811,Construction,2012-11-13
1385,WOODROFFE AVE,K2G 1V8,Ward 8,,34-35,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior/exterior alterations in a 3 storey institutional building (Algonquin College),0,30000,592,1207812,Construction,2012-11-13
188,CARLETON AVE,K1Y 0J3,Ward 15,219 S,14,DOYLE HOMES,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,358700,4071,1207813,Construction,2012-11-13
190,CARLETON AVE,,Ward 15,219 S,14,DOYLE HOMES,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,358700,4071,1207813,Construction,2012-11-13
188,CARLETON AVE,K1Y 0J3,Ward 15,219,14,DOYLE HOMES,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,10000,-1800,1207814,Demolition,2012-11-13
30,HALKIRK AVE,K2V 1B5,Ward 23,4M-956,28,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on a City Sewer in a detached dwelling,0,0,0,1207815,Construction,2012-11-13
196,ISLAND PARK DR,K1Y 0A4,Ward 15,402,124,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2nd storey addition and a 2 storey rear addition to a 1 storey detached dwelling,0,180000,1873,1207816,Construction,2012-11-13
199,MCELROY DR,K2L 1Y2,Ward 23,896,1219,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on a City Sewer in a detached dwelling,0,0,0,1207817,Construction,2012-11-13
426,SIMPSON RD,K1H 5A9,Ward 18,672,42,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition at the rear of a 1 storey detached dwelling,0,91042,754,1207818,Construction,2012-11-13
18,TAJ CRT,K1G 5K7,Ward 10,4M-705,11,CONTRACTOR UNKNOWN,Single,Old Ottawa,Install solar panels on the roof of a detached dwelling,0,26000,200,1207819,Construction,2012-11-13
502,EGRET WAY,K2J 5V3,Ward 3,,75,TAMARACK DEVELOPMENTS CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 4316 2011 B,1,210410,2863,1207820,Construction,2012-11-13
22,SELWYN CRES,K2K 1N8,Ward 4,847,743,TOP HAT HOME COMFORT SERVICES,Single,Kanata,Install a fireplace insert on the main floor of a 2 storey detached dwelling,0,4600,0,1207821,Construction,2012-11-13
535,TERMINAL AVE,K1G 0Z2,Ward 18,4M1238,,T. A. PEGG PLUMBING AND HEATING LIMITED,Retail,Old Ottawa,PLUMBING ONLY - Install a mainline backflow preventer in a 1 storey restaurant (Wendy's & Tim Horton's),0,0,0,1207822,Construction,2012-11-13
3580,RIVERGATE WAY,K1V 1V5,Ward 16,,OCSCP 769,LUMON NORTH AMERICA INC.,Apartment,Old Ottawa,Install a balcony glazing system for 17 units in a 19 storey apartment building,0,128670,135,1207823,Construction,2012-11-13
141,WITHROW AVE,K2G 2J6,Ward 8,M-115,44,CONTRACTOR UNKNOWN,Demolition,Nepean,Demolish a 2 storey detached dwelling due to fire damage,-1,29000,-1720,1207824,Demolition,2012-11-13
6457,RUSSELL RD,K0A 1K0,Ward 19,4M-,PT LOT 1,ABSOLUTE RESTORATION & CONSTRUCTION INC,Single,Gloucester,Construct a 1 storey addition (attached garage) at the side of a detached dwelling,0,15000,1200,1207825,Construction,2012-11-13
765,HAZELNUT CRES,K1T 0K3,Ward 22,4M-1426,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached with attached garages  Models: Red Oak 2012,Red Oak 2012",2,316880,4180,1207826,Construction,2012-11-13
767,HAZELNUT CRES,K1T 0K3,Ward 22,4M-1426,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached with attached garages  Models: Red Oak 2012,Red Oak 2012",2,316880,4180,1207826,Construction,2012-11-13
898,RIVER RD,K4M 1B2,Ward 20,,27,CONTRACTOR UNKNOWN,Single,Gloucester,Enclose a 2nd storey deck to make un-heated 3 season room,0,12000,620,1207827,Construction,2012-11-13
20,TRADEWINDS DR,K2G 6Y5,Ward 22,4M-1153,46,***CONTRACTOR***,,Nepean,Enclosure of a hot tub in the rear yard of a detached dwelling,0,0,0,1207828,Pool Enclosure,2012-11-13
144,HAWTHORNE AVE,K1S 0B3,Ward 17,,,"WILLIAMS, NICK",Semi - Detached,Old Ottawa,Construct a 2nd storey addition above a 1 storey semi-detached dwelling,0,35000,0,1207829,Construction,2012-11-13
1288,KINGSTON AVE,K1Z 8L2,Ward 16,294,,SOLACITY INC.,Single,Old Ottawa,Install solar panels on the roof top of a 1 storey detached dwelling,0,24780,0,1207830,Construction,2012-11-13
78,KENORA ST,K1Y 3L1,Ward 15,M-48,2195,CONTRACTOR UNKNOWN,Single,Old Ottawa,Install a fireplace insert on the main floor of a detached dwelling,0,9000,100,1207832,Construction,2012-11-13
2071,PALMER AVE,K1H 5Z3,Ward 18,582,28,BENCKHUYSEN CONSTRUCTION,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached garage,1,350000,3265,1207834,Construction,2012-11-14
2071,PALMER AVE,K1H 5Z3,Ward 18,582,28,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,15000,-1300,1207837,Demolition,2012-11-14
101,PRINCESS AVE,,Ward 13,5R3576,,CONTRACTOR UNKNOWN,Commercial,Old Ottawa,Interior alterations to 2 storage buildings (NCC),0,150000,2109,1207838,Construction,2012-11-14
2123,CHALMERS RD,K1H 6K4,Ward 18,740,47,"WILSON, NICHOLAS",Single,Old Ottawa,Finish the basement in a 1 storey detached dwelling,0,40000,500,1207839,Construction,2012-11-14
432 /,PRESTON ST,K1S 4N4,Ward 14,38,pt lot 1514,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations on the 1st floor and change of use to a 2 storey mixed use building,0,3730,373,1207840,Construction,2012-11-14
67,HOPEWELL AVE,K1S 2Y9,Ward 17,115,pt lot 6,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition at the rear of a 2 storey detached dwelling,0,62170,265,1207841,Construction,2012-11-14
9,SANDWELL CRES,K2K 1V2,Ward 4,794,274,***CONTRACTOR***,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,2000,10,1207842,Construction,2012-11-14
335,REYNOLDS DR,K1E 1T1,Ward 1,,48,CAPITAL SOLAR POWER,Single,Cumberland,Install solar panels on the roof of a detached dwelling,0,20000,800,1207843,Construction,2012-11-14
10,CHARLOTTE ST,K1N 8K1,Ward 12,43586,pt lot 35,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Construct a deck at the side of a 2 storey rowhouse,0,1950,176,1207844,Construction,2012-11-14
1977,RONALD AVE,K1H 5H8,Ward 18,626,46,***CONTRACTOR***,Single,Old Ottawa,Finish the basement in a 1 storey detached dwelling,0,20000,150,1207845,Construction,2012-11-14
92,MEADOWLANDS DR W,K2G 2R8,Ward 8,305587,1,***CONTRACTOR***,Single,Nepean,Exterior alterations and extension of the front porch on a 1 storey detached dwelling,0,3500,100,1207846,Construction,2012-11-14
1636,RIVER RD,K4M 1B4,Ward 20,,8,CONTRACTOR UNKNOWN,Single,Osgoode,Finish the basement of a 2 storey detached dwelling,0,15000,800,1207847,Construction,2012-11-14
4707,DONNELLY DR,,Ward 21,,"PT 29, 30",CONTRACTOR UNKNOWN,Demolition,Rideau,"Demolish multiple buildings totaling 123,216 sq.ft.  Institutional/residential use.",0,154300,-123216,1207848,Demolition,2012-11-14
10,HEARST WAY,K2L 2P4,Ward 23,M-310,,2151890 ONTARIO INC.,Office,Kanata,Tenant fit-up in a 1 storey commercial building (Chubb Edwards),0,150000,12000,1207849,Construction,2012-11-14
147,MCLEOD ST,K2P 0Z6,Ward 14,30,B,1716471 ONTARIO INC,Detached Garage/Shed,Old Ottawa,Remove and replace an accessory garage at the rear of a 3 storey detached dwelling,0,40000,320,1207850,Construction,2012-11-14
22,SUTCLIFFE TERR,K2J 4R2,Ward 3,4M-886,pt lot 97,SOLATECH,Single,Nepean,Construct a 1 storey addition at the rear of a 2 storey detached dwelling,0,20000,165,1207851,Construction,2012-11-14
5637,OLD RICHMOND RD,,Ward 21,,,"BULLEN, SCOTT",Demolition,Nepean,Demolish 1 storey detached dwelling,-1,2000,-600,1207852,Demolition,2012-11-14
5635,OLD RICHMOND RD,,Ward 21,,6,GRIZZLY HOMES,Single,Nepean,Construct a 1 storey detached dwelling with attached garage,1,145500,1940,1207853,Construction,2012-11-14
24,KEMPSTER AVE,K2B 8B2,Ward 7,30,,***CONTRACTOR***,Single,Old Ottawa,Interior/ exterior alterations to relocate the front door and add a bay window at the front and rear of a 2 storey detached dwelling,0,1500,100,1207854,Construction,2012-11-14
3234,ROBERT DOWD ST,,Ward 20,393,64,CJ'S CONSTRUCTION,Single,Osgoode,Construct an addition at the rear of a 2 storey detached dwelling,0,20000,150,1207855,Construction,2012-11-14
132,DAGLAN CRES,,Ward 19,,,TAMARACK DEVELOPMENTS CORPORATION,Single,Cumberland,Construct a 2 storey detached dwelling with attached garage,1,259410,3563,1207856,Construction,2012-11-14
107,BAYSWATER AVE,K1Y 2G2,Ward 15,4M-,,RK PORTER GENERAL CONTRACTING,Single,Old Ottawa,Construct a 1 1/2 storey detached dwelling,1,300000,2756,1207857,Construction,2012-11-14
13,BERNIER TERR,K2L 2V1,Ward 23,4M352,59,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,13000,100,1207858,Construction,2012-11-14
34,SANDRIDGE RD,K1K 0A9,Ward 13,M83,197,OAKWOOD BUILDERS,Single,Old Ottawa,Exterior alterations to repair a roof on a 2 storey detached dwelling,0,15000,800,1207859,Construction,2012-11-14
66,GLENRILL PL,K2M 2T5,Ward 23,4M-1007,46,THE STOVE STORE,Single,Kanata,Install a pellet stove in the basement of a 2 storey detached dwelling,0,3500,0,1207860,Construction,2012-11-14
