ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
538,BARRICK HILL RD,K2M 0B4,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-4 2010 B,T9-8 2010 A,T9-5 2010 B,T9-4 2010 B,T9-8 2010 A",5,634305,8477,1202701,Construction,2012-05-15
540,BARRICK HILL RD,K2M 0B4,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-4 2010 B,T9-8 2010 A,T9-5 2010 B,T9-4 2010 B,T9-8 2010 A",5,634305,8477,1202701,Construction,2012-05-15
542,BARRICK HILL RD,K2M 0B4,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-4 2010 B,T9-8 2010 A,T9-5 2010 B,T9-4 2010 B,T9-8 2010 A",5,634305,8477,1202701,Construction,2012-05-15
639,WILLOWMERE WAY,K1T 0K1,Ward 22,,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached dwelling with attached garages  Models: White Cedar 2011 Std,Red Oak 2012",2,306900,4064,1202702,Construction,2012-05-15
641,WILLOWMERE WAY,K1T 0K1,Ward 22,,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 storey semi-detached dwelling with attached garages  Models: White Cedar 2011 Std,Red Oak 2012",2,306900,4064,1202702,Construction,2012-05-15
629,HIGHLAND AVE,K2A 2K2,Ward 15,351,58,KENWOOD HOMES INC,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached garage,1,525000,1076,1202703,Construction,2012-05-15
629,HIGHLAND AVE,K2A 2K2,Ward 15,351,58,KENWOOD HOMES INC,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,3000,-700,1202704,Demolition,2012-05-15
1272,RANDALL AVE,K1H 7R1,Ward 18,594,10 RANDALL S,***CONTRACTOR***,Single,Old Ottawa,Interior/exterior alterations to repair the roof on a 2 storey single family dwelling,0,15000,807,1202705,Construction,2012-05-15
544,BARRICK HILL RD,K2M 0B4,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-3 2010 B,T9-5 2010 B,T9-8 2010 B",4,492430,6563,1202706,Construction,2012-05-15
546,BARRICK HILL RD,K2M 0B4,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-3 2010 B,T9-5 2010 B,T9-8 2010 B",4,492430,6563,1202706,Construction,2012-05-15
548,BARRICK HILL RD,K2M 0B4,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-3 2010 B,T9-5 2010 B,T9-8 2010 B",4,492430,6563,1202706,Construction,2012-05-15
550,BARRICK HILL RD,K2M 0B4,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-3 2010 B,T9-5 2010 B,T9-8 2010 B",4,492430,6563,1202706,Construction,2012-05-15
654,VALIN ST,K4A 3S9,Ward 19,,PT BLK 5,MERMAID POOLS - OGILVIE ROAD,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202707,Pool Enclosure,2012-05-15
1479,QUEENSDALE AVE,,Ward 10,326,,6829821 CANADA INC.,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage,1,183850,2318,1202708,Construction,2012-05-15
2033,OGILVIE RD,K1J 7P1,Ward 11,591,135,***CONTRACTOR***,Single,Gloucester,Interior alterations to a 1 storey detached dwelling; remove a loadbearing wall and add a shower,0,1000,30,1202709,Construction,2012-05-15
1200,ST. LAURENT BLVD,K1K 4K9,Ward 13,4M-,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations on the 1st floor of a 2 storey retail building (Caseware),0,50000,3300,1202710,Construction,2012-05-15
1967,RIVERSIDE DR,K1H 7W9,Ward 18,,PT LOTS 15 AND 16,GRAEBECK CONSTRUCTION LTD,Institutional,Old Ottawa,Interior alterations in the basement of a 6 storey institutional building (The Ottawa Hospital - Riverside Campus),0,35000,86,1202711,Construction,2012-05-15
720,SEVENOAK AVE,K2M 0B3,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-3 2010 A,T9-5 2010 A",6,700090,9292,1202712,Construction,2012-05-15
722,SEVENOAK AVE,K2M 0B3,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-3 2010 A,T9-5 2010 A",6,700090,9292,1202712,Construction,2012-05-15
724,SEVENOAK AVE,K2M 0B3,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-3 2010 A,T9-5 2010 A",6,700090,9292,1202712,Construction,2012-05-15
726,SEVENOAK AVE,K2M 0B3,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-3 2010 A,T9-5 2010 A",6,700090,9292,1202712,Construction,2012-05-15
728,SEVENOAK AVE,K2M 0B3,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-3 2010 A,T9-5 2010 A",6,700090,9292,1202712,Construction,2012-05-15
730,SEVENOAK AVE,K2M 0B5,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-3 2010 A,T9-5 2010 A",6,700090,9292,1202712,Construction,2012-05-15
1231,AGINCOURT RD,K2C 2J3,Ward 8,345926,694,MERMAID POOLS (MERIVALE),Single,Old Ottawa,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202713,Pool Enclosure,2012-05-15
4100,CARACOURT DR,K0A 2W0,Ward 20,,PT LOT 39,GUILDCREST HOMES,Single,Osgoode,Construct a 1 storey detached dwelling (Modular Home),1,180000,1496,1202714,Construction,2012-05-15
847,GIANT CEDARS CRES,K1V 1P1,Ward 22,4M-993,9,JUST BASEMENTS,Single,Gloucester,Finish a basement in a 2 storey detached dwelling,0,45000,870,1202715,Construction,2012-05-15
20,ALAMEDA WAY,K2J 5B4,Ward 3,4M-1079,,MERMAID POOLS (MERIVALE),Single,Nepean,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202716,Pool Enclosure,2012-05-15
79,JAVA ST,K1Y 3L5,Ward 15,M48,2205,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling.,0,40000,118,1202717,Construction,2012-05-15
120,UNIVERSITE PRIV,,Ward 12,3613,1-4,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 1st floor of a 15 storey institutional building,0,285000,1776,1202718,Construction,2012-05-15
2171,MONTEITH ST,K1G 2V2,Ward 18,728,PT LOT 760,OTTAWA SOLAR POWER INC.,Single,Old Ottawa,Install solar panels on the roof a 2 storey detached dwelling,0,3000,969,1202719,Construction,2012-05-15
272,FROME ST,K0A 1X0,Ward 5,4M-815,12,***CONTRACTOR***,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,200000,1820,1202720,Construction,2012-05-15
42,SIOUX CRES,K2H 7E5,Ward 8,485692,90,CONTRACTOR UNKNOWN,Single,Nepean,Interior alterations in the basement of a 2 storey detached dwelling,0,30000,258,1202721,Construction,2012-05-15
733,SEVENOAK AVE,,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-5 2010 B,T9-3 2010 A,T9-6 2010 B",6,708680,9395,1202724,Construction,2012-05-15
735,SEVENOAK AVE,,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-5 2010 B,T9-3 2010 A,T9-6 2010 B",6,708680,9395,1202724,Construction,2012-05-15
737,SEVENOAK AVE,,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-5 2010 B,T9-3 2010 A,T9-6 2010 B",6,708680,9395,1202724,Construction,2012-05-15
739,SEVENOAK AVE,,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-5 2010 B,T9-3 2010 A,T9-6 2010 B",6,708680,9395,1202724,Construction,2012-05-15
741,SEVENOAK AVE,,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-5 2010 B,T9-3 2010 A,T9-6 2010 B",6,708680,9395,1202724,Construction,2012-05-15
743,SEVENOAK AVE,,Ward 23,4M-1383,,MONARCH CORPORATION,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-3 2010 B,T9-5 2010 A,T9-5 2010 B,T9-3 2010 A,T9-6 2010 B",6,708680,9395,1202724,Construction,2012-05-15
548,MERKLEY DR,K4A 1N5,Ward 1,50M-96,32,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a 1 storey addition at the rear of a 2 storey detached dwelling,0,18000,240,1202725,Construction,2012-05-15
4036,CARP RD,K0A 1L0,Ward 5,,21,***CONTRACTOR***,Detached Garage/Shed,West Carleton,Construct a shed at the rear of a 1 storey detached dwelling,0,40000,520,1202726,Construction,2012-05-15
38,SHOREHAM AVE,K2G 3T7,Ward 9,645570,,***CONTRACTOR***,Single,Nepean,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,800,10,1202727,Construction,2012-05-15
2937,OLD MAPLE LANE,,Ward 5,8,PT LOT 2,MAPLE LEAF HOMES DESIGN AND CONSTRUCTION INC.,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,350000,1959,1202728,Construction,2012-05-15
170,GYRFALCON CRES,K2M 2Z6,Ward 23,4M-1219,20,***CONTRACTOR***,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,5000,600,1202729,Construction,2012-05-15
288,CENTREPOINTE DR,K2G 5Y6,Ward 8,4R-9352,PT LOT 42,LM CONSTRUCTION,Single,Nepean,Interior alterations to finish a basement in a 2 storey detached dwelling,0,21000,1400,1202731,Construction,2012-05-16
135,COPPERWOOD ST,K1C 7S1,Ward 1,4M-1250,55,***CONTRACTOR***,Single,Gloucester,Interior alterations to the laundry room/powder room on the 1st floor of a 2 storey detached dwelling,0,1179,79,1202732,Construction,2012-05-16
7077,BUSH DR,K4P 1M8,Ward 20,4M-707,87,INSIDE OUT CARPENTRY,Single,Osgoode,Construct a deck at the rear of a 2 storey detached dwelling,0,3000,270,1202733,Construction,2012-05-16
123,ABETTI RDG,K2J 0Y6,Ward 3,,,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Nepean,"Construct a 2 Storey Semi - Detached with attached garages  Models: S-4 2007 STD,S-4 2007 STD",2,257900,3352,1202734,Construction,2012-05-16
125,ABETTI RDG,K2J 0Y6,Ward 3,,,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Nepean,"Construct a 2 Storey Semi - Detached with attached garages  Models: S-4 2007 STD,S-4 2007 STD",2,257900,3352,1202734,Construction,2012-05-16
18,VANIER RD,K2H 7P3,Ward 8,,11,PARKBRIDGE LIFESTYLE COMMUNITIES INC EASTERN ACCOUNT,Single,Nepean,Remove and replace 1 storey mobile home dwellling (Modular Home),0,75000,958,1202735,Construction,2012-05-16
2006,HOLLYBROOK CRES,K1J 7Y6,Ward 11,837,804S,CAMPBELL POOLS,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202736,Pool Enclosure,2012-05-16
233,DENALI WAY,K2S 0N1,Ward 6,4M-1372,86,***CONTRACTOR***,Single,Goulbourn,Construct a deck at the rear of a 2 storey detached dwelling,0,15000,1000,1202737,Construction,2012-05-16
28,GRANT ST,,Ward 15,207,5,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,"Construct a block of 3, 3 storey rowhouses with attached garages",3,585000,4500,1202738,Construction,2012-05-16
30,GRANT ST,,Ward 15,207,5,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,"Construct a block of 3, 3 storey rowhouses with attached garages",3,585000,4500,1202738,Construction,2012-05-16
32,GRANT ST,,Ward 15,207,5,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,"Construct a block of 3, 3 storey rowhouses with attached garages",3,585000,4500,1202738,Construction,2012-05-16
512,LEIMERK CRT,,Ward 21,4M-1441,7,***CONTRACTOR***,Single,Rideau,Construct a 2 storey detached dwelling with attached garage,1,375000,3500,1202739,Construction,2012-05-16
183,WILBROD ST,K1N 6L4,Ward 12,6,7 to 8,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Construct a 3 storey addition and staircase at the rear of a 4 unit, 3 storey apartment building",0,275000,1008,1202740,Construction,2012-05-16
522,MANSFIELD AVE,K2A 2S9,Ward 15,M29,331,MONA-CON PROJ MG,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached 1 car garage,1,600000,3005,1202741,Construction,2012-05-16
522,MANSFIELD AVE,K2A 2S9,Ward 15,M-29,331,HARDLING HOLDINGS/ GERHARD LINSE DESIGN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,5000,-1200,1202742,Demolition,2012-05-16
2450,RIVER RD,K4M 1B4,Ward 20,,19,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct a detached garage in rear yard of a 1 storey detached dwelling,0,10000,960,1202743,Construction,2012-05-16
2210,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Apartment,Cumberland,"Construct a 3 storey, 16 unit apartment building",16,1194480,17060,1202744,Construction,2012-05-16
2214,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Apartment,Cumberland,"Construct a 3 storey, 16 unit apartment building",16,1194480,17060,1202744,Construction,2012-05-16
2218,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2220,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2222,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2224,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2226,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2228,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2230,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2232,TENTH LINE RD,,Ward 19,,2,MINTO COMMUNITIES INC.,Stacked Rowhouse,Cumberland,"Construct a block of 8, 3 storey stacked rowhouses",8,763070,10901,1202745,Construction,2012-05-16
2450,RIVER RD,K4M 1B4,Ward 20,,19,***CONTRACTOR***,Single,Osgoode,Construct a 1 storey detached dwelling,1,325000,1750,1202746,Construction,2012-05-16
207,MADHU CRES,K2C 4J2,Ward 16,4M1258,80,CAMPANALE HOMES,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached 2 car garage Model: Custom Chancellor,1,218402,2779,1202747,Construction,2012-05-16
551,MONTREAL RD,K1K 0V1,Ward 13,,,CONSTRUCTION JOS PELLETIER LTEE,Retail,Old Ottawa,Tenant fit up in a 1 storey office building ( Royal Bank),0,150000,4704,1202748,Construction,2012-05-16
1897,ROSEWIND CRT,K1C 7E3,Ward 2,4M-697,20,CAMPBELL POOLS,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202749,Pool Enclosure,2012-05-16
257,STARLIGHT PL,,Ward 21,4M1227,8,PARKVIEW HOMES,Single,Goulbourn,Construct a 1 storey detached dwelling with attached garages,1,130000,1594,1202750,Construction,2012-05-16
1,ELM CRES,,Ward 6,528,8,***CONTRACTOR***,Single,Goulbourn,Construct a 1 storey detached dwelling with an attached garages,1,169000,1500,1202751,Construction,2012-05-16
4687,RUISSELLET RD,K4B 1J1,Ward 19,,18,CONTRACTOR UNKNOWN,Single,Cumberland,Replace existing furnace in the basement of a 1 storey detached dwelling,0,6000,187,1202753,Construction,2012-05-16
19,PACER PL,K2M 1B1,Ward 23,M 182,PT LOT 82,***CONTRACTOR***,Single,Kanata,Enclosure of an above ground pool in rear yard of a detached dwelling,0,0,0,1202754,Pool Enclosure,2012-05-16
2165,WORKMAN AVE,K2A 0A7,Ward 15,4M-28,131,FALSETTO HOMES,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,400000,4400,1202755,Construction,2012-05-16
2169,WORKMAN AVE,K2A 0A7,Ward 15,4M-28,131,FALSETTO HOMES,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,400000,4400,1202755,Construction,2012-05-16
2167,WORKMAN AVE,K2A 0A7,Ward 15,28,131,MIROCA DESIGN CONSULTING SERVICES INC.,Demolition,Old Ottawa,Demolish a 2 storey single detached dwelling,-1,5000,-1000,1202756,Demolition,2012-05-16
5,BRIGGS AVE,K2E 6W2,Ward 9,299597,11,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 2 storey detached dwelling with attached garages,1,300000,4629,1202757,Construction,2012-05-16
6956,VIOLA ST,K0A 2T0,Ward 21,4M-897,12,***CONTRACTOR***,Single,Rideau,Construct a 1 storey addition at the side of a 1 storey detached dwelling,0,5000,76,1202758,Construction,2012-05-16
3535  -82,ST. JOSEPH BLVD,K1C 1T1,Ward 1,,33,DIRESCO INC,Detached Garage/Shed,Cumberland,Construct a detached shed in the rear yard of a 1 storey modular home,0,2400,120,1202759,Construction,2012-05-16
126,LEWIS ST,K2P 0S7,Ward 14,49052,48,STEPHEN ARMSTRONG- LANDSCAPING ARCHITECTS LTD,Single,Old Ottawa,Exterior alterations to replace rear window with patio door & construct a deck in a 2 storey detached dwelling,0,2500,40,1202760,Construction,2012-05-16
28,OBERON ST,K2H 7X7,Ward 8,5755518,44,"WARLICK, STEPHEN",Single,Nepean,Construct an addition at the rear of a 2 storey detached dwelling (Sunroom),0,12000,200,1202761,Construction,2012-05-16
82,GROVE AVE,K1S 3A8,Ward 17,115269,147,"DEGRUYTER, TIM",Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,9750,650,1202762,Construction,2012-05-16
130,YORK ST,,Ward 12,42482,21 to 23,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on 2nd and 3rd floor to convert a nightclub into a party room for SHOPIFY in an existing 5 storey office building,0,150000,3767,1202763,Construction,2012-05-16
6238,ST. ALBANS CRT,K1C 3C4,Ward 1,4M368,6,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,8600,108,1202764,Construction,2012-05-16
937,ROSSBURN CRES,K2J 0Y5,Ward 3,4M1394,19,"BEAUDOIN, NATASHA",Single,Nepean,Interior alterations to finish the basement in a 2 storey detached dwelling,0,13950,930,1202765,Construction,2012-05-16
22,ROCHELLE DR,K0A 2Z0,Ward 21,4M-1124,66,MERMAID POOLS AND SPAS,Single,Goulbourn,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202766,Pool Enclosure,2012-05-16
6860,STILL MEADOW WAY,K4P 0C9,Ward 20,4M-1436,,BULAT HOMES LTD.,Single,Osgoode,Construct a 2 storey detached dwelling with attached garages,1,273720,3696,1202767,Construction,2012-05-16
274,IONA ST,K1Z 7B8,Ward 15,364,9,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations in the basement of a 1 storey detached dwelling (new bathroom),0,4500,128,1202768,Construction,2012-05-16
118,MANGROVE CRES,K1T 0E4,Ward 22,4M1385,15,MCI POOLS,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1202769,Pool Enclosure,2012-05-16
2640,MONTAGUE BOUNDARY RD,,Ward 21,,N W PT LOT 30,GUILDCREST HOMES,Single,Rideau,Construct a 1 storey detached dwelling (Modular Home),1,202000,1008,1202770,Construction,2012-05-16
1211,HUNTMAR DR,K0A 1L0,Ward 5,,PT LOT 12,NEW MCLAREN SYSTEMS,Farm,Kanata,Construct a grain storage bin,0,30000,625,1202771,Construction,2012-05-16
1,VIMY PLACE PRIV,,Ward 14,,,FIESTA TENTS,Other,Old Ottawa,TEMPORARY PERMIT ONLY - Erect tents (Children's Festival),0,10000,20450,1202772,Construction,2012-05-16
1,VIMY PLACE PRIV,,Ward 14,4M-,39 & 40,CONTRACTOR UNKNOWN,Other,Old Ottawa,TEMPORARY PERMIT: Erect 2 temporary tents (600m2 & 750m2) for special event (Ottawa Childrens Festival),0,1000,14530,1202773,Construction,2012-05-16
24,AYLMER AVE,K1S 2W9,Ward 17,36,1 & 3,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 3 storey detached dwelling and a detached 2 car garage,1,237598,3960,1202774,Construction,2012-05-16
38,BELLROCK DR,K2K 3J4,Ward 4,4M-1130,,***CONTRACTOR***,Rowhouse,Kanata,Interior alteration to the basement in a 2 storey rowhouse - adding bathroom to existing basement,0,8000,645,1202775,Construction,2012-05-16
3,MIDDLETON DR,K1M 1B8,Ward 13,M-51,25,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a porch at the front of a 2 storey detached dwelling,1,13000,151,1202777,Construction,2012-05-17
5354 A,KILBY LANE,K4M 1B4,Ward 20,4M-367,W PT LOT 8,CLUB PISCINE,Single,Osgoode,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1202779,Pool Enclosure,2012-05-17
7983,DECARIE DR,K1C 3K3,Ward 1,4M-359,2,CONTRACTOR UNKNOWN,Single,Gloucester,Enclosure of an above ground pool in th rear yard of detached dwelling,0,0,0,1202780,Pool Enclosure,2012-05-17
23,BURNBROOK CRES,K2H 9A6,Ward 7,M311,12,ERIC'S CONCRETE & MASONRY SERVICES LTD.,Single,Nepean,Exterior alterations to repair the foundation of a 2 storey detached dwelling,0,57000,520,1202781,Construction,2012-05-17
574,ATHLONE AVE,K1Z 5N2,Ward 15,206,pt lot 28,SHERBROOKE URBAN DEVELOPMENTS LTD.,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling with attached garages,2,460000,3940,1202782,Construction,2012-05-17
576,ATHLONE AVE,K1Z 5N2,Ward 15,206,pt lot 28,SHERBROOKE URBAN DEVELOPMENTS LTD.,Semi - Detached,Old Ottawa,Construct a 2 storey semi detached dwelling with attached garages,2,460000,3940,1202782,Construction,2012-05-17
161,NORA ST,K1Z 7B2,Ward 15,309,26,***CONTRACTOR***,Single,Old Ottawa,Construst a 2 storey addition and deck at the rear and interior alterations to a 2 storey detached dwelling,0,55000,186,1202783,Construction,2012-05-17
56,LLOYDALEX CRES,K2S 2E8,Ward 6,4M1192,4,***CONTRACTOR***,Single,Goulbourn,Interior alterations to create a loft/den in a 2 storey detached dwelling,0,10000,137,1202784,Construction,2012-05-17
11,GENTIAN HGTS,,Ward 3,4M1427,33,LARCO CORPORATION,Single,Nepean,Construct a 1 storey detached dwelling with attached garage (The Whitaker 2 - Corner 2011),1,170694,2786,1202785,Construction,2012-05-17
300,GRAMMOND CIRC,,Ward 19,,,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Cumberland,"Construct a 2 storey semi-detached with attached garages  Models: S-6 2007 End Unit,S-6 2007 End Unit",2,249820,3426,1202786,Construction,2012-05-17
302,GRAMMOND CIRC,,Ward 19,,,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Cumberland,"Construct a 2 storey semi-detached with attached garages  Models: S-6 2007 End Unit,S-6 2007 End Unit",2,249820,3426,1202786,Construction,2012-05-17
713,WILLOWBURN ST,,Ward 22,,59,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 3611 2007 A,1,194730,2639,1202787,Construction,2012-05-17
715,WILLOWBURN ST,,Ward 22,,60,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 3614 2011 B,1,197110,2673,1202788,Construction,2012-05-17
7,RAYMOND ST,K1R 7A1,Ward 14,37,31 & 32,***CONTRACTOR***,Semi - Detached,Old Ottawa,Remove and replace 2nd storey decks at the front and rear of a 2 storey semi-detached dwelling,0,2000,111,1202789,Construction,2012-05-17
700,MORNINGSTAR WAY,,Ward 2,,69,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage  Model: 44-05 2011 A,1,220490,3007,1202790,Construction,2012-05-17
9,RAYMOND ST,K1R 7A1,Ward 14,37,PT LOTS 31 AND 32,***CONTRACTOR***,Semi - Detached,Old Ottawa,Remove and replace decks at the front and rear of a 2 storey semi-detached dwelling,0,2000,111,1202791,Construction,2012-05-17
3045,SABLE RIDGE DR,K1T 3R9,Ward 10,4M-877,33,OTTAWA GENERAL CONTRACTORS,Semi - Detached,Gloucester,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,10000,400,1202792,Construction,2012-05-17
609,FRASER AVE,K2A 2R6,Ward 15,M-29,53 TO 54,PCH CONSTRUCTION,Single,Old Ottawa,Construct a 2 storey detached dwelling with attached 2 car garage,1,1600000,3767,1202793,Construction,2012-05-17
609,FRASER AVE,K2A 2R6,Ward 15,M29,53 TO 54,PCH CONSTRUCTION,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,40000,-2500,1202794,Demolition,2012-05-17
81,MACNEIL CRT,K2L 4E4,Ward 23,,31,"STEWART, KEVIN",Rowhouse,Kanata,Interior alterations to a 2 storey townhouse to repair fire damage,0,88000,2000,1202795,Construction,2012-05-17
